id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0011	0.973149471932066	0.677199833611386	637143383	DNA polymerase III, beta subunit (EC 2.7.7.7)	11103	12206	+	GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]	GO:0006260 - DNA replication [Evidence IEA]	GO:0009360 - DNA polymerase III complex [Evidence IEA]	<ul><li>DNA replication</li> <li>Mismatch repair</li> <li>Homologous recombination</li></ul>
PP_0012	1.56546949461308	0.463748859009568	637143384	DNA replication and repair protein RecF	12222	13325	+	GO:0005524 - ATP binding [Evidence IEA]; GO:0003697 - single-stranded DNA binding [Evidence IEA]	GO:0006281 - DNA repair [Evidence IEA]	NA	<ul><li>Homologous recombination</li></ul>
PP_0013	1.48082301047752	0.396609037211085	637143385	DNA gyrase subunit B (EC 5.99.1.3)	13330	15750	+	GO:0003918 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [Evidence IEA]	GO:0006265 - DNA topological change [Evidence IEA]	GO:0009330 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex [Evidence IEA]	NA
PP_0014	-3.62400269622005	0.00437240542885611	637143386	transposase, putative	17133	19166	+	NA	GO:0015074 - DNA integration [Evidence IEA]	NA	NA
PP_0015	-4.00211447476082	0.00171493009888113	637143387	GTP-binding protein, putative	19163	20122	+	NA	NA	NA	NA
PP_0016	-2.3447417812779	0.138459717384794	637143388	hypothetical protein	20198	22114	+	NA	NA	NA	NA
PP_0017	-3.7160762906318	0.00411822299542972	637143389	H-NS family protein MvaT	22171	22530	+	NA	NA	NA	NA
PP_0018	-4.00247870680931	0.00302767628281363	637143390	hypothetical protein	23176	24018	+	NA	NA	NA	NA
PP_0019	-1.17939133721968	0.4991348880949	637143391	hypothetical protein	24000	24698	+	NA	NA	NA	NA
PP_0020	-1.40800794106918	0.426509681500892	637143392	hypothetical protein	24695	25570	+	NA	NA	NA	NA
PP_0021	-2.7123392204813	0.0763062664476466	637143393	hypothetical protein	25881	26804	+	NA	NA	NA	NA
PP_0022	0.304267825063078	NA	637143394	hypothetical protein	26989	27390	-	NA	NA	NA	NA
PP_0023	-4.10078067672354	0.00390973400223258	637143395	hypothetical protein	27599	27727	-	NA	NA	NA	NA
PP_0024	0.155081314347807	NA	637143396	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase	27850	29547	-	GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0026	-1.01762575521443	NA	637143398	cobalt/cadmium/zinc transporter, CDF family	30431	31336	+	NA	NA	NA	NA
PP_0027	-3.1598005735853	0.115335773466065	637143399	hypothetical protein	31404	31844	+	NA	NA	NA	NA
PP_0028	-4.30841687213505	0.012211061625674	637143400	hypothetical protein	31877	32203	-	NA	NA	NA	NA
PP_0029	-5.42498397405448	4.3370451381605e-07	637143401	DNA-binding response regulator CzrR	32893	33567	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0030	-0.460110380096849	0.855566475810433	637143402	sensor histidine kinase	33564	34982	+	GO:0000155 - phosphorelay sensor kinase activity [Evidence IEA]; GO:0004673 - protein histidine kinase activity [Evidence IEA]; GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0016310 - phosphorylation [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Two-component system</li></ul>
PP_0031	-3.89319373808527	NA	637143403	hypothetical protein	35040	35627	-	NA	NA	NA	NA
PP_0032	-8.67916200377184	4.42519500462236e-05	637143404	hypothetical protein	35894	36115	+	NA	NA	NA	NA
PP_0033	-0.389688621774774	NA	637143405	sugar transferase, putative	36198	37652	-	NA	NA	GO:0016020 - membrane [Evidence IEA]	NA
PP_0034	-3.72912106426364	NA	637143406	glycosyl transferase, group 2 family protein	37646	38629	-	NA	NA	NA	NA
PP_0035	-4.54452993304704	NA	637143407	GtrA family protein	38595	39014	-	NA	NA	NA	NA
PP_0036	-6.39983224597065	8.61795655013394e-08	637143408	transcriptional regulator, LysR family	39272	40240	+	NA	NA	NA	NA
PP_0037	-1.87548174048914	NA	637143409	porin P	40469	41758	+	NA	NA	NA	NA
PP_0039	1.34676459854628	0.503944857184525	637143411	hypothetical protein	42057	43082	+	NA	NA	NA	NA
PP_0040	-1.25457108325142	NA	637143412	hypothetical protein	43210	43434	+	NA	NA	NA	NA
PP_0041	-1.76472500399257	NA	637143413	cadmium translocating P-type ATPase	43527	45524	-	NA	NA	NA	NA
PP_0042	-5.7845507461773	0.000444319534641419	637143414	hypothetical protein	45727	45939	-	NA	NA	NA	NA
PP_0043	-1.10921927552517	NA	637143415	cobalt/zinc/cadmium efflux RND transporter, permease protein, CzcA family	46213	49374	-	GO:0051139 - metal ion:proton antiporter activity [Evidence IEA]	NA	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0044	0.241138326250958	NA	637143416	cobalt/zinc/cadmium efflux RND transporter, membrane fusion protein, CzcB family	49399	50649	-	GO:0005215 - transporter activity [Evidence IEA]	GO:0006810 - transport [Evidence IEA]	NA	NA
PP_0045	-0.186763029830573	NA	637143417	cobalt/zinc/cadmium efflux RND transporter, outer membrane protein, CzcC family	50718	51989	-	NA	NA	NA	NA
PP_0046	-3.11635760134555	0.0482158457769715	637143418	porin, putative	52394	53737	+	NA	NA	NA	NA
PP_0047	-4.82023297539593	0.000149036558177548	637143419	two component transcriptional regulator, winged helix family	54227	54901	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0048	-3.6204848652084	NA	637143420	hypothetical protein	55019	55342	+	NA	NA	NA	NA
PP_0049	-4.31313241761547	0.000193966450289922	637143421	hypothetical protein	56161	57627	-	NA	NA	NA	NA
PP_0050	-1.50164950778953	NA	637143422	hypothetical protein	58777	59184	-	NA	NA	NA	NA
PP_0051	-1.11551138656738	0.657372560028733	637143423	sigma54 specific transcriptional regulator, Fis family	59316	60608	-	NA	NA	NA	NA
PP_0052	-0.459318810336901	0.844686649008755	637143424	metallo-beta-lactamase family protein	60831	61715	+	NA	NA	NA	NA
PP_0053	0.577625941548544	NA	637143425	hypothetical protein	61756	63024	+	NA	NA	NA	<ul><li>Sulfur metabolism</li></ul>
PP_0054	1.54470545746892	NA	637143426	hypothetical protein	62982	63839	+	NA	NA	NA	NA
PP_0055	1.68625441585936	NA	637143427	transcriptional regulator, LysR family	63828	64715	-	NA	NA	NA	NA
PP_0056	0.201553213403565	0.945595959466159	637143428	oxidoreductase, GMC family	64943	66595	+	NA	NA	NA	NA
PP_0057	-1.26206027239159	NA	637143429	major facilitator family transporter	66693	68312	+	NA	NA	NA	NA
PP_0058	-5.27242704048718	2.29265771029099e-06	637143430	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative	68487	69272	-	NA	NA	NA	<ul><li>Glycerolipid metabolism</li> <li>Glycerophospholipid metabolism</li></ul>
PP_0059	0.310772950330442	NA	637143431	D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase (EC 3.1.3.-)	69319	69846	-	GO:0016791 - phosphatase activity [Evidence IEA]	GO:0005975 - carbohydrate metabolic process [Evidence IEA]	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0060	0.774233837059716	0.740577462338782	637143432	glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	69850	71904	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0061	0.405923880470618	0.885935003362014	637143433	glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	71901	72848	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0062	-1.64204043097623	0.416592461683082	637143434	DNA-3-methyladenine glycosylase I (EC 3.2.2.20)	72932	73483	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0063	1.54725722524289	NA	637143435	lipid A biosynthesis lauroyl acyltransferase	73525	74412	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0065	1.51836043145695	NA	637143437	potassium uptake protein TrkA	74836	76209	-	GO:0015079 - potassium ion transmembrane transporter activity [Evidence IEA]	GO:0006813 - potassium ion transport [Evidence IEA]	GO:0005886 - plasma membrane [Evidence IEA]	NA
PP_0066	1.77249966739785	NA	637143438	16S rRNA m(5)C-967 methyltransferase (EC 2.1.1.176)	76233	77543	-	GO:0008649 - rRNA methyltransferase activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0001510 - RNA methylation [Evidence IEA]; GO:0006364 - rRNA processing [Evidence IEA]	NA	NA
PP_0067	2.33971516007286	NA	637143439	methionyl-tRNA formyltransferase (EC 2.1.2.9)	77540	78472	-	GO:0004479 - methionyl-tRNA formyltransferase activity [Evidence IEA]	GO:0006431 - methionyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>One carbon pool by folate</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0068	-0.319853196259708	0.902270491041686	637143440	peptide deformylase (EC 3.5.1.88)	78533	79039	-	GO:0042586 - peptide deformylase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]	NA	NA
PP_0069	-4.87191337505842	3.01041043905475e-05	637143441	DNA protecting protein DprA	79246	80343	+	NA	GO:0009294 - DNA mediated transformation [Evidence IEA]	NA	NA
PP_0070	-0.178195598218161	NA	637143442	translation factor SUA5	80386	80943	+	NA	NA	NA	NA
PP_0071	1.49126339472714	0.538297350953282	637143443	hypothetical protein	81562	82023	+	NA	NA	NA	NA
PP_0072	0.760515067099109	0.777635198867353	637143444	quinone oxidoreductase	82151	83128	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0073	2.13804384834219	NA	637143445	coproporphyrinogen oxidase (EC 1.3.3.3)	83261	84172	+	GO:0004109 - coproporphyrinogen oxidase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0074	-0.173890779043139	NA	637143446	shikimate dehydrogenase (EC 1.1.1.25)	84198	85022	+	GO:0004764 - shikimate 3-dehydrogenase (NADP+) activity [Evidence IEA]	GO:0019632 - shikimate metabolic process [Evidence IEA]	NA	<ul><li>Phenylalanine, tyrosine and tryptophan biosynthesis</li> <li>Biosynthesis of various plant secondary metabolites</li></ul>
PP_0075	0.57463117030692	NA	637143447	sulfate transporter	85152	86717	-	NA	NA	NA	NA
PP_0076	1.90115292893439	NA	637143448	glycine betaine-binding protein, putative	86861	87802	-	GO:0015220 - choline transmembrane transporter activity [Evidence IEA]	GO:0015871 - choline transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0077	0.468837809137702	NA	637143449	choline sulfatase	87799	89316	-	GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]	NA	NA	NA
PP_0079	0.764749722032342	NA	637143451	transcriptional regulator, LysR family	89425	90324	+	NA	NA	NA	NA
PP_0080	0.112317034164512	NA	637143452	hypothetical protein	90446	91063	-	NA	NA	NA	NA
PP_0081	-2.22474602571805	0.248561355275241	637143453	hypothetical protein	91077	91448	+	NA	NA	NA	NA
PP_0082	1.17195477073702	NA	637143454	tryptophan synthase, alpha chain (EC 4.2.1.20)	91569	92378	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0083	2.59727061445901	NA	637143455	tryptophan synthase, beta chain (EC 4.2.1.20)	92375	93592	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0084	-2.32577517905774	NA	637143456	transcriptional regulator TrpI	93703	94599	+	NA	NA	NA	NA
PP_0085	-0.353973291947806	NA	637143457	hypothetical protein	94596	95084	-	NA	NA	NA	NA
PP_0086	-4.09565716165676	0.000354409907851544	637143458	hypothetical protein	95070	95285	+	NA	NA	NA	NA
PP_0087	-1.50137978827196	NA	637143459	hypothetical protein	95344	95607	+	NA	NA	NA	NA
PP_0088	1.14664398614233	NA	637143460	hypothetical protein	95679	96683	-	NA	NA	NA	NA
PP_0089	-2.70886667297452	NA	637143461	osmotically inducible protein OsmC	96836	97261	+	NA	NA	NA	NA
PP_0090	1.35889963950847	NA	637143462	hypothetical protein	97274	97570	+	NA	NA	NA	NA
PP_0091	-0.656126939542235	0.778148288400892	637143463	lipoprotein, putative	97606	98019	-	NA	NA	NA	NA
PP_0092	-1.15029418489525	0.595704859607103	637143464	lipoprotein, putative	98075	98488	-	NA	NA	NA	NA
PP_0093	-0.274486942427589	NA	637143465	hypothetical protein	98487	99650	+	NA	NA	NA	NA
PP_0094	0.233663877791415	NA	637143466	hydrolase, haloacid dehalogenase-like family	99757	100407	-	NA	NA	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0095	1.45839910409347	NA	637143467	anhydrase, family 3 protein	100529	101077	-	NA	NA	NA	NA
PP_0096	2.82522186263838	0.0600457504095557	637143468	oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A	101180	103231	+	GO:0004222 - metalloendopeptidase activity [Evidence IEA]	GO:0006508 - proteolysis [Evidence IEA]	NA	NA
PP_0097	1.22856607829643	NA	637143469	hypothetical protein	103228	103509	+	NA	NA	NA	NA
PP_0098	1.54386107716688	NA	637143470	hypothetical protein	103528	103701	+	NA	NA	NA	NA
PP_0099	1.58721818398848	NA	637143471	hypothetical protein	103841	104899	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]	NA	NA	NA
PP_0100	1.24905002673389	0.474879907277918	637143472	carbonic anhydrase	105206	105925	+	NA	NA	NA	<ul><li>Nitrogen metabolism</li></ul>
PP_0101	2.98713969706721	NA	637143473	sulfate transporter, putative	106133	107650	+	NA	NA	NA	NA
PP_0102	-2.0331069692088	NA	637143474	hypothetical protein	107786	108676	+	NA	NA	NA	NA
PP_0103	0.711692817112092	0.733126386112467	637143475	cytochrome c oxidase, subunit II	108809	109936	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0104	1.29973340565621	0.559307207475944	637143476	cytochrome c oxidase, subunit I	109980	111569	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0105	-0.264518392835888	0.92247590024393	637143477	cytochrome C oxidase assembly protein	111579	112145	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0106	-0.566144103120863	0.809325691831973	637143478	cytochrome c oxidase, subunit III	112162	113049	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0107	-0.082544169237388	0.976150884913798	637143479	hypothetical protein	113072	114073	+	NA	NA	NA	NA
PP_0108	-0.414611014743203	NA	637143480	hypothetical protein	114042	114623	+	NA	NA	NA	NA
PP_0109	-0.523953266215594	NA	637143481	hypothetical protein	114633	115712	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li> <li>Two-component system</li></ul>
PP_0110	-0.581249830952547	NA	637143482	protoheme IX farnesyltransferase	115697	116590	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0006783 - heme biosynthetic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0111	-0.541741427949579	NA	637143483	Sco1/SenC family protein	116587	117219	+	NA	NA	NA	NA
PP_0112	-0.618264737345938	0.80267758707785	637143484	ABC transporter, periplasmic binding protein, putative	117313	118083	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0113	1.01518885884164	NA	637143485	ABC transporter, permease protein	118148	118819	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0114	-0.372525550019634	0.897008903414871	637143486	ABC transporter, ATP-binding protein	118819	119826	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0115	-0.342391505140763	NA	637143487	catalase	120054	122189	+	GO:0004096 - catalase activity [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]	GO:0006979 - response to oxidative stress [Evidence IEA]	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0116	0.19507969521848	0.945595959466159	637143488	lipoprotein, putative	122250	122957	-	NA	NA	NA	NA
PP_0117	0.0434490616728984	NA	637143489	zinc ABC transporter, permease protein ZnuB	123084	123866	-	GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]	GO:0055085 - transmembrane transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0118	0.0841282076992332	NA	637143490	zinc ABC transporter, ATP-binding protein ZnuC	123859	124632	-	GO:0015633 - ABC-type zinc transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]	GO:0006829 - zinc ion transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0119	0.502605351391199	NA	637143491	transcriptional regulator, Fur family	124629	125036	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0120	-0.841132144288856	0.719137507820454	637143492	zinc ABC transporter, periplasmic zinc-binding protein ZnuA, putative	125181	126089	+	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0121	0.568293095432154	0.829722420164389	637143493	homoserine kinase (EC 2.7.1.39)	126139	127089	-	GO:0004413 - homoserine kinase activity [Evidence IEA]	GO:0009088 - threonine biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0122	-0.85644254967741	0.668177871019385	637143494	hypothetical protein	127159	127446	-	NA	NA	NA	NA
PP_0123	1.44240510661972	0.464592684884977	637143495	DNA polymerase I (EC 2.7.7.7)	127522	130269	+	GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]	GO:0006261 - DNA-dependent DNA replication [Evidence IEA]	NA	<ul><li>DNA replication</li> <li>Base excision repair</li> <li>Nucleotide excision repair</li> <li>Homologous recombination</li></ul>
PP_0124	0.7357772142815	0.77943701343349	637143496	cell division checkpoint GTPase YihA	130640	131272	-	GO:0005525 - GTP binding [Evidence IEA]; GO:0003924 - GTPase activity [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0125	0.89316701274164	0.659570301387989	637143497	cytochrome c-type protein	131474	131776	+	GO:0020037 - heme binding [Evidence IEA]	NA	NA	NA
PP_0126	1.13659737800956	0.540243010107238	637143498	cytochrome c4	131808	132425	+	NA	NA	NA	NA
PP_0127	1.53774764246337	0.427779501997386	637143499	thiol:disulfide interchange protein, DsbA family	132577	133209	+	NA	NA	NA	NA
PP_0128	1.63625346352949	NA	637143500	hypothetical protein	133222	134076	+	NA	NA	NA	NA
PP_0129	0.10314241794203	0.971704938203668	637143501	GGDEF domain protein	134104	136041	+	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0130	-1.68585903010831	0.402567098537235	637143502	N-acetylmuramoyl-L-alanine amidase family protein	136115	136903	+	NA	NA	NA	NA
PP_0131	-2.32884778669431	0.123383974293576	637143503	hypothetical protein	137099	138706	+	NA	NA	NA	NA
PP_0132	1.56525190759235	0.551760671253279	637143504	Alginate biosynthesis sensor protein KinB (EC 2.7.13.3)	138721	140502	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0133	0.0583871555036165	0.97974308742319	637143505	Two-component response regulator AlgB	140499	141845	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0134	0.315369945571718	NA	637143506	hypothetical protein	142056	142877	+	NA	NA	NA	NA
PP_0135	0.679859884304138	NA	637143507	hypothetical protein	143386	143547	+	NA	NA	NA	NA
PP_0136	-0.597735387264595	0.824961603588168	637143508	hypothetical protein	143550	144020	+	NA	NA	NA	NA
PP_0137	1.94687566543033	NA	637143509	proton/sodium-glutamate/aspartate symporter	144766	146094	+	GO:0015293 - symporter activity [Evidence IEA]	GO:0006835 - dicarboxylic acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0138	0.684615673169946	NA	637143510	hypothetical protein	146242	147471	+	NA	NA	NA	NA
PP_0139	0.0973475274620379	NA	637143511	lipoprotein, putative	147453	148088	-	NA	NA	NA	NA
PP_0140	1.39029676004369	NA	637143512	hypothetical protein	148085	149023	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0141	0.566801316639983	NA	637143513	ABC transporter, ATP-binding protein, putative	149027	149818	-	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0142	-0.0315981973104856	NA	637143514	ABC transporter, permease protein, putative	149815	150948	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0143	1.37927883840403	NA	637143515	hypothetical protein	151080	152105	-	NA	NA	NA	NA
PP_0144	-0.201493185576988	0.948084694847896	637143516	metalloprotease, insulinase family	152199	153605	-	NA	NA	NA	NA
PP_0145	0.863672484967618	NA	637143517	Na+/Pi cotransporter family protein	153636	155294	-	NA	NA	NA	NA
PP_0146	1.64314699096528	NA	637143518	hypothetical protein	155577	156374	-	NA	NA	NA	NA
PP_0147	0.470843023316306	NA	637143519	citrate transporter	156417	157724	-	NA	NA	NA	NA
PP_0148	-0.338742087446669	NA	637143520	hypothetical protein	157989	158393	+	NA	NA	NA	NA
PP_0149	1.75768592965953	NA	637143521	hypothetical protein	158432	160387	-	NA	NA	NA	NA
PP_0150	1.31487653006595	NA	637143522	hypothetical protein	160384	160704	-	NA	NA	NA	NA
PP_0151	-0.031458824346308	NA	637143523	hypothetical protein	160741	161034	-	NA	NA	NA	NA
PP_0152	0.0529931992368107	0.97974308742319	637143524	hypothetical protein	161124	161504	-	NA	NA	NA	NA
PP_0153	1.13001394763703	0.550136997071139	637143525	hypothetical protein	161750	161965	-	NA	NA	NA	NA
PP_0154	3.07273240349065	0.0193246304168065	637143526	acetyl-CoA hydrolase/transferase family protein	162339	163832	-	NA	NA	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li> <li>Butanoate metabolism</li></ul>
PP_0155	0.713324970741946	0.787950984514071	637143527	pyridine nucleotide transhydrogenase, beta subunit	164019	165455	-	NA	NA	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0157	-6.09049036087982	2.77059617623199e-08	637143528	transcriptional regulator, LysR family	167324	168241	-	NA	NA	NA	NA
PP_0158	0.907190503902524	0.702009384222065	637143529	glutaryl-CoA dehydrogenase	168402	169583	+	NA	NA	NA	<ul><li>Fatty acid degradation</li> <li>Lysine degradation</li> <li>Benzoate degradation</li> <li>Tryptophan metabolism</li></ul>
PP_0159	-0.443326839681469	0.865321293597043	637143530	CAIB/BAIF family protein	169597	170817	+	NA	NA	NA	NA
PP_0160	-2.81856151580276	0.0561816807175425	637143538	ferrioxamine receptor, putative	182074	184560	-	GO:0015343 - siderophore transmembrane transporter activity [Evidence IEA]	GO:0015891 - siderophore transport [Evidence IEA]	GO:0019867 - outer membrane [Evidence IEA]	NA
PP_0161	-1.6524061787081	NA	637143539	FecR family protein	184654	185610	-	NA	NA	NA	NA
PP_0163	-1.81902038276645	NA	637143541	transcriptional regulator, GntR family	186225	186914	-	NA	NA	NA	NA
PP_0164	1.08490851511261	0.668412943362217	637143542	hypothetical protein	187239	187880	+	NA	NA	NA	NA
PP_0165	0.489757180907973	0.8498700589352	637143543	diguanylate cyclase/phosphodiesterase	187891	189837	+	NA	NA	NA	NA
PP_0166	0.141904534917385	0.955713477559531	637143544	HlyD family secretion protein	189994	191370	-	NA	GO:0030253 - protein secretion by the type I secretion system [Evidence IEA]	NA	NA
