id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0013	-0.727205751702685	0.516834954258222	637143385	DNA gyrase subunit B (EC 5.99.1.3)	13330	15750	+	GO:0003918 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [Evidence IEA]	GO:0006265 - DNA topological change [Evidence IEA]	GO:0009330 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex [Evidence IEA]	NA
PP_0014	-0.754236472752295	0.49910722962178	637143386	transposase, putative	17133	19166	+	NA	GO:0015074 - DNA integration [Evidence IEA]	NA	NA
PP_0015	-0.572721659856829	0.598621502440931	637143387	GTP-binding protein, putative	19163	20122	+	NA	NA	NA	NA
PP_0016	0.170099781286439	0.87086200880132	637143388	hypothetical protein	20198	22114	+	NA	NA	NA	NA
PP_0017	-0.249219315752019	0.818599848961076	637143389	H-NS family protein MvaT	22171	22530	+	NA	NA	NA	NA
PP_0018	1.1884910729851	0.0952922802747529	637143390	hypothetical protein	23176	24018	+	NA	NA	NA	NA
PP_0019	0.404843388371072	0.694292306247846	637143391	hypothetical protein	24000	24698	+	NA	NA	NA	NA
PP_0020	0.36806947393054	0.694292306247846	637143392	hypothetical protein	24695	25570	+	NA	NA	NA	NA
PP_0021	0.292537405344536	0.753760527248572	637143393	hypothetical protein	25881	26804	+	NA	NA	NA	NA
PP_0022	-2.52069383629722	0.0331326605707716	637143394	hypothetical protein	26989	27390	-	NA	NA	NA	NA
PP_0023	1.58045995763624	0.0245632324027756	637143395	hypothetical protein	27599	27727	-	NA	NA	NA	NA
PP_0024	-1.43041252872874	0.178697769128097	637143396	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase	27850	29547	-	GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0026	-0.0163418711880545	0.994068625891242	637143398	cobalt/cadmium/zinc transporter, CDF family	30431	31336	+	NA	NA	NA	NA
PP_0027	-0.397655433503462	0.733231148987586	637143399	hypothetical protein	31404	31844	+	NA	NA	NA	NA
PP_0028	0.687262035000268	0.601232772767423	637143400	hypothetical protein	31877	32203	-	NA	NA	NA	NA
PP_0029	1.755661634622	0.0285784702776457	637143401	DNA-binding response regulator CzrR	32893	33567	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0030	-0.446093703796986	0.65458707490604	637143402	sensor histidine kinase	33564	34982	+	GO:0000155 - phosphorelay sensor kinase activity [Evidence IEA]; GO:0004673 - protein histidine kinase activity [Evidence IEA]; GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0016310 - phosphorylation [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Two-component system</li></ul>
PP_0031	-0.337971608239699	0.823380142327831	637143403	hypothetical protein	35040	35627	-	NA	NA	NA	NA
PP_0032	2.88675136457526	0.000168061979728527	637143404	hypothetical protein	35894	36115	+	NA	NA	NA	NA
PP_0033	-1.07722249935764	0.378750932882583	637143405	sugar transferase, putative	36198	37652	-	NA	NA	GO:0016020 - membrane [Evidence IEA]	NA
PP_0034	-1.00453362595701	0.482359944853412	637143406	glycosyl transferase, group 2 family protein	37646	38629	-	NA	NA	NA	NA
PP_0035	-0.705132836434158	0.537694975787172	637143407	GtrA family protein	38595	39014	-	NA	NA	NA	NA
PP_0036	-0.230988398008239	0.857439623347854	637143408	transcriptional regulator, LysR family	39272	40240	+	NA	NA	NA	NA
PP_0037	-1.72689280201755	0.202569621832253	637143409	porin P	40469	41758	+	NA	NA	NA	NA
PP_0039	-0.494526080241932	0.637373235956521	637143411	hypothetical protein	42057	43082	+	NA	NA	NA	NA
PP_0040	-0.0288730981838652	0.989132554379225	637143412	hypothetical protein	43210	43434	+	NA	NA	NA	NA
PP_0041	-1.36979899558782	0.231532285059287	637143413	cadmium translocating P-type ATPase	43527	45524	-	NA	NA	NA	NA
PP_0042	2.47176364115528	0.00168583966789705	637143414	hypothetical protein	45727	45939	-	NA	NA	NA	NA
PP_0043	-1.72393633663777	0.103100062718376	637143415	cobalt/zinc/cadmium efflux RND transporter, permease protein, CzcA family	46213	49374	-	GO:0051139 - metal ion:proton antiporter activity [Evidence IEA]	NA	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0044	-1.75542968462675	NA	637143416	cobalt/zinc/cadmium efflux RND transporter, membrane fusion protein, CzcB family	49399	50649	-	GO:0005215 - transporter activity [Evidence IEA]	GO:0006810 - transport [Evidence IEA]	NA	NA
PP_0045	-0.469234626166953	0.713426439035666	637143417	cobalt/zinc/cadmium efflux RND transporter, outer membrane protein, CzcC family	50718	51989	-	NA	NA	NA	NA
PP_0046	-0.178670918471066	0.863048753725616	637143418	porin, putative	52394	53737	+	NA	NA	NA	NA
PP_0047	1.44719207874923	0.113717796236764	637143419	two component transcriptional regulator, winged helix family	54227	54901	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0048	-1.17870101225521	0.33282397877037	637143420	hypothetical protein	55019	55342	+	NA	NA	NA	NA
PP_0049	1.31439224847384	0.0520996341573615	637143421	hypothetical protein	56161	57627	-	NA	NA	NA	NA
PP_0050	-0.253451456646417	0.855680928661052	637143422	hypothetical protein	58777	59184	-	NA	NA	NA	NA
PP_0051	-0.627197746313038	0.574135599886641	637143423	sigma54 specific transcriptional regulator, Fis family	59316	60608	-	NA	NA	NA	NA
PP_0052	0.489393899319337	0.567196220896841	637143424	metallo-beta-lactamase family protein	60831	61715	+	NA	NA	NA	NA
PP_0053	0.397552047618564	NA	637143425	hypothetical protein	61756	63024	+	NA	NA	NA	<ul><li>Sulfur metabolism</li></ul>
PP_0054	-0.10648790169467	NA	637143426	hypothetical protein	62982	63839	+	NA	NA	NA	NA
PP_0055	-0.724247004401631	NA	637143427	transcriptional regulator, LysR family	63828	64715	-	NA	NA	NA	NA
PP_0056	-0.694808538966396	0.517686793430511	637143428	oxidoreductase, GMC family	64943	66595	+	NA	NA	NA	NA
PP_0057	-1.50988449478855	0.173320330738755	637143429	major facilitator family transporter	66693	68312	+	NA	NA	NA	NA
PP_0058	0.613708354553524	0.605074038052044	637143430	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative	68487	69272	-	NA	NA	NA	<ul><li>Glycerolipid metabolism</li> <li>Glycerophospholipid metabolism</li></ul>
PP_0059	-0.757353994669928	NA	637143431	D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase (EC 3.1.3.-)	69319	69846	-	GO:0016791 - phosphatase activity [Evidence IEA]	GO:0005975 - carbohydrate metabolic process [Evidence IEA]	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0060	0.310613841955413	NA	637143432	glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	69850	71904	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0061	-0.319757545293454	0.813656506284775	637143433	glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	71901	72848	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0062	0.162978592052425	0.896248266452372	637143434	DNA-3-methyladenine glycosylase I (EC 3.2.2.20)	72932	73483	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0063	-1.33061339728248	NA	637143435	lipid A biosynthesis lauroyl acyltransferase	73525	74412	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0065	-0.188155989167462	NA	637143437	potassium uptake protein TrkA	74836	76209	-	GO:0015079 - potassium ion transmembrane transporter activity [Evidence IEA]	GO:0006813 - potassium ion transport [Evidence IEA]	GO:0005886 - plasma membrane [Evidence IEA]	NA
PP_0066	NA	NA	637143438	16S rRNA m(5)C-967 methyltransferase (EC 2.1.1.176)	76233	77543	-	GO:0008649 - rRNA methyltransferase activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0001510 - RNA methylation [Evidence IEA]; GO:0006364 - rRNA processing [Evidence IEA]	NA	NA
PP_0067	-1.11625020485612	NA	637143439	methionyl-tRNA formyltransferase (EC 2.1.2.9)	77540	78472	-	GO:0004479 - methionyl-tRNA formyltransferase activity [Evidence IEA]	GO:0006431 - methionyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>One carbon pool by folate</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0068	-0.332481687496839	0.813656506284775	637143440	peptide deformylase (EC 3.5.1.88)	78533	79039	-	GO:0042586 - peptide deformylase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]	NA	NA
PP_0069	2.74023575930309	0.00279417580337651	637143441	DNA protecting protein DprA	79246	80343	+	NA	GO:0009294 - DNA mediated transformation [Evidence IEA]	NA	NA
PP_0070	0.0904270124114364	NA	637143442	translation factor SUA5	80386	80943	+	NA	NA	NA	NA
PP_0071	-1.20187330020627	0.257999943464354	637143443	hypothetical protein	81562	82023	+	NA	NA	NA	NA
PP_0072	-0.783904784495446	0.518256537209385	637143444	quinone oxidoreductase	82151	83128	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0073	-0.245130343649177	NA	637143445	coproporphyrinogen oxidase (EC 1.3.3.3)	83261	84172	+	GO:0004109 - coproporphyrinogen oxidase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0075	-0.972396154082038	NA	637143447	sulfate transporter	85152	86717	-	NA	NA	NA	NA
PP_0076	-1.20017396731777	0.276695697141167	637143448	glycine betaine-binding protein, putative	86861	87802	-	GO:0015220 - choline transmembrane transporter activity [Evidence IEA]	GO:0015871 - choline transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0077	-1.76462254021055	NA	637143449	choline sulfatase	87799	89316	-	GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]	NA	NA	NA
PP_0081	1.37180926394558	0.145119520500066	637143453	hypothetical protein	91077	91448	+	NA	NA	NA	NA
PP_0082	0.229447447400167	NA	637143454	tryptophan synthase, alpha chain (EC 4.2.1.20)	91569	92378	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0083	0.420646277315136	NA	637143455	tryptophan synthase, beta chain (EC 4.2.1.20)	92375	93592	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0084	0.813422455234342	NA	637143456	transcriptional regulator TrpI	93703	94599	+	NA	NA	NA	NA
PP_0085	-0.120462828926912	0.92846811066285	637143457	hypothetical protein	94596	95084	-	NA	NA	NA	NA
PP_0086	1.1901969129941	0.108294064351685	637143458	hypothetical protein	95070	95285	+	NA	NA	NA	NA
PP_0087	0.124028645887587	NA	637143459	hypothetical protein	95344	95607	+	NA	NA	NA	NA
PP_0088	-0.775455686961684	NA	637143460	hypothetical protein	95679	96683	-	NA	NA	NA	NA
PP_0089	1.51403403650283	0.212968429911726	637143461	osmotically inducible protein OsmC	96836	97261	+	NA	NA	NA	NA
PP_0090	0.191688558748067	0.896248266452372	637143462	hypothetical protein	97274	97570	+	NA	NA	NA	NA
PP_0091	1.02821323872915	0.26568693109714	637143463	lipoprotein, putative	97606	98019	-	NA	NA	NA	NA
PP_0092	0.612145598174111	0.517686793430511	637143464	lipoprotein, putative	98075	98488	-	NA	NA	NA	NA
PP_0093	0.699697836372711	NA	637143465	hypothetical protein	98487	99650	+	NA	NA	NA	NA
PP_0094	-0.101870279516468	NA	637143466	hydrolase, haloacid dehalogenase-like family	99757	100407	-	NA	NA	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0095	-0.0261656404388611	0.991058350442156	637143467	anhydrase, family 3 protein	100529	101077	-	NA	NA	NA	NA
PP_0096	-0.802511016223511	0.442686095938477	637143468	oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A	101180	103231	+	GO:0004222 - metalloendopeptidase activity [Evidence IEA]	GO:0006508 - proteolysis [Evidence IEA]	NA	NA
PP_0097	0.427023565620502	NA	637143469	hypothetical protein	103228	103509	+	NA	NA	NA	NA
PP_0098	-1.49080392597433	NA	637143470	hypothetical protein	103528	103701	+	NA	NA	NA	NA
PP_0099	-0.0382325340513314	0.985097530517771	637143471	hypothetical protein	103841	104899	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]	NA	NA	NA
PP_0100	0.316975716891348	0.763942707818352	637143472	carbonic anhydrase	105206	105925	+	NA	NA	NA	<ul><li>Nitrogen metabolism</li></ul>
PP_0101	0.383899567151315	NA	637143473	sulfate transporter, putative	106133	107650	+	NA	NA	NA	NA
PP_0102	0.123623041804051	0.92846811066285	637143474	hypothetical protein	107786	108676	+	NA	NA	NA	NA
PP_0103	-0.918852897623128	0.284947682874673	637143475	cytochrome c oxidase, subunit II	108809	109936	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0104	-0.166961082388626	0.904583347537329	637143476	cytochrome c oxidase, subunit I	109980	111569	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0105	-0.180335797184833	0.888774331912402	637143477	cytochrome C oxidase assembly protein	111579	112145	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0106	1.1448952784176	0.138034479687988	637143478	cytochrome c oxidase, subunit III	112162	113049	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0107	-0.03862742025815	0.983098409530095	637143479	hypothetical protein	113072	114073	+	NA	NA	NA	NA
PP_0109	-0.651507159869655	NA	637143481	hypothetical protein	114633	115712	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li> <li>Two-component system</li></ul>
PP_0110	0.919904208279248	NA	637143482	protoheme IX farnesyltransferase	115697	116590	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0006783 - heme biosynthetic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0111	0.680998260139321	NA	637143483	Sco1/SenC family protein	116587	117219	+	NA	NA	NA	NA
PP_0112	1.1302067981566	NA	637143484	ABC transporter, periplasmic binding protein, putative	117313	118083	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0113	-0.019367561987631	NA	637143485	ABC transporter, permease protein	118148	118819	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0114	1.50616754694826	0.0914012345697019	637143486	ABC transporter, ATP-binding protein	118819	119826	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0115	0.748497197129349	0.528721733535981	637143487	catalase	120054	122189	+	GO:0004096 - catalase activity [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]	GO:0006979 - response to oxidative stress [Evidence IEA]	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0116	0.0435064098928425	0.982796964922677	637143488	lipoprotein, putative	122250	122957	-	NA	NA	NA	NA
PP_0117	0.0196538981489461	NA	637143489	zinc ABC transporter, permease protein ZnuB	123084	123866	-	GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]	GO:0055085 - transmembrane transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0118	0.01610278580505	NA	637143490	zinc ABC transporter, ATP-binding protein ZnuC	123859	124632	-	GO:0015633 - ABC-type zinc transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]	GO:0006829 - zinc ion transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0119	1.8143290924488	NA	637143491	transcriptional regulator, Fur family	124629	125036	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0120	-0.585566139002196	NA	637143492	zinc ABC transporter, periplasmic zinc-binding protein ZnuA, putative	125181	126089	+	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0121	-0.458628808611291	NA	637143493	homoserine kinase (EC 2.7.1.39)	126139	127089	-	GO:0004413 - homoserine kinase activity [Evidence IEA]	GO:0009088 - threonine biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0122	0.914375222620951	0.320860020880066	637143494	hypothetical protein	127159	127446	-	NA	NA	NA	NA
PP_0123	-0.488112119634879	0.7375294866899	637143495	DNA polymerase I (EC 2.7.7.7)	127522	130269	+	GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]	GO:0006261 - DNA-dependent DNA replication [Evidence IEA]	NA	<ul><li>DNA replication</li> <li>Base excision repair</li> <li>Nucleotide excision repair</li> <li>Homologous recombination</li></ul>
PP_0124	0.770966372228962	0.444067907596259	637143496	cell division checkpoint GTPase YihA	130640	131272	-	GO:0005525 - GTP binding [Evidence IEA]; GO:0003924 - GTPase activity [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0125	-1.3858670504056	0.0642081999154327	637143497	cytochrome c-type protein	131474	131776	+	GO:0020037 - heme binding [Evidence IEA]	NA	NA	NA
PP_0126	0.0822421811909737	0.953892379398457	637143498	cytochrome c4	131808	132425	+	NA	NA	NA	NA
PP_0127	-1.151981508742	0.266071716315776	637143499	thiol:disulfide interchange protein, DsbA family	132577	133209	+	NA	NA	NA	NA
PP_0128	-0.774028850171786	NA	637143500	hypothetical protein	133222	134076	+	NA	NA	NA	NA
PP_0129	0.382010970325629	NA	637143501	GGDEF domain protein	134104	136041	+	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0130	0.236916067114923	NA	637143502	N-acetylmuramoyl-L-alanine amidase family protein	136115	136903	+	NA	NA	NA	NA
PP_0131	0.639907870705166	0.53523300495186	637143503	hypothetical protein	137099	138706	+	NA	NA	NA	NA
PP_0132	-0.455574956813211	0.74642280475711	637143504	Alginate biosynthesis sensor protein KinB (EC 2.7.13.3)	138721	140502	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0133	-0.0992617689905058	0.947608591480956	637143505	Two-component response regulator AlgB	140499	141845	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0134	0.920077930944958	0.353726361552353	637143506	hypothetical protein	142056	142877	+	NA	NA	NA	NA
PP_0135	0.158861901902574	NA	637143507	hypothetical protein	143386	143547	+	NA	NA	NA	NA
PP_0136	-0.0955186516963648	0.949558665252411	637143508	hypothetical protein	143550	144020	+	NA	NA	NA	NA
PP_0137	-2.21432685706064	NA	637143509	proton/sodium-glutamate/aspartate symporter	144766	146094	+	GO:0015293 - symporter activity [Evidence IEA]	GO:0006835 - dicarboxylic acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0138	-0.727842427700657	NA	637143510	hypothetical protein	146242	147471	+	NA	NA	NA	NA
PP_0139	0.468892585754589	NA	637143511	lipoprotein, putative	147453	148088	-	NA	NA	NA	NA
PP_0140	-0.184174077283097	NA	637143512	hypothetical protein	148085	149023	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0141	-0.111308443246478	NA	637143513	ABC transporter, ATP-binding protein, putative	149027	149818	-	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0142	-0.433876520097005	NA	637143514	ABC transporter, permease protein, putative	149815	150948	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0143	0.0867564920041702	NA	637143515	hypothetical protein	151080	152105	-	NA	NA	NA	NA
PP_0144	-0.584647336650174	NA	637143516	metalloprotease, insulinase family	152199	153605	-	NA	NA	NA	NA
PP_0145	-1.30179983873929	0.224756850359027	637143517	Na+/Pi cotransporter family protein	153636	155294	-	NA	NA	NA	NA
PP_0146	-1.99969549081544	0.0596503551391912	637143518	hypothetical protein	155577	156374	-	NA	NA	NA	NA
PP_0147	-3.1246744975589	0.0239582850869099	637143519	citrate transporter	156417	157724	-	NA	NA	NA	NA
PP_0148	0.291858210982103	NA	637143520	hypothetical protein	157989	158393	+	NA	NA	NA	NA
PP_0149	0.393623005580843	NA	637143521	hypothetical protein	158432	160387	-	NA	NA	NA	NA
PP_0150	1.25718045515017	NA	637143522	hypothetical protein	160384	160704	-	NA	NA	NA	NA
PP_0151	-1.61021495592526	NA	637143523	hypothetical protein	160741	161034	-	NA	NA	NA	NA
PP_0152	-0.472422276197798	0.654578712089063	637143524	hypothetical protein	161124	161504	-	NA	NA	NA	NA
PP_0153	-2.06598482449698	0.00709616001771247	637143525	hypothetical protein	161750	161965	-	NA	NA	NA	NA
PP_0154	0.780305505816317	0.517473925611532	637143526	acetyl-CoA hydrolase/transferase family protein	162339	163832	-	NA	NA	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li> <li>Butanoate metabolism</li></ul>
PP_0155	-1.09128362024142	NA	637143527	pyridine nucleotide transhydrogenase, beta subunit	164019	165455	-	NA	NA	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0157	1.32496833398124	0.128645980425449	637143528	transcriptional regulator, LysR family	167324	168241	-	NA	NA	NA	NA
PP_0158	-0.769924492627673	0.476284949012469	637143529	glutaryl-CoA dehydrogenase	168402	169583	+	NA	NA	NA	<ul><li>Fatty acid degradation</li> <li>Lysine degradation</li> <li>Benzoate degradation</li> <li>Tryptophan metabolism</li></ul>
PP_0159	-0.207681299117632	0.863048753725616	637143530	CAIB/BAIF family protein	169597	170817	+	NA	NA	NA	NA
PP_0160	-0.24621602231695	0.818599848961076	637143538	ferrioxamine receptor, putative	182074	184560	-	GO:0015343 - siderophore transmembrane transporter activity [Evidence IEA]	GO:0015891 - siderophore transport [Evidence IEA]	GO:0019867 - outer membrane [Evidence IEA]	NA
PP_0161	-1.16168948011942	NA	637143539	FecR family protein	184654	185610	-	NA	NA	NA	NA
PP_0163	-0.432773656210823	0.735065225232368	637143541	transcriptional regulator, GntR family	186225	186914	-	NA	NA	NA	NA
PP_0164	-0.503647696308107	0.628507503548085	637143542	hypothetical protein	187239	187880	+	NA	NA	NA	NA
PP_0165	1.34860415882451	NA	637143543	diguanylate cyclase/phosphodiesterase	187891	189837	+	NA	NA	NA	NA
PP_0166	0.341936269099675	0.777030320471124	637143544	HlyD family secretion protein	189994	191370	-	NA	GO:0030253 - protein secretion by the type I secretion system [Evidence IEA]	NA	NA
PP_0167	-1.85333568335216	0.0151534136661695	637143545	toxin secretion ATP-binding protein	191360	193516	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0168	0.575286603698166	0.4748918380476	637143546	surface adhesion protein, putative	194494	220542	+	NA	NA	NA	NA
PP_0169	-1.44483578537992	NA	637143547	dioxygenase, TauD/TfdA family	221228	222127	+	NA	NA	NA	<ul><li>Taurine and hypotaurine metabolism</li> <li>Sulfur metabolism</li></ul>
