id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0011	0.273389201548106	0.843259755657688	637143383	DNA polymerase III, beta subunit (EC 2.7.7.7)	11103	12206	+	GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]	GO:0006260 - DNA replication [Evidence IEA]	GO:0009360 - DNA polymerase III complex [Evidence IEA]	<ul><li>DNA replication</li> <li>Mismatch repair</li> <li>Homologous recombination</li></ul>
PP_0012	-0.188554675102624	0.891760977424442	637143384	DNA replication and repair protein RecF	12222	13325	+	GO:0005524 - ATP binding [Evidence IEA]; GO:0003697 - single-stranded DNA binding [Evidence IEA]	GO:0006281 - DNA repair [Evidence IEA]	NA	<ul><li>Homologous recombination</li></ul>
PP_0013	0.073336897089831	0.960202199044152	637143385	DNA gyrase subunit B (EC 5.99.1.3)	13330	15750	+	GO:0003918 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [Evidence IEA]	GO:0006265 - DNA topological change [Evidence IEA]	GO:0009330 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex [Evidence IEA]	NA
PP_0014	-0.0443955756791263	0.983292229153141	637143386	transposase, putative	17133	19166	+	NA	GO:0015074 - DNA integration [Evidence IEA]	NA	NA
PP_0015	0.346244164891164	0.881063427150244	637143387	GTP-binding protein, putative	19163	20122	+	NA	NA	NA	NA
PP_0016	-0.30727500654887	0.841557686249441	637143388	hypothetical protein	20198	22114	+	NA	NA	NA	NA
PP_0017	-0.693842460587167	0.514642159274719	637143389	H-NS family protein MvaT	22171	22530	+	NA	NA	NA	NA
PP_0018	0.528682212596686	0.600331505708525	637143390	hypothetical protein	23176	24018	+	NA	NA	NA	NA
PP_0019	1.25766204692297	0.0341376959208511	637143391	hypothetical protein	24000	24698	+	NA	NA	NA	NA
PP_0020	0.595217402745248	0.534582784721884	637143392	hypothetical protein	24695	25570	+	NA	NA	NA	NA
PP_0021	0.103479093712485	0.959383375176419	637143393	hypothetical protein	25881	26804	+	NA	NA	NA	NA
PP_0023	0.84597916634838	0.379674135947576	637143395	hypothetical protein	27599	27727	-	NA	NA	NA	NA
PP_0024	-0.0356088505762283	NA	637143396	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase	27850	29547	-	GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0026	-0.062411183205761	0.98092142052171	637143398	cobalt/cadmium/zinc transporter, CDF family	30431	31336	+	NA	NA	NA	NA
PP_0027	-0.0995306449505574	NA	637143399	hypothetical protein	31404	31844	+	NA	NA	NA	NA
PP_0029	0.830054246617737	0.258587531117983	637143401	DNA-binding response regulator CzrR	32893	33567	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0030	0.0431397818469301	0.982224742813531	637143402	sensor histidine kinase	33564	34982	+	GO:0000155 - phosphorelay sensor kinase activity [Evidence IEA]; GO:0004673 - protein histidine kinase activity [Evidence IEA]; GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0016310 - phosphorylation [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Two-component system</li></ul>
PP_0033	0.602542750752867	NA	637143405	sugar transferase, putative	36198	37652	-	NA	NA	GO:0016020 - membrane [Evidence IEA]	NA
PP_0036	0.783668364282921	NA	637143408	transcriptional regulator, LysR family	39272	40240	+	NA	NA	NA	NA
PP_0037	-0.454887813020457	NA	637143409	porin P	40469	41758	+	NA	NA	NA	NA
PP_0039	-0.568434178175167	0.490816305423355	637143411	hypothetical protein	42057	43082	+	NA	NA	NA	NA
PP_0040	-1.22113073209306	NA	637143412	hypothetical protein	43210	43434	+	NA	NA	NA	NA
PP_0041	-0.170735947111595	NA	637143413	cadmium translocating P-type ATPase	43527	45524	-	NA	NA	NA	NA
PP_0043	-1.18638258440656	NA	637143415	cobalt/zinc/cadmium efflux RND transporter, permease protein, CzcA family	46213	49374	-	GO:0051139 - metal ion:proton antiporter activity [Evidence IEA]	NA	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0046	0.379947222974202	NA	637143418	porin, putative	52394	53737	+	NA	NA	NA	NA
PP_0047	0.906396827133805	NA	637143419	two component transcriptional regulator, winged helix family	54227	54901	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0049	0.682575145200423	0.489228459129838	637143421	hypothetical protein	56161	57627	-	NA	NA	NA	NA
PP_0050	-3.07088624781692	1.68196860139451e-05	637143422	hypothetical protein	58777	59184	-	NA	NA	NA	NA
PP_0051	-0.0201253772695996	0.993648289801519	637143423	sigma54 specific transcriptional regulator, Fis family	59316	60608	-	NA	NA	NA	NA
PP_0052	0.878382645153245	0.263742203821358	637143424	metallo-beta-lactamase family protein	60831	61715	+	NA	NA	NA	NA
PP_0053	0.783931752835943	0.52471218273625	637143425	hypothetical protein	61756	63024	+	NA	NA	NA	<ul><li>Sulfur metabolism</li></ul>
PP_0054	0.26217703906219	NA	637143426	hypothetical protein	62982	63839	+	NA	NA	NA	NA
PP_0055	1.21396813926405	0.256523671396916	637143427	transcriptional regulator, LysR family	63828	64715	-	NA	NA	NA	NA
PP_0056	0.801445814735776	0.393911315112683	637143428	oxidoreductase, GMC family	64943	66595	+	NA	NA	NA	NA
PP_0057	-0.174027007551598	NA	637143429	major facilitator family transporter	66693	68312	+	NA	NA	NA	NA
PP_0058	0.969709175683011	0.355552237350917	637143430	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative	68487	69272	-	NA	NA	NA	<ul><li>Glycerolipid metabolism</li> <li>Glycerophospholipid metabolism</li></ul>
PP_0059	-0.238999753432933	0.914016529803667	637143431	D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase (EC 3.1.3.-)	69319	69846	-	GO:0016791 - phosphatase activity [Evidence IEA]	GO:0005975 - carbohydrate metabolic process [Evidence IEA]	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0060	-0.125734997898511	0.93209320520492	637143432	glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	69850	71904	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0061	-0.520479945109001	0.608802166949378	637143433	glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	71901	72848	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0062	0.0709041576906501	0.978765153196989	637143434	DNA-3-methyladenine glycosylase I (EC 3.2.2.20)	72932	73483	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0063	-0.431470713190267	0.757045403615032	637143435	lipid A biosynthesis lauroyl acyltransferase	73525	74412	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0064	-0.213442318961508	NA	637143436	TPR domain protein	74510	74824	-	NA	NA	NA	NA
PP_0065	0.185715079003565	0.912001966701503	637143437	potassium uptake protein TrkA	74836	76209	-	GO:0015079 - potassium ion transmembrane transporter activity [Evidence IEA]	GO:0006813 - potassium ion transport [Evidence IEA]	GO:0005886 - plasma membrane [Evidence IEA]	NA
PP_0066	-0.31074536505687	0.860021964579316	637143438	16S rRNA m(5)C-967 methyltransferase (EC 2.1.1.176)	76233	77543	-	GO:0008649 - rRNA methyltransferase activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0001510 - RNA methylation [Evidence IEA]; GO:0006364 - rRNA processing [Evidence IEA]	NA	NA
PP_0067	-0.780507641610435	0.510591158285778	637143439	methionyl-tRNA formyltransferase (EC 2.1.2.9)	77540	78472	-	GO:0004479 - methionyl-tRNA formyltransferase activity [Evidence IEA]	GO:0006431 - methionyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>One carbon pool by folate</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0068	-0.886741817389463	0.209120808823536	637143440	peptide deformylase (EC 3.5.1.88)	78533	79039	-	GO:0042586 - peptide deformylase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]	NA	NA
PP_0069	1.29503458743413	NA	637143441	DNA protecting protein DprA	79246	80343	+	NA	GO:0009294 - DNA mediated transformation [Evidence IEA]	NA	NA
PP_0070	-0.160332223597401	NA	637143442	translation factor SUA5	80386	80943	+	NA	NA	NA	NA
PP_0071	0.577207615226296	0.582509325810587	637143443	hypothetical protein	81562	82023	+	NA	NA	NA	NA
PP_0072	0.0580788289086468	0.974969529317105	637143444	quinone oxidoreductase	82151	83128	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0073	0.367299291494826	0.835406859404261	637143445	coproporphyrinogen oxidase (EC 1.3.3.3)	83261	84172	+	GO:0004109 - coproporphyrinogen oxidase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0074	0.399365501350166	NA	637143446	shikimate dehydrogenase (EC 1.1.1.25)	84198	85022	+	GO:0004764 - shikimate 3-dehydrogenase (NADP+) activity [Evidence IEA]	GO:0019632 - shikimate metabolic process [Evidence IEA]	NA	<ul><li>Phenylalanine, tyrosine and tryptophan biosynthesis</li> <li>Biosynthesis of various plant secondary metabolites</li></ul>
PP_0075	-0.268876570125964	NA	637143447	sulfate transporter	85152	86717	-	NA	NA	NA	NA
PP_0076	0.00786060559702024	0.998405881072895	637143448	glycine betaine-binding protein, putative	86861	87802	-	GO:0015220 - choline transmembrane transporter activity [Evidence IEA]	GO:0015871 - choline transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0077	-0.503499482998611	0.71690056977971	637143449	choline sulfatase	87799	89316	-	GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]	NA	NA	NA
PP_0079	0.306051339096603	NA	637143451	transcriptional regulator, LysR family	89425	90324	+	NA	NA	NA	NA
PP_0080	-3.51927800714097	6.55841687859848e-05	637143452	hypothetical protein	90446	91063	-	NA	NA	NA	NA
PP_0081	-0.0502446242708107	0.982224742813531	637143453	hypothetical protein	91077	91448	+	NA	NA	NA	NA
PP_0082	-0.285350397223564	0.839325171545336	637143454	tryptophan synthase, alpha chain (EC 4.2.1.20)	91569	92378	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0083	-0.611028939497503	0.498166504758433	637143455	tryptophan synthase, beta chain (EC 4.2.1.20)	92375	93592	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0084	0.493614229904752	NA	637143456	transcriptional regulator TrpI	93703	94599	+	NA	NA	NA	NA
PP_0085	-1.78427828247703	0.00391259917748699	637143457	hypothetical protein	94596	95084	-	NA	NA	NA	NA
PP_0086	0.897395898293162	0.336721791307444	637143458	hypothetical protein	95070	95285	+	NA	NA	NA	NA
PP_0087	0.488733964560997	NA	637143459	hypothetical protein	95344	95607	+	NA	NA	NA	NA
PP_0088	-0.653447216529032	0.535209189983276	637143460	hypothetical protein	95679	96683	-	NA	NA	NA	NA
PP_0089	-1.68085861000817	0.124238617215606	637143461	osmotically inducible protein OsmC	96836	97261	+	NA	NA	NA	NA
PP_0090	-1.60882629343717	0.00681392926842865	637143462	hypothetical protein	97274	97570	+	NA	NA	NA	NA
PP_0091	0.161348559879429	0.921985102234143	637143463	lipoprotein, putative	97606	98019	-	NA	NA	NA	NA
PP_0092	-1.12337993330985	0.0945297182611471	637143464	lipoprotein, putative	98075	98488	-	NA	NA	NA	NA
PP_0093	-0.29141759304286	0.890621292822923	637143465	hypothetical protein	98487	99650	+	NA	NA	NA	NA
PP_0094	-0.744703878545001	0.600935504469005	637143466	hydrolase, haloacid dehalogenase-like family	99757	100407	-	NA	NA	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0095	-0.0109748232254051	0.997863334297915	637143467	anhydrase, family 3 protein	100529	101077	-	NA	NA	NA	NA
PP_0096	-0.0336492850603984	0.982224742813531	637143468	oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A	101180	103231	+	GO:0004222 - metalloendopeptidase activity [Evidence IEA]	GO:0006508 - proteolysis [Evidence IEA]	NA	NA
PP_0097	0.377792697769375	0.802110213266832	637143469	hypothetical protein	103228	103509	+	NA	NA	NA	NA
PP_0098	0.440770023732088	NA	637143470	hypothetical protein	103528	103701	+	NA	NA	NA	NA
PP_0099	-0.271961285552592	0.868685813564186	637143471	hypothetical protein	103841	104899	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]	NA	NA	NA
PP_0100	0.344574551583279	0.726432698237128	637143472	carbonic anhydrase	105206	105925	+	NA	NA	NA	<ul><li>Nitrogen metabolism</li></ul>
PP_0101	2.10568917152237	0.0370379855255374	637143473	sulfate transporter, putative	106133	107650	+	NA	NA	NA	NA
PP_0102	0.521520794142438	NA	637143474	hypothetical protein	107786	108676	+	NA	NA	NA	NA
PP_0103	1.07160809313106	0.0597825163403034	637143475	cytochrome c oxidase, subunit II	108809	109936	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0104	2.3437825295841	2.10436252632792e-05	637143476	cytochrome c oxidase, subunit I	109980	111569	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0105	2.30404349305644	0.000470671414342734	637143477	cytochrome C oxidase assembly protein	111579	112145	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0106	2.60295232131804	0.000116026553931804	637143478	cytochrome c oxidase, subunit III	112162	113049	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0107	1.99108589872574	0.00258282534025228	637143479	hypothetical protein	113072	114073	+	NA	NA	NA	NA
PP_0108	2.34745510796959	NA	637143480	hypothetical protein	114042	114623	+	NA	NA	NA	NA
PP_0109	1.49060980553515	NA	637143481	hypothetical protein	114633	115712	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li> <li>Two-component system</li></ul>
PP_0110	1.15637900733394	NA	637143482	protoheme IX farnesyltransferase	115697	116590	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0006783 - heme biosynthetic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0111	-0.0590398612427255	0.98092142052171	637143483	Sco1/SenC family protein	116587	117219	+	NA	NA	NA	NA
PP_0112	0.946500824228998	0.324849078962231	637143484	ABC transporter, periplasmic binding protein, putative	117313	118083	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0113	0.139623291891908	NA	637143485	ABC transporter, permease protein	118148	118819	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0114	0.0615692617605742	0.978765153196989	637143486	ABC transporter, ATP-binding protein	118819	119826	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0115	-1.45102065806879	0.0533126832728409	637143487	catalase	120054	122189	+	GO:0004096 - catalase activity [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]	GO:0006979 - response to oxidative stress [Evidence IEA]	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0116	0.225121652816714	0.88140331573235	637143488	lipoprotein, putative	122250	122957	-	NA	NA	NA	NA
PP_0117	-0.408122633818134	NA	637143489	zinc ABC transporter, permease protein ZnuB	123084	123866	-	GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]	GO:0055085 - transmembrane transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0118	-0.950840311796618	0.445563061220849	637143490	zinc ABC transporter, ATP-binding protein ZnuC	123859	124632	-	GO:0015633 - ABC-type zinc transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]	GO:0006829 - zinc ion transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0119	-0.0553247806336434	0.98092142052171	637143491	transcriptional regulator, Fur family	124629	125036	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0120	0.432949204523733	0.751422379554573	637143492	zinc ABC transporter, periplasmic zinc-binding protein ZnuA, putative	125181	126089	+	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0121	-0.545759708269871	0.565871487682635	637143493	homoserine kinase (EC 2.7.1.39)	126139	127089	-	GO:0004413 - homoserine kinase activity [Evidence IEA]	GO:0009088 - threonine biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0122	0.099091819161196	0.949912492468405	637143494	hypothetical protein	127159	127446	-	NA	NA	NA	NA
PP_0123	-0.10096441295513	0.947987035231262	637143495	DNA polymerase I (EC 2.7.7.7)	127522	130269	+	GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]	GO:0006261 - DNA-dependent DNA replication [Evidence IEA]	NA	<ul><li>DNA replication</li> <li>Base excision repair</li> <li>Nucleotide excision repair</li> <li>Homologous recombination</li></ul>
PP_0124	0.0249671437712347	0.986709795444504	637143496	cell division checkpoint GTPase YihA	130640	131272	-	GO:0005525 - GTP binding [Evidence IEA]; GO:0003924 - GTPase activity [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0125	0.547110031430865	0.510810344568023	637143497	cytochrome c-type protein	131474	131776	+	GO:0020037 - heme binding [Evidence IEA]	NA	NA	NA
PP_0126	0.451378682868427	0.609651117434725	637143498	cytochrome c4	131808	132425	+	NA	NA	NA	NA
PP_0127	-1.65312243577912	0.000848439642627898	637143499	thiol:disulfide interchange protein, DsbA family	132577	133209	+	NA	NA	NA	NA
PP_0128	-1.27520410502954	0.0347422387180218	637143500	hypothetical protein	133222	134076	+	NA	NA	NA	NA
PP_0129	-0.958865391125615	0.193171123276872	637143501	GGDEF domain protein	134104	136041	+	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0130	-0.976537510223005	0.284040081082017	637143502	N-acetylmuramoyl-L-alanine amidase family protein	136115	136903	+	NA	NA	NA	NA
PP_0131	-0.724154213943616	0.467803199205134	637143503	hypothetical protein	137099	138706	+	NA	NA	NA	NA
PP_0132	-1.23452157980594	0.0354436873105194	637143504	Alginate biosynthesis sensor protein KinB (EC 2.7.13.3)	138721	140502	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0133	-1.26548026091418	0.0195294169308982	637143505	Two-component response regulator AlgB	140499	141845	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0134	-0.856207608807229	0.33091611903014	637143506	hypothetical protein	142056	142877	+	NA	NA	NA	NA
PP_0135	-3.7311678382405	1.33394813499927e-08	637143507	hypothetical protein	143386	143547	+	NA	NA	NA	NA
PP_0136	-3.17138603664271	2.17141578976717e-11	637143508	hypothetical protein	143550	144020	+	NA	NA	NA	NA
PP_0137	-0.998487944481731	0.432467002359001	637143509	proton/sodium-glutamate/aspartate symporter	144766	146094	+	GO:0015293 - symporter activity [Evidence IEA]	GO:0006835 - dicarboxylic acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0138	-0.0213292185627734	NA	637143510	hypothetical protein	146242	147471	+	NA	NA	NA	NA
PP_0139	0.810984922915789	0.50693529505683	637143511	lipoprotein, putative	147453	148088	-	NA	NA	NA	NA
PP_0140	0.644792826315652	0.643438297515996	637143512	hypothetical protein	148085	149023	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0141	0.812398057275202	0.532907142013977	637143513	ABC transporter, ATP-binding protein, putative	149027	149818	-	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0142	-0.0392976613370765	0.98599646105036	637143514	ABC transporter, permease protein, putative	149815	150948	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0143	-0.633363059850237	0.581061366358022	637143515	hypothetical protein	151080	152105	-	NA	NA	NA	NA
PP_0144	0.192217979658128	0.918862082814814	637143516	metalloprotease, insulinase family	152199	153605	-	NA	NA	NA	NA
PP_0145	0.438211719100098	0.763934715022493	637143517	Na+/Pi cotransporter family protein	153636	155294	-	NA	NA	NA	NA
PP_0146	-0.74427814636369	0.422624574800327	637143518	hypothetical protein	155577	156374	-	NA	NA	NA	NA
PP_0147	-1.41161761817067	NA	637143519	citrate transporter	156417	157724	-	NA	NA	NA	NA
PP_0148	0.149301277221147	0.947987035231262	637143520	hypothetical protein	157989	158393	+	NA	NA	NA	NA
PP_0149	-2.58585460198531	3.77966417672317e-05	637143521	hypothetical protein	158432	160387	-	NA	NA	NA	NA
PP_0150	-3.63507829516837	4.83448695341385e-15	637143522	hypothetical protein	160384	160704	-	NA	NA	NA	NA
PP_0151	-0.600648492048327	0.739077650855169	637143523	hypothetical protein	160741	161034	-	NA	NA	NA	NA
PP_0152	-0.715149673208609	0.313395427350774	637143524	hypothetical protein	161124	161504	-	NA	NA	NA	NA
PP_0153	-2.0209057188772	0.000212085789732659	637143525	hypothetical protein	161750	161965	-	NA	NA	NA	NA
PP_0154	4.06581791068623	2.46033946910577e-14	637143526	acetyl-CoA hydrolase/transferase family protein	162339	163832	-	NA	NA	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li> <li>Butanoate metabolism</li></ul>
PP_0155	0.401478247185076	0.749182614238592	637143527	pyridine nucleotide transhydrogenase, beta subunit	164019	165455	-	NA	NA	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0157	-0.847302868094873	0.44178207656375	637143528	transcriptional regulator, LysR family	167324	168241	-	NA	NA	NA	NA
PP_0158	0.373445617650839	0.739077650855169	637143529	glutaryl-CoA dehydrogenase	168402	169583	+	NA	NA	NA	<ul><li>Fatty acid degradation</li> <li>Lysine degradation</li> <li>Benzoate degradation</li> <li>Tryptophan metabolism</li></ul>
PP_0159	0.15651813549798	0.925032858463849	637143530	CAIB/BAIF family protein	169597	170817	+	NA	NA	NA	NA
PP_0160	0.782193713134218	0.562771759100978	637143538	ferrioxamine receptor, putative	182074	184560	-	GO:0015343 - siderophore transmembrane transporter activity [Evidence IEA]	GO:0015891 - siderophore transport [Evidence IEA]	GO:0019867 - outer membrane [Evidence IEA]	NA
PP_0161	0.248743826489493	NA	637143539	FecR family protein	184654	185610	-	NA	NA	NA	NA
PP_0163	-0.499390599389015	0.796617585388355	637143541	transcriptional regulator, GntR family	186225	186914	-	NA	NA	NA	NA
PP_0164	1.45734660452748	0.0585966832157202	637143542	hypothetical protein	187239	187880	+	NA	NA	NA	NA
PP_0165	1.45264208072825	0.0490038847478644	637143543	diguanylate cyclase/phosphodiesterase	187891	189837	+	NA	NA	NA	NA
PP_0166	0.598336430381226	0.517843535175796	637143544	HlyD family secretion protein	189994	191370	-	NA	GO:0030253 - protein secretion by the type I secretion system [Evidence IEA]	NA	NA
PP_0167	0.464445224652108	0.600331505708525	637143545	toxin secretion ATP-binding protein	191360	193516	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0168	1.5717325133353	0.000742566161910588	637143546	surface adhesion protein, putative	194494	220542	+	NA	NA	NA	NA
PP_0169	0.788568840955615	0.567051939527387	637143547	dioxygenase, TauD/TfdA family	221228	222127	+	NA	NA	NA	<ul><li>Taurine and hypotaurine metabolism</li> <li>Sulfur metabolism</li></ul>
PP_0170	0.844235777531849	NA	637143548	ABC transporter, periplasmic binding protein	222145	223164	+	NA	NA	NA	<ul><li>Sulfur metabolism</li> <li>ABC transporters</li></ul>
