id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0011	-0.0485275992951723	0.970853734634286	637143383	DNA polymerase III, beta subunit (EC 2.7.7.7)	11103	12206	+	GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]	GO:0006260 - DNA replication [Evidence IEA]	GO:0009360 - DNA polymerase III complex [Evidence IEA]	<ul><li>DNA replication</li> <li>Mismatch repair</li> <li>Homologous recombination</li></ul>
PP_0012	0.00591224832802833	0.998285896097187	637143384	DNA replication and repair protein RecF	12222	13325	+	GO:0005524 - ATP binding [Evidence IEA]; GO:0003697 - single-stranded DNA binding [Evidence IEA]	GO:0006281 - DNA repair [Evidence IEA]	NA	<ul><li>Homologous recombination</li></ul>
PP_0013	-0.43498249022807	0.635376963865913	637143385	DNA gyrase subunit B (EC 5.99.1.3)	13330	15750	+	GO:0003918 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [Evidence IEA]	GO:0006265 - DNA topological change [Evidence IEA]	GO:0009330 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex [Evidence IEA]	NA
PP_0014	-0.277704934131817	NA	637143386	transposase, putative	17133	19166	+	NA	GO:0015074 - DNA integration [Evidence IEA]	NA	NA
PP_0015	0.307946294503836	NA	637143387	GTP-binding protein, putative	19163	20122	+	NA	NA	NA	NA
PP_0016	0.0952947392247504	NA	637143388	hypothetical protein	20198	22114	+	NA	NA	NA	NA
PP_0017	-0.293665447637904	0.858238933799863	637143389	H-NS family protein MvaT	22171	22530	+	NA	NA	NA	NA
PP_0018	0.01130861545114	0.9956320512309	637143390	hypothetical protein	23176	24018	+	NA	NA	NA	NA
PP_0019	-0.179356180090827	0.904132787614823	637143391	hypothetical protein	24000	24698	+	NA	NA	NA	NA
PP_0020	0.0725284546607179	0.965323994092536	637143392	hypothetical protein	24695	25570	+	NA	NA	NA	NA
PP_0021	-0.525818215489177	0.607558966158569	637143393	hypothetical protein	25881	26804	+	NA	NA	NA	NA
PP_0023	-0.4222762538229	0.716174824725323	637143395	hypothetical protein	27599	27727	-	NA	NA	NA	NA
PP_0024	0.465881136164256	NA	637143396	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase	27850	29547	-	GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0026	-0.0442878907301066	NA	637143398	cobalt/cadmium/zinc transporter, CDF family	30431	31336	+	NA	NA	NA	NA
PP_0027	-0.0182167357605631	NA	637143399	hypothetical protein	31404	31844	+	NA	NA	NA	NA
PP_0029	-0.0416066194334809	0.974672683372336	637143401	DNA-binding response regulator CzrR	32893	33567	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0030	-0.611143953933469	0.293980307243694	637143402	sensor histidine kinase	33564	34982	+	GO:0000155 - phosphorelay sensor kinase activity [Evidence IEA]; GO:0004673 - protein histidine kinase activity [Evidence IEA]; GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0016310 - phosphorylation [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Two-component system</li></ul>
PP_0033	-0.134943089712406	NA	637143405	sugar transferase, putative	36198	37652	-	NA	NA	GO:0016020 - membrane [Evidence IEA]	NA
PP_0036	-0.302983224590255	NA	637143408	transcriptional regulator, LysR family	39272	40240	+	NA	NA	NA	NA
PP_0037	-0.263528880815757	NA	637143409	porin P	40469	41758	+	NA	NA	NA	NA
PP_0039	0.713240292077417	0.153707685519416	637143411	hypothetical protein	42057	43082	+	NA	NA	NA	NA
PP_0040	-0.528237302892866	NA	637143412	hypothetical protein	43210	43434	+	NA	NA	NA	NA
PP_0041	0.269572450793252	NA	637143413	cadmium translocating P-type ATPase	43527	45524	-	NA	NA	NA	NA
PP_0043	0.155247787999333	NA	637143415	cobalt/zinc/cadmium efflux RND transporter, permease protein, CzcA family	46213	49374	-	GO:0051139 - metal ion:proton antiporter activity [Evidence IEA]	NA	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0046	0.158732409712445	NA	637143418	porin, putative	52394	53737	+	NA	NA	NA	NA
PP_0047	-0.602456824776659	NA	637143419	two component transcriptional regulator, winged helix family	54227	54901	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0049	0.224023268787041	0.893310881285968	637143421	hypothetical protein	56161	57627	-	NA	NA	NA	NA
PP_0050	0.227658204061308	0.894353300564902	637143422	hypothetical protein	58777	59184	-	NA	NA	NA	NA
PP_0051	-0.0774921137432317	0.965323994092536	637143423	sigma54 specific transcriptional regulator, Fis family	59316	60608	-	NA	NA	NA	NA
PP_0052	0.25578153344211	0.858687025010347	637143424	metallo-beta-lactamase family protein	60831	61715	+	NA	NA	NA	NA
PP_0053	0.191941384390971	0.91625839847609	637143425	hypothetical protein	61756	63024	+	NA	NA	NA	<ul><li>Sulfur metabolism</li></ul>
PP_0054	0.0345836720179093	NA	637143426	hypothetical protein	62982	63839	+	NA	NA	NA	NA
PP_0055	0.107385143354101	0.961283201395985	637143427	transcriptional regulator, LysR family	63828	64715	-	NA	NA	NA	NA
PP_0056	0.018998114452205	0.991868473741546	637143428	oxidoreductase, GMC family	64943	66595	+	NA	NA	NA	NA
PP_0057	-0.0216543090797974	0.991416195440543	637143429	major facilitator family transporter	66693	68312	+	NA	NA	NA	NA
PP_0058	0.511853903030159	0.642137858863905	637143430	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative	68487	69272	-	NA	NA	NA	<ul><li>Glycerolipid metabolism</li> <li>Glycerophospholipid metabolism</li></ul>
PP_0059	0.290382442925964	NA	637143431	D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase (EC 3.1.3.-)	69319	69846	-	GO:0016791 - phosphatase activity [Evidence IEA]	GO:0005975 - carbohydrate metabolic process [Evidence IEA]	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0060	0.45426515457744	0.644986733326429	637143432	glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	69850	71904	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0061	0.107890470079142	0.960132040204981	637143433	glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	71901	72848	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0062	-0.0173343623608946	NA	637143434	DNA-3-methyladenine glycosylase I (EC 3.2.2.20)	72932	73483	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0063	0.0278678439866747	0.98858591057378	637143435	lipid A biosynthesis lauroyl acyltransferase	73525	74412	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0064	-0.379012025264598	NA	637143436	TPR domain protein	74510	74824	-	NA	NA	NA	NA
PP_0065	0.0191030797191868	0.991868473741546	637143437	potassium uptake protein TrkA	74836	76209	-	GO:0015079 - potassium ion transmembrane transporter activity [Evidence IEA]	GO:0006813 - potassium ion transport [Evidence IEA]	GO:0005886 - plasma membrane [Evidence IEA]	NA
PP_0066	0.00757884365338525	0.996676956132371	637143438	16S rRNA m(5)C-967 methyltransferase (EC 2.1.1.176)	76233	77543	-	GO:0008649 - rRNA methyltransferase activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0001510 - RNA methylation [Evidence IEA]; GO:0006364 - rRNA processing [Evidence IEA]	NA	NA
PP_0067	0.120004633514034	0.958073484378789	637143439	methionyl-tRNA formyltransferase (EC 2.1.2.9)	77540	78472	-	GO:0004479 - methionyl-tRNA formyltransferase activity [Evidence IEA]	GO:0006431 - methionyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>One carbon pool by folate</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0068	-0.0925779439625549	0.961283201395985	637143440	peptide deformylase (EC 3.5.1.88)	78533	79039	-	GO:0042586 - peptide deformylase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]	NA	NA
PP_0069	0.099528941011321	NA	637143441	DNA protecting protein DprA	79246	80343	+	NA	GO:0009294 - DNA mediated transformation [Evidence IEA]	NA	NA
PP_0070	-0.210270506449096	NA	637143442	translation factor SUA5	80386	80943	+	NA	NA	NA	NA
PP_0071	0.159715189345782	NA	637143443	hypothetical protein	81562	82023	+	NA	NA	NA	NA
PP_0072	0.092312234336027	0.961283201395985	637143444	quinone oxidoreductase	82151	83128	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0073	-0.466829009741503	0.639401801333619	637143445	coproporphyrinogen oxidase (EC 1.3.3.3)	83261	84172	+	GO:0004109 - coproporphyrinogen oxidase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0074	-0.184865885257107	NA	637143446	shikimate dehydrogenase (EC 1.1.1.25)	84198	85022	+	GO:0004764 - shikimate 3-dehydrogenase (NADP+) activity [Evidence IEA]	GO:0019632 - shikimate metabolic process [Evidence IEA]	NA	<ul><li>Phenylalanine, tyrosine and tryptophan biosynthesis</li> <li>Biosynthesis of various plant secondary metabolites</li></ul>
PP_0075	-0.146551450935913	NA	637143447	sulfate transporter	85152	86717	-	NA	NA	NA	NA
PP_0076	-0.348747743400761	0.823014379907596	637143448	glycine betaine-binding protein, putative	86861	87802	-	GO:0015220 - choline transmembrane transporter activity [Evidence IEA]	GO:0015871 - choline transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0077	-0.359671902250184	0.782502647905175	637143449	choline sulfatase	87799	89316	-	GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]	NA	NA	NA
PP_0079	0.304244922114596	NA	637143451	transcriptional regulator, LysR family	89425	90324	+	NA	NA	NA	NA
PP_0080	0.169409649020738	0.933478445808801	637143452	hypothetical protein	90446	91063	-	NA	NA	NA	NA
PP_0081	-0.61807430537685	0.438413603636407	637143453	hypothetical protein	91077	91448	+	NA	NA	NA	NA
PP_0082	0.328617914798485	0.76572963164225	637143454	tryptophan synthase, alpha chain (EC 4.2.1.20)	91569	92378	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0083	-0.130978586065661	0.934423613327947	637143455	tryptophan synthase, beta chain (EC 4.2.1.20)	92375	93592	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0084	-0.544648009914346	NA	637143456	transcriptional regulator TrpI	93703	94599	+	NA	NA	NA	NA
PP_0085	-0.170389037661175	0.933478445808801	637143457	hypothetical protein	94596	95084	-	NA	NA	NA	NA
PP_0086	0.742647232151744	0.143493393852304	637143458	hypothetical protein	95070	95285	+	NA	NA	NA	NA
PP_0087	0.471440985206785	NA	637143459	hypothetical protein	95344	95607	+	NA	NA	NA	NA
PP_0088	-0.016009546248987	0.993053589597042	637143460	hypothetical protein	95679	96683	-	NA	NA	NA	NA
PP_0089	-0.250604825161899	NA	637143461	osmotically inducible protein OsmC	96836	97261	+	NA	NA	NA	NA
PP_0090	-0.200706947932058	0.898713856240978	637143462	hypothetical protein	97274	97570	+	NA	NA	NA	NA
PP_0091	-0.0471753796235789	0.970853734634286	637143463	lipoprotein, putative	97606	98019	-	NA	NA	NA	NA
PP_0092	0.513613550259398	0.605840301291751	637143464	lipoprotein, putative	98075	98488	-	NA	NA	NA	NA
PP_0093	-0.598874024128457	NA	637143465	hypothetical protein	98487	99650	+	NA	NA	NA	NA
PP_0094	0.514692534635974	NA	637143466	hydrolase, haloacid dehalogenase-like family	99757	100407	-	NA	NA	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0095	-0.372699927971564	NA	637143467	anhydrase, family 3 protein	100529	101077	-	NA	NA	NA	NA
PP_0096	0.246483207617038	0.849345533006639	637143468	oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A	101180	103231	+	GO:0004222 - metalloendopeptidase activity [Evidence IEA]	GO:0006508 - proteolysis [Evidence IEA]	NA	NA
PP_0097	0.104833861106988	0.961283201395985	637143469	hypothetical protein	103228	103509	+	NA	NA	NA	NA
PP_0098	0.0451902390161797	NA	637143470	hypothetical protein	103528	103701	+	NA	NA	NA	NA
PP_0099	-0.527919555047211	0.541861195521394	637143471	hypothetical protein	103841	104899	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]	NA	NA	NA
PP_0100	-0.148277344725179	0.91625839847609	637143472	carbonic anhydrase	105206	105925	+	NA	NA	NA	<ul><li>Nitrogen metabolism</li></ul>
PP_0101	0.141030585196104	NA	637143473	sulfate transporter, putative	106133	107650	+	NA	NA	NA	NA
PP_0102	-0.363431563373647	NA	637143474	hypothetical protein	107786	108676	+	NA	NA	NA	NA
PP_0103	0.613858061216009	0.227157537400212	637143475	cytochrome c oxidase, subunit II	108809	109936	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0104	0.355420964558266	0.791334957780737	637143476	cytochrome c oxidase, subunit I	109980	111569	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0105	0.647689305652316	0.418477922012453	637143477	cytochrome C oxidase assembly protein	111579	112145	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0106	0.0248478028169899	0.991416195440543	637143478	cytochrome c oxidase, subunit III	112162	113049	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0107	0.711015761860801	0.291197163586626	637143479	hypothetical protein	113072	114073	+	NA	NA	NA	NA
PP_0108	-0.217703470328963	NA	637143480	hypothetical protein	114042	114623	+	NA	NA	NA	NA
PP_0109	0.188325334215809	NA	637143481	hypothetical protein	114633	115712	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li> <li>Two-component system</li></ul>
PP_0110	-0.205302615713003	NA	637143482	protoheme IX farnesyltransferase	115697	116590	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0006783 - heme biosynthetic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0111	-0.314383354096995	0.828286428746136	637143483	Sco1/SenC family protein	116587	117219	+	NA	NA	NA	NA
PP_0112	0.0744587754103205	0.965323994092536	637143484	ABC transporter, periplasmic binding protein, putative	117313	118083	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0113	-0.544881569905441	NA	637143485	ABC transporter, permease protein	118148	118819	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0114	0.217986496902329	0.900143998248366	637143486	ABC transporter, ATP-binding protein	118819	119826	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0115	0.343811375299993	0.828286428746136	637143487	catalase	120054	122189	+	GO:0004096 - catalase activity [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]	GO:0006979 - response to oxidative stress [Evidence IEA]	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0116	0.227053314745354	0.89322186340477	637143488	lipoprotein, putative	122250	122957	-	NA	NA	NA	NA
PP_0117	-0.330947165047888	NA	637143489	zinc ABC transporter, permease protein ZnuB	123084	123866	-	GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]	GO:0055085 - transmembrane transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0118	-0.104611557231681	0.961283201395985	637143490	zinc ABC transporter, ATP-binding protein ZnuC	123859	124632	-	GO:0015633 - ABC-type zinc transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]	GO:0006829 - zinc ion transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0119	0.0749475343184249	0.965323994092536	637143491	transcriptional regulator, Fur family	124629	125036	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0120	-0.290383030989029	0.849345533006639	637143492	zinc ABC transporter, periplasmic zinc-binding protein ZnuA, putative	125181	126089	+	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0121	0.174602441678624	0.900143998248366	637143493	homoserine kinase (EC 2.7.1.39)	126139	127089	-	GO:0004413 - homoserine kinase activity [Evidence IEA]	GO:0009088 - threonine biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0122	-0.187710006010118	0.900143998248366	637143494	hypothetical protein	127159	127446	-	NA	NA	NA	NA
PP_0123	0.206792401532634	0.878460276163862	637143495	DNA polymerase I (EC 2.7.7.7)	127522	130269	+	GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]	GO:0006261 - DNA-dependent DNA replication [Evidence IEA]	NA	<ul><li>DNA replication</li> <li>Base excision repair</li> <li>Nucleotide excision repair</li> <li>Homologous recombination</li></ul>
PP_0124	-0.212374328940432	0.89322186340477	637143496	cell division checkpoint GTPase YihA	130640	131272	-	GO:0005525 - GTP binding [Evidence IEA]; GO:0003924 - GTPase activity [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0125	0.285075861596672	0.816589581849325	637143497	cytochrome c-type protein	131474	131776	+	GO:0020037 - heme binding [Evidence IEA]	NA	NA	NA
PP_0126	0.367287731705162	0.750577717987393	637143498	cytochrome c4	131808	132425	+	NA	NA	NA	NA
PP_0127	-0.328901639767074	0.764179067081213	637143499	thiol:disulfide interchange protein, DsbA family	132577	133209	+	NA	NA	NA	NA
PP_0128	0.105999135384114	0.961283201395985	637143500	hypothetical protein	133222	134076	+	NA	NA	NA	NA
PP_0129	-0.0494518602689985	0.970853734634286	637143501	GGDEF domain protein	134104	136041	+	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0130	-0.160806299477491	0.927606062135513	637143502	N-acetylmuramoyl-L-alanine amidase family protein	136115	136903	+	NA	NA	NA	NA
PP_0131	-0.162127976962677	0.933478445808801	637143503	hypothetical protein	137099	138706	+	NA	NA	NA	NA
PP_0132	0.205005047680991	0.893310881285968	637143504	Alginate biosynthesis sensor protein KinB (EC 2.7.13.3)	138721	140502	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0133	0.307892203864801	0.794013684165634	637143505	Two-component response regulator AlgB	140499	141845	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0134	0.507405565276078	NA	637143506	hypothetical protein	142056	142877	+	NA	NA	NA	NA
PP_0135	-0.285140148688401	0.865642810928334	637143507	hypothetical protein	143386	143547	+	NA	NA	NA	NA
PP_0136	-0.132108255024219	0.940298884582185	637143508	hypothetical protein	143550	144020	+	NA	NA	NA	NA
PP_0137	-0.351402163129881	NA	637143509	proton/sodium-glutamate/aspartate symporter	144766	146094	+	GO:0015293 - symporter activity [Evidence IEA]	GO:0006835 - dicarboxylic acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0138	0.1013344759194	NA	637143510	hypothetical protein	146242	147471	+	NA	NA	NA	NA
PP_0139	0.216751943906284	0.900143998248366	637143511	lipoprotein, putative	147453	148088	-	NA	NA	NA	NA
PP_0140	-0.343172582435429	0.818842161649586	637143512	hypothetical protein	148085	149023	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0141	-0.495332843508293	NA	637143513	ABC transporter, ATP-binding protein, putative	149027	149818	-	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0142	-0.391081034863128	0.763195897218866	637143514	ABC transporter, permease protein, putative	149815	150948	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0143	-0.153712153512371	0.923819134925704	637143515	hypothetical protein	151080	152105	-	NA	NA	NA	NA
PP_0144	-0.147039475170546	0.940298884582185	637143516	metalloprotease, insulinase family	152199	153605	-	NA	NA	NA	NA
PP_0145	0.101025526649446	0.961283201395985	637143517	Na+/Pi cotransporter family protein	153636	155294	-	NA	NA	NA	NA
PP_0146	0.394011498344479	0.763195897218866	637143518	hypothetical protein	155577	156374	-	NA	NA	NA	NA
PP_0147	-0.0343052372068934	NA	637143519	citrate transporter	156417	157724	-	NA	NA	NA	NA
PP_0148	0.0580341519885776	0.968151995257923	637143520	hypothetical protein	157989	158393	+	NA	NA	NA	NA
PP_0149	0.0790365165078122	NA	637143521	hypothetical protein	158432	160387	-	NA	NA	NA	NA
PP_0150	-0.0591729696780116	0.965323994092536	637143522	hypothetical protein	160384	160704	-	NA	NA	NA	NA
PP_0151	-0.0476461103954441	NA	637143523	hypothetical protein	160741	161034	-	NA	NA	NA	NA
PP_0152	-0.327362742828223	0.794013684165634	637143524	hypothetical protein	161124	161504	-	NA	NA	NA	NA
PP_0153	-0.611887179062393	0.372117070207238	637143525	hypothetical protein	161750	161965	-	NA	NA	NA	NA
PP_0154	0.244460665920271	0.876860172883961	637143526	acetyl-CoA hydrolase/transferase family protein	162339	163832	-	NA	NA	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li> <li>Butanoate metabolism</li></ul>
PP_0155	0.433108833126166	0.724390650385609	637143527	pyridine nucleotide transhydrogenase, beta subunit	164019	165455	-	NA	NA	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0157	-0.40357677958879	NA	637143528	transcriptional regulator, LysR family	167324	168241	-	NA	NA	NA	NA
PP_0158	-2.16286979280699	9.95741951647984e-12	637143529	glutaryl-CoA dehydrogenase	168402	169583	+	NA	NA	NA	<ul><li>Fatty acid degradation</li> <li>Lysine degradation</li> <li>Benzoate degradation</li> <li>Tryptophan metabolism</li></ul>
PP_0159	-2.04622451768907	5.36775394477864e-10	637143530	CAIB/BAIF family protein	169597	170817	+	NA	NA	NA	NA
PP_0160	-0.119256174516529	0.960496238003972	637143538	ferrioxamine receptor, putative	182074	184560	-	GO:0015343 - siderophore transmembrane transporter activity [Evidence IEA]	GO:0015891 - siderophore transport [Evidence IEA]	GO:0019867 - outer membrane [Evidence IEA]	NA
PP_0161	-0.154969955147291	NA	637143539	FecR family protein	184654	185610	-	NA	NA	NA	NA
PP_0163	-0.456971388618931	NA	637143541	transcriptional regulator, GntR family	186225	186914	-	NA	NA	NA	NA
PP_0164	0.230494886789533	NA	637143542	hypothetical protein	187239	187880	+	NA	NA	NA	NA
PP_0165	-0.287224914631474	0.849345533006639	637143543	diguanylate cyclase/phosphodiesterase	187891	189837	+	NA	NA	NA	NA
PP_0166	-0.194036606142306	0.910529370557157	637143544	HlyD family secretion protein	189994	191370	-	NA	GO:0030253 - protein secretion by the type I secretion system [Evidence IEA]	NA	NA
PP_0167	0.250831462779335	0.853573730136959	637143545	toxin secretion ATP-binding protein	191360	193516	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0168	0.12655436464572	0.934423613327947	637143546	surface adhesion protein, putative	194494	220542	+	NA	NA	NA	NA
PP_0169	0.261593654630707	NA	637143547	dioxygenase, TauD/TfdA family	221228	222127	+	NA	NA	NA	<ul><li>Taurine and hypotaurine metabolism</li> <li>Sulfur metabolism</li></ul>
PP_0170	0.379029120854806	NA	637143548	ABC transporter, periplasmic binding protein	222145	223164	+	NA	NA	NA	<ul><li>Sulfur metabolism</li> <li>ABC transporters</li></ul>
PP_0171	-0.234859723767485	NA	637143549	ABC transporter, ATP-binding protein	223171	224034	+	NA	NA	NA	<ul><li>Sulfur metabolism</li> <li>ABC transporters</li></ul>
PP_0172	-0.138785078469398	NA	637143550	ABC transporter, permease protein	224049	224912	+	NA	NA	NA	<ul><li>Sulfur metabolism</li> <li>ABC transporters</li></ul>
