id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0033	-0.0461432345225718	0.999463780276849	637143405	sugar transferase, putative	36198	37652	-	NA	NA	GO:0016020 - membrane [Evidence IEA]	NA
PP_0036	-0.0381338194542905	0.999463780276849	637143408	transcriptional regulator, LysR family	39272	40240	+	NA	NA	NA	NA
PP_0037	0.0491762837142599	0.999463780276849	637143409	porin P	40469	41758	+	NA	NA	NA	NA
PP_0039	0.190041658425926	0.999463780276849	637143411	hypothetical protein	42057	43082	+	NA	NA	NA	NA
PP_0040	-0.192766463700691	0.999463780276849	637143412	hypothetical protein	43210	43434	+	NA	NA	NA	NA
PP_0041	-0.0267974499999026	0.999463780276849	637143413	cadmium translocating P-type ATPase	43527	45524	-	NA	NA	NA	NA
PP_0043	-0.261417066552068	0.999463780276849	637143415	cobalt/zinc/cadmium efflux RND transporter, permease protein, CzcA family	46213	49374	-	GO:0051139 - metal ion:proton antiporter activity [Evidence IEA]	NA	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0046	-0.145310632655489	0.999463780276849	637143418	porin, putative	52394	53737	+	NA	NA	NA	NA
PP_0047	-0.0193093940886566	0.999463780276849	637143419	two component transcriptional regulator, winged helix family	54227	54901	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0049	0.209810104252086	0.999463780276849	637143421	hypothetical protein	56161	57627	-	NA	NA	NA	NA
PP_0050	-0.138828902837473	0.999463780276849	637143422	hypothetical protein	58777	59184	-	NA	NA	NA	NA
PP_0051	0.226476661171793	0.999463780276849	637143423	sigma54 specific transcriptional regulator, Fis family	59316	60608	-	NA	NA	NA	NA
PP_0052	0.390499299606325	0.999463780276849	637143424	metallo-beta-lactamase family protein	60831	61715	+	NA	NA	NA	NA
PP_0053	-0.188361085404335	0.999463780276849	637143425	hypothetical protein	61756	63024	+	NA	NA	NA	<ul><li>Sulfur metabolism</li></ul>
PP_0054	-0.0109608263871409	0.999463780276849	637143426	hypothetical protein	62982	63839	+	NA	NA	NA	NA
PP_0055	-0.242850209900278	0.999463780276849	637143427	transcriptional regulator, LysR family	63828	64715	-	NA	NA	NA	NA
PP_0056	-0.200759282187903	0.999463780276849	637143428	oxidoreductase, GMC family	64943	66595	+	NA	NA	NA	NA
PP_0057	-0.086443878572487	0.999463780276849	637143429	major facilitator family transporter	66693	68312	+	NA	NA	NA	NA
PP_0058	0.00988336904660261	0.999463780276849	637143430	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative	68487	69272	-	NA	NA	NA	<ul><li>Glycerolipid metabolism</li> <li>Glycerophospholipid metabolism</li></ul>
PP_0059	-0.0815368323144835	0.999463780276849	637143431	D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase (EC 3.1.3.-)	69319	69846	-	GO:0016791 - phosphatase activity [Evidence IEA]	GO:0005975 - carbohydrate metabolic process [Evidence IEA]	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0060	-0.00904744993706877	0.999463780276849	637143432	glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	69850	71904	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0061	0.0706887344688355	0.999463780276849	637143433	glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	71901	72848	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0062	-0.10590059734788	0.999463780276849	637143434	DNA-3-methyladenine glycosylase I (EC 3.2.2.20)	72932	73483	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0063	0.248673957386005	0.999463780276849	637143435	lipid A biosynthesis lauroyl acyltransferase	73525	74412	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0064	-0.183447116035273	0.999463780276849	637143436	TPR domain protein	74510	74824	-	NA	NA	NA	NA
PP_0065	0.0651433838801373	0.999463780276849	637143437	potassium uptake protein TrkA	74836	76209	-	GO:0015079 - potassium ion transmembrane transporter activity [Evidence IEA]	GO:0006813 - potassium ion transport [Evidence IEA]	GO:0005886 - plasma membrane [Evidence IEA]	NA
PP_0066	-0.235010760735998	0.999463780276849	637143438	16S rRNA m(5)C-967 methyltransferase (EC 2.1.1.176)	76233	77543	-	GO:0008649 - rRNA methyltransferase activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0001510 - RNA methylation [Evidence IEA]; GO:0006364 - rRNA processing [Evidence IEA]	NA	NA
PP_0067	-0.0849959432577261	0.999463780276849	637143439	methionyl-tRNA formyltransferase (EC 2.1.2.9)	77540	78472	-	GO:0004479 - methionyl-tRNA formyltransferase activity [Evidence IEA]	GO:0006431 - methionyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>One carbon pool by folate</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0068	0.0572777219126836	0.999463780276849	637143440	peptide deformylase (EC 3.5.1.88)	78533	79039	-	GO:0042586 - peptide deformylase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]	NA	NA
PP_0069	-0.17723700367628	0.999463780276849	637143441	DNA protecting protein DprA	79246	80343	+	NA	GO:0009294 - DNA mediated transformation [Evidence IEA]	NA	NA
PP_0070	-0.134190704494532	0.999463780276849	637143442	translation factor SUA5	80386	80943	+	NA	NA	NA	NA
PP_0071	-0.333209918761967	0.999463780276849	637143443	hypothetical protein	81562	82023	+	NA	NA	NA	NA
PP_0072	0.428756172395695	0.999463780276849	637143444	quinone oxidoreductase	82151	83128	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0073	-0.108162902978633	0.999463780276849	637143445	coproporphyrinogen oxidase (EC 1.3.3.3)	83261	84172	+	GO:0004109 - coproporphyrinogen oxidase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0074	0.0664652872835809	0.999463780276849	637143446	shikimate dehydrogenase (EC 1.1.1.25)	84198	85022	+	GO:0004764 - shikimate 3-dehydrogenase (NADP+) activity [Evidence IEA]	GO:0019632 - shikimate metabolic process [Evidence IEA]	NA	<ul><li>Phenylalanine, tyrosine and tryptophan biosynthesis</li> <li>Biosynthesis of various plant secondary metabolites</li></ul>
PP_0075	0.31675260174455	0.999463780276849	637143447	sulfate transporter	85152	86717	-	NA	NA	NA	NA
PP_0076	-0.0637896002102336	0.999463780276849	637143448	glycine betaine-binding protein, putative	86861	87802	-	GO:0015220 - choline transmembrane transporter activity [Evidence IEA]	GO:0015871 - choline transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0077	0.161225749907689	0.999463780276849	637143449	choline sulfatase	87799	89316	-	GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]	NA	NA	NA
PP_0079	0.0876378117166351	0.999463780276849	637143451	transcriptional regulator, LysR family	89425	90324	+	NA	NA	NA	NA
PP_0080	-0.297608470258779	0.999463780276849	637143452	hypothetical protein	90446	91063	-	NA	NA	NA	NA
PP_0081	0.0855514275552492	0.999463780276849	637143453	hypothetical protein	91077	91448	+	NA	NA	NA	NA
PP_0082	0.0237210642964256	0.999463780276849	637143454	tryptophan synthase, alpha chain (EC 4.2.1.20)	91569	92378	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0083	0.0758601950825565	0.999463780276849	637143455	tryptophan synthase, beta chain (EC 4.2.1.20)	92375	93592	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0084	0.0950609374418458	0.999463780276849	637143456	transcriptional regulator TrpI	93703	94599	+	NA	NA	NA	NA
PP_0085	0.104902914057892	0.999463780276849	637143457	hypothetical protein	94596	95084	-	NA	NA	NA	NA
PP_0086	-0.0646605900965651	0.999463780276849	637143458	hypothetical protein	95070	95285	+	NA	NA	NA	NA
PP_0087	0.134354305523883	0.999463780276849	637143459	hypothetical protein	95344	95607	+	NA	NA	NA	NA
PP_0088	-0.157663527744591	0.999463780276849	637143460	hypothetical protein	95679	96683	-	NA	NA	NA	NA
PP_0089	-0.0600020206492801	0.999463780276849	637143461	osmotically inducible protein OsmC	96836	97261	+	NA	NA	NA	NA
PP_0090	-0.218475667458278	0.999463780276849	637143462	hypothetical protein	97274	97570	+	NA	NA	NA	NA
PP_0091	0.267130056122873	0.999463780276849	637143463	lipoprotein, putative	97606	98019	-	NA	NA	NA	NA
PP_0092	0.055711672234302	0.999463780276849	637143464	lipoprotein, putative	98075	98488	-	NA	NA	NA	NA
PP_0093	-0.00905170929251497	0.999463780276849	637143465	hypothetical protein	98487	99650	+	NA	NA	NA	NA
PP_0094	0.28607888423217	0.999463780276849	637143466	hydrolase, haloacid dehalogenase-like family	99757	100407	-	NA	NA	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0095	0.164422638372581	0.999463780276849	637143467	anhydrase, family 3 protein	100529	101077	-	NA	NA	NA	NA
PP_0096	0.136083976086811	0.999463780276849	637143468	oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A	101180	103231	+	GO:0004222 - metalloendopeptidase activity [Evidence IEA]	GO:0006508 - proteolysis [Evidence IEA]	NA	NA
PP_0097	0.0840335159727778	0.999463780276849	637143469	hypothetical protein	103228	103509	+	NA	NA	NA	NA
PP_0098	0.0995038945660431	0.999463780276849	637143470	hypothetical protein	103528	103701	+	NA	NA	NA	NA
PP_0099	-0.214536785498222	0.999463780276849	637143471	hypothetical protein	103841	104899	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]	NA	NA	NA
PP_0100	0.0190601304170937	0.999463780276849	637143472	carbonic anhydrase	105206	105925	+	NA	NA	NA	<ul><li>Nitrogen metabolism</li></ul>
PP_0101	-0.0517143910545011	0.999463780276849	637143473	sulfate transporter, putative	106133	107650	+	NA	NA	NA	NA
PP_0102	-0.313129982459169	0.999463780276849	637143474	hypothetical protein	107786	108676	+	NA	NA	NA	NA
PP_0103	-0.22647860969962	0.999463780276849	637143475	cytochrome c oxidase, subunit II	108809	109936	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0104	0.205228273452945	0.999463780276849	637143476	cytochrome c oxidase, subunit I	109980	111569	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0105	-0.214389603712368	0.999463780276849	637143477	cytochrome C oxidase assembly protein	111579	112145	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0106	0.118445861988735	0.999463780276849	637143478	cytochrome c oxidase, subunit III	112162	113049	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0107	-0.147486299301589	0.999463780276849	637143479	hypothetical protein	113072	114073	+	NA	NA	NA	NA
PP_0108	0.0491233997776645	0.999463780276849	637143480	hypothetical protein	114042	114623	+	NA	NA	NA	NA
PP_0109	-0.24180106572996	0.999463780276849	637143481	hypothetical protein	114633	115712	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li> <li>Two-component system</li></ul>
PP_0110	-0.189129910734268	0.999463780276849	637143482	protoheme IX farnesyltransferase	115697	116590	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0006783 - heme biosynthetic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0111	0.361092994940008	0.999463780276849	637143483	Sco1/SenC family protein	116587	117219	+	NA	NA	NA	NA
PP_0112	-0.113325285536455	0.999463780276849	637143484	ABC transporter, periplasmic binding protein, putative	117313	118083	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0113	0.045132759247539	0.999463780276849	637143485	ABC transporter, permease protein	118148	118819	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0114	-0.228409721277379	0.999463780276849	637143486	ABC transporter, ATP-binding protein	118819	119826	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0115	0.189797165351091	0.999463780276849	637143487	catalase	120054	122189	+	GO:0004096 - catalase activity [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]	GO:0006979 - response to oxidative stress [Evidence IEA]	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0116	0.148016104289323	0.999463780276849	637143488	lipoprotein, putative	122250	122957	-	NA	NA	NA	NA
PP_0117	0.0971103247614197	0.999463780276849	637143489	zinc ABC transporter, permease protein ZnuB	123084	123866	-	GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]	GO:0055085 - transmembrane transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0118	-0.273529314116812	0.999463780276849	637143490	zinc ABC transporter, ATP-binding protein ZnuC	123859	124632	-	GO:0015633 - ABC-type zinc transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]	GO:0006829 - zinc ion transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0119	0.138293518948482	0.999463780276849	637143491	transcriptional regulator, Fur family	124629	125036	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0120	0.02491871192524	0.999463780276849	637143492	zinc ABC transporter, periplasmic zinc-binding protein ZnuA, putative	125181	126089	+	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0121	0.254306999269978	0.999463780276849	637143493	homoserine kinase (EC 2.7.1.39)	126139	127089	-	GO:0004413 - homoserine kinase activity [Evidence IEA]	GO:0009088 - threonine biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0122	0.0110806981575309	0.999463780276849	637143494	hypothetical protein	127159	127446	-	NA	NA	NA	NA
PP_0123	0.225630482221445	0.999463780276849	637143495	DNA polymerase I (EC 2.7.7.7)	127522	130269	+	GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]	GO:0006261 - DNA-dependent DNA replication [Evidence IEA]	NA	<ul><li>DNA replication</li> <li>Base excision repair</li> <li>Nucleotide excision repair</li> <li>Homologous recombination</li></ul>
PP_0124	0.144103012560107	0.999463780276849	637143496	cell division checkpoint GTPase YihA	130640	131272	-	GO:0005525 - GTP binding [Evidence IEA]; GO:0003924 - GTPase activity [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0125	-0.0322956399244079	0.999463780276849	637143497	cytochrome c-type protein	131474	131776	+	GO:0020037 - heme binding [Evidence IEA]	NA	NA	NA
PP_0126	0.17052900877102	0.999463780276849	637143498	cytochrome c4	131808	132425	+	NA	NA	NA	NA
PP_0127	0.0441209671475378	0.999463780276849	637143499	thiol:disulfide interchange protein, DsbA family	132577	133209	+	NA	NA	NA	NA
PP_0128	0.339100942736341	0.999463780276849	637143500	hypothetical protein	133222	134076	+	NA	NA	NA	NA
PP_0129	0.203958793864486	0.999463780276849	637143501	GGDEF domain protein	134104	136041	+	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0130	0.302254591445843	0.999463780276849	637143502	N-acetylmuramoyl-L-alanine amidase family protein	136115	136903	+	NA	NA	NA	NA
PP_0131	0.124193952173256	0.999463780276849	637143503	hypothetical protein	137099	138706	+	NA	NA	NA	NA
PP_0132	-0.0294536835386783	0.999463780276849	637143504	Alginate biosynthesis sensor protein KinB (EC 2.7.13.3)	138721	140502	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0133	0.0875355943406795	0.999463780276849	637143505	Two-component response regulator AlgB	140499	141845	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0134	0.307317833983598	0.999463780276849	637143506	hypothetical protein	142056	142877	+	NA	NA	NA	NA
PP_0135	0.00802019016138226	0.999463780276849	637143507	hypothetical protein	143386	143547	+	NA	NA	NA	NA
PP_0136	-0.0698108064634985	0.999463780276849	637143508	hypothetical protein	143550	144020	+	NA	NA	NA	NA
PP_0137	-0.148954892322421	0.999463780276849	637143509	proton/sodium-glutamate/aspartate symporter	144766	146094	+	GO:0015293 - symporter activity [Evidence IEA]	GO:0006835 - dicarboxylic acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0138	0.0602227237683505	0.999463780276849	637143510	hypothetical protein	146242	147471	+	NA	NA	NA	NA
PP_0139	0.0849700142560266	0.999463780276849	637143511	lipoprotein, putative	147453	148088	-	NA	NA	NA	NA
PP_0140	0.0283592810393433	0.999463780276849	637143512	hypothetical protein	148085	149023	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0141	0.0850142183969077	0.999463780276849	637143513	ABC transporter, ATP-binding protein, putative	149027	149818	-	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0142	-0.138646802604177	0.999463780276849	637143514	ABC transporter, permease protein, putative	149815	150948	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0143	0.213133150578195	0.999463780276849	637143515	hypothetical protein	151080	152105	-	NA	NA	NA	NA
PP_0144	0.22937114106196	0.999463780276849	637143516	metalloprotease, insulinase family	152199	153605	-	NA	NA	NA	NA
PP_0145	-0.0337425537580407	0.999463780276849	637143517	Na+/Pi cotransporter family protein	153636	155294	-	NA	NA	NA	NA
PP_0146	-0.0402081005131299	0.999463780276849	637143518	hypothetical protein	155577	156374	-	NA	NA	NA	NA
PP_0147	0.0186350858007117	0.999463780276849	637143519	citrate transporter	156417	157724	-	NA	NA	NA	NA
PP_0148	0.116274710288028	0.999463780276849	637143520	hypothetical protein	157989	158393	+	NA	NA	NA	NA
PP_0149	-0.534849289139573	0.999463780276849	637143521	hypothetical protein	158432	160387	-	NA	NA	NA	NA
PP_0150	-0.423814216211341	0.999463780276849	637143522	hypothetical protein	160384	160704	-	NA	NA	NA	NA
PP_0151	-0.116708611793731	0.999463780276849	637143523	hypothetical protein	160741	161034	-	NA	NA	NA	NA
PP_0152	0.281131352481613	0.999463780276849	637143524	hypothetical protein	161124	161504	-	NA	NA	NA	NA
PP_0153	-0.391709498833003	0.999463780276849	637143525	hypothetical protein	161750	161965	-	NA	NA	NA	NA
PP_0154	-0.158291115420538	0.999463780276849	637143526	acetyl-CoA hydrolase/transferase family protein	162339	163832	-	NA	NA	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li> <li>Butanoate metabolism</li></ul>
PP_0155	-0.184813628798838	0.999463780276849	637143527	pyridine nucleotide transhydrogenase, beta subunit	164019	165455	-	NA	NA	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0157	0.317713361611769	0.999463780276849	637143528	transcriptional regulator, LysR family	167324	168241	-	NA	NA	NA	NA
PP_0158	0.183493193827872	0.999463780276849	637143529	glutaryl-CoA dehydrogenase	168402	169583	+	NA	NA	NA	<ul><li>Fatty acid degradation</li> <li>Lysine degradation</li> <li>Benzoate degradation</li> <li>Tryptophan metabolism</li></ul>
PP_0159	-0.00616579711596049	0.999463780276849	637143530	CAIB/BAIF family protein	169597	170817	+	NA	NA	NA	NA
PP_0160	-0.0661615000034542	0.999463780276849	637143538	ferrioxamine receptor, putative	182074	184560	-	GO:0015343 - siderophore transmembrane transporter activity [Evidence IEA]	GO:0015891 - siderophore transport [Evidence IEA]	GO:0019867 - outer membrane [Evidence IEA]	NA
PP_0161	0.189971140365391	0.999463780276849	637143539	FecR family protein	184654	185610	-	NA	NA	NA	NA
PP_0163	0.415051799523548	0.999463780276849	637143541	transcriptional regulator, GntR family	186225	186914	-	NA	NA	NA	NA
PP_0164	-0.133169751845727	0.999463780276849	637143542	hypothetical protein	187239	187880	+	NA	NA	NA	NA
PP_0165	0.0616675819392256	0.999463780276849	637143543	diguanylate cyclase/phosphodiesterase	187891	189837	+	NA	NA	NA	NA
PP_0166	0.128752784822819	0.999463780276849	637143544	HlyD family secretion protein	189994	191370	-	NA	GO:0030253 - protein secretion by the type I secretion system [Evidence IEA]	NA	NA
PP_0167	-0.0231116619509097	0.999463780276849	637143545	toxin secretion ATP-binding protein	191360	193516	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0168	-0.115301487115394	0.999463780276849	637143546	surface adhesion protein, putative	194494	220542	+	NA	NA	NA	NA
PP_0169	-0.159237152097874	0.999463780276849	637143547	dioxygenase, TauD/TfdA family	221228	222127	+	NA	NA	NA	<ul><li>Taurine and hypotaurine metabolism</li> <li>Sulfur metabolism</li></ul>
