id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0013	-1.84148196132727	0.0306976535049035	637143385	DNA gyrase subunit B (EC 5.99.1.3)	13330	15750	+	GO:0003918 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [Evidence IEA]	GO:0006265 - DNA topological change [Evidence IEA]	GO:0009330 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex [Evidence IEA]	NA
PP_0014	1.26010482709642	0.151755734149639	637143386	transposase, putative	17133	19166	+	NA	GO:0015074 - DNA integration [Evidence IEA]	NA	NA
PP_0015	2.40004100108757	0.00247997767536292	637143387	GTP-binding protein, putative	19163	20122	+	NA	NA	NA	NA
PP_0016	0.775321917641444	0.467359991771384	637143388	hypothetical protein	20198	22114	+	NA	NA	NA	NA
PP_0017	1.70058093837415	0.0865480241664534	637143389	H-NS family protein MvaT	22171	22530	+	NA	NA	NA	NA
PP_0018	1.94263273926173	0.0386358994592537	637143390	hypothetical protein	23176	24018	+	NA	NA	NA	NA
PP_0019	0.0669889175944591	0.960399383228671	637143391	hypothetical protein	24000	24698	+	NA	NA	NA	NA
PP_0020	0.313676516442263	0.793031408836846	637143392	hypothetical protein	24695	25570	+	NA	NA	NA	NA
PP_0021	1.10170670949051	0.301894967818809	637143393	hypothetical protein	25881	26804	+	NA	NA	NA	NA
PP_0022	-1.26824773690211	NA	637143394	hypothetical protein	26989	27390	-	NA	NA	NA	NA
PP_0023	2.01418587205321	0.0466711163584842	637143395	hypothetical protein	27599	27727	-	NA	NA	NA	NA
PP_0024	-1.75519163532692	NA	637143396	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase	27850	29547	-	GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0026	-0.0610372418455166	0.976919371135384	637143398	cobalt/cadmium/zinc transporter, CDF family	30431	31336	+	NA	NA	NA	NA
PP_0027	2.10747712776127	0.14179486887019	637143399	hypothetical protein	31404	31844	+	NA	NA	NA	NA
PP_0028	3.53904953820574	0.00243108157501152	637143400	hypothetical protein	31877	32203	-	NA	NA	NA	NA
PP_0029	4.10897218367496	6.31133969383303e-11	637143401	DNA-binding response regulator CzrR	32893	33567	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0030	-0.164585140149078	0.918161744847185	637143402	sensor histidine kinase	33564	34982	+	GO:0000155 - phosphorelay sensor kinase activity [Evidence IEA]; GO:0004673 - protein histidine kinase activity [Evidence IEA]; GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0016310 - phosphorylation [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Two-component system</li></ul>
PP_0031	0.325601609852323	NA	637143403	hypothetical protein	35040	35627	-	NA	NA	NA	NA
PP_0032	4.95690688345641	1.05829567544475e-07	637143404	hypothetical protein	35894	36115	+	NA	NA	NA	NA
PP_0033	-0.708583862346041	NA	637143405	sugar transferase, putative	36198	37652	-	NA	NA	GO:0016020 - membrane [Evidence IEA]	NA
PP_0034	0.124116727644426	NA	637143406	glycosyl transferase, group 2 family protein	37646	38629	-	NA	NA	NA	NA
PP_0035	3.21529563263778	NA	637143407	GtrA family protein	38595	39014	-	NA	NA	NA	NA
PP_0036	5.11614503141742	1.09004122300673e-11	637143408	transcriptional regulator, LysR family	39272	40240	+	NA	NA	NA	NA
PP_0037	0.102560395032518	NA	637143409	porin P	40469	41758	+	NA	NA	NA	NA
PP_0039	-2.56276808532723	0.00197145376931413	637143411	hypothetical protein	42057	43082	+	NA	NA	NA	NA
PP_0040	-0.231315744647535	NA	637143412	hypothetical protein	43210	43434	+	NA	NA	NA	NA
PP_0041	-0.519620077742512	NA	637143413	cadmium translocating P-type ATPase	43527	45524	-	NA	NA	NA	NA
PP_0042	3.32232498351913	0.00213354896424507	637143414	hypothetical protein	45727	45939	-	NA	NA	NA	NA
PP_0043	-1.77876846592473	NA	637143415	cobalt/zinc/cadmium efflux RND transporter, permease protein, CzcA family	46213	49374	-	GO:0051139 - metal ion:proton antiporter activity [Evidence IEA]	NA	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0044	-1.18865150674719	NA	637143416	cobalt/zinc/cadmium efflux RND transporter, membrane fusion protein, CzcB family	49399	50649	-	GO:0005215 - transporter activity [Evidence IEA]	GO:0006810 - transport [Evidence IEA]	NA	NA
PP_0045	-1.61838153687594	NA	637143417	cobalt/zinc/cadmium efflux RND transporter, outer membrane protein, CzcC family	50718	51989	-	NA	NA	NA	NA
PP_0046	2.50261687994797	0.0185612867301472	637143418	porin, putative	52394	53737	+	NA	NA	NA	NA
PP_0047	3.75572968814674	1.93493557113934e-06	637143419	two component transcriptional regulator, winged helix family	54227	54901	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0048	2.76899768127549	NA	637143420	hypothetical protein	55019	55342	+	NA	NA	NA	NA
PP_0049	2.79096700418265	7.03332831769523e-05	637143421	hypothetical protein	56161	57627	-	NA	NA	NA	NA
PP_0050	-0.243003845462618	NA	637143422	hypothetical protein	58777	59184	-	NA	NA	NA	NA
PP_0051	0.0685744749816865	0.971577866168193	637143423	sigma54 specific transcriptional regulator, Fis family	59316	60608	-	NA	NA	NA	NA
PP_0052	-0.317346854046026	0.795143801325938	637143424	metallo-beta-lactamase family protein	60831	61715	+	NA	NA	NA	NA
PP_0053	-0.286910095952832	NA	637143425	hypothetical protein	61756	63024	+	NA	NA	NA	<ul><li>Sulfur metabolism</li></ul>
PP_0054	-0.756906961221974	NA	637143426	hypothetical protein	62982	63839	+	NA	NA	NA	NA
PP_0055	-1.92660518200688	NA	637143427	transcriptional regulator, LysR family	63828	64715	-	NA	NA	NA	NA
PP_0056	-1.11603311219264	0.296693196356616	637143428	oxidoreductase, GMC family	64943	66595	+	NA	NA	NA	NA
PP_0057	-0.630150286960282	NA	637143429	major facilitator family transporter	66693	68312	+	NA	NA	NA	NA
PP_0058	4.88747928704772	1.6895637032821e-13	637143430	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative	68487	69272	-	NA	NA	NA	<ul><li>Glycerolipid metabolism</li> <li>Glycerophospholipid metabolism</li></ul>
PP_0059	0.98219045660903	NA	637143431	D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase (EC 3.1.3.-)	69319	69846	-	GO:0016791 - phosphatase activity [Evidence IEA]	GO:0005975 - carbohydrate metabolic process [Evidence IEA]	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0060	0.176792512105658	0.919784428500756	637143432	glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	69850	71904	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0061	-0.443645520901627	0.748561125639024	637143433	glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	71901	72848	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0062	0.91405405986686	0.43216513772916	637143434	DNA-3-methyladenine glycosylase I (EC 3.2.2.20)	72932	73483	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0063	-1.87917683112353	0.205232420007294	637143435	lipid A biosynthesis lauroyl acyltransferase	73525	74412	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0065	0.0788101184726309	NA	637143437	potassium uptake protein TrkA	74836	76209	-	GO:0015079 - potassium ion transmembrane transporter activity [Evidence IEA]	GO:0006813 - potassium ion transport [Evidence IEA]	GO:0005886 - plasma membrane [Evidence IEA]	NA
PP_0066	0.0368623009358075	NA	637143438	16S rRNA m(5)C-967 methyltransferase (EC 2.1.1.176)	76233	77543	-	GO:0008649 - rRNA methyltransferase activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0001510 - RNA methylation [Evidence IEA]; GO:0006364 - rRNA processing [Evidence IEA]	NA	NA
PP_0067	-2.44220333414022	NA	637143439	methionyl-tRNA formyltransferase (EC 2.1.2.9)	77540	78472	-	GO:0004479 - methionyl-tRNA formyltransferase activity [Evidence IEA]	GO:0006431 - methionyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>One carbon pool by folate</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0068	-0.0368726157823896	0.982695372526799	637143440	peptide deformylase (EC 3.5.1.88)	78533	79039	-	GO:0042586 - peptide deformylase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]	NA	NA
PP_0069	3.49142570828491	3.98185275025214e-06	637143441	DNA protecting protein DprA	79246	80343	+	NA	GO:0009294 - DNA mediated transformation [Evidence IEA]	NA	NA
PP_0070	0.528753919646074	NA	637143442	translation factor SUA5	80386	80943	+	NA	NA	NA	NA
PP_0071	-2.30118041478298	0.0389790145188771	637143443	hypothetical protein	81562	82023	+	NA	NA	NA	NA
PP_0072	-1.69704185772053	0.109282277216301	637143444	quinone oxidoreductase	82151	83128	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0073	-1.0283858463582	NA	637143445	coproporphyrinogen oxidase (EC 1.3.3.3)	83261	84172	+	GO:0004109 - coproporphyrinogen oxidase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0075	-1.35081333339203	NA	637143447	sulfate transporter	85152	86717	-	NA	NA	NA	NA
PP_0076	-2.80781930652997	NA	637143448	glycine betaine-binding protein, putative	86861	87802	-	GO:0015220 - choline transmembrane transporter activity [Evidence IEA]	GO:0015871 - choline transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0077	-0.24412687640247	NA	637143449	choline sulfatase	87799	89316	-	GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]	NA	NA	NA
PP_0081	1.65862883586433	0.169390278752655	637143453	hypothetical protein	91077	91448	+	NA	NA	NA	NA
PP_0082	-1.24865103725802	0.346454548331598	637143454	tryptophan synthase, alpha chain (EC 4.2.1.20)	91569	92378	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0083	-2.83384594415564	0.0238882480597444	637143455	tryptophan synthase, beta chain (EC 4.2.1.20)	92375	93592	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0084	2.40039878621635	0.071577250363188	637143456	transcriptional regulator TrpI	93703	94599	+	NA	NA	NA	NA
PP_0085	-0.0703733716797865	0.971719615322634	637143457	hypothetical protein	94596	95084	-	NA	NA	NA	NA
PP_0086	2.64886858548824	0.000156546313883478	637143458	hypothetical protein	95070	95285	+	NA	NA	NA	NA
PP_0087	0.620163037809338	0.67654669065282	637143459	hypothetical protein	95344	95607	+	NA	NA	NA	NA
PP_0088	-0.824044677737281	NA	637143460	hypothetical protein	95679	96683	-	NA	NA	NA	NA
PP_0089	1.19098255435372	0.449055840913528	637143461	osmotically inducible protein OsmC	96836	97261	+	NA	NA	NA	NA
PP_0090	-1.29461776922468	0.426228313336712	637143462	hypothetical protein	97274	97570	+	NA	NA	NA	NA
PP_0091	0.962318432146735	0.355729935179754	637143463	lipoprotein, putative	97606	98019	-	NA	NA	NA	NA
PP_0092	-0.864519595956572	0.428386836494422	637143464	lipoprotein, putative	98075	98488	-	NA	NA	NA	NA
PP_0093	0.237130209528137	NA	637143465	hypothetical protein	98487	99650	+	NA	NA	NA	NA
PP_0094	-0.488273266462441	NA	637143466	hydrolase, haloacid dehalogenase-like family	99757	100407	-	NA	NA	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0095	-2.859526836066	0.0700323755218487	637143467	anhydrase, family 3 protein	100529	101077	-	NA	NA	NA	NA
PP_0096	-1.42674558847094	0.188732246575618	637143468	oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A	101180	103231	+	GO:0004222 - metalloendopeptidase activity [Evidence IEA]	GO:0006508 - proteolysis [Evidence IEA]	NA	NA
PP_0097	1.14315143996049	NA	637143469	hypothetical protein	103228	103509	+	NA	NA	NA	NA
PP_0098	-1.91223904900709	NA	637143470	hypothetical protein	103528	103701	+	NA	NA	NA	NA
PP_0099	-1.92987341074759	0.209267863880658	637143471	hypothetical protein	103841	104899	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]	NA	NA	NA
PP_0100	-1.40594816257686	0.0894833773058182	637143472	carbonic anhydrase	105206	105925	+	NA	NA	NA	<ul><li>Nitrogen metabolism</li></ul>
PP_0101	-1.48823405064775	NA	637143473	sulfate transporter, putative	106133	107650	+	NA	NA	NA	NA
PP_0102	0.888965389251838	0.506768954538737	637143474	hypothetical protein	107786	108676	+	NA	NA	NA	NA
PP_0103	-0.543650902517855	0.612457629357272	637143475	cytochrome c oxidase, subunit II	108809	109936	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0104	-0.741249377971989	0.563510801511	637143476	cytochrome c oxidase, subunit I	109980	111569	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0105	0.368370722971556	0.778629439862627	637143477	cytochrome C oxidase assembly protein	111579	112145	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0106	0.284885199634552	0.840994460828044	637143478	cytochrome c oxidase, subunit III	112162	113049	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0107	-0.293945552549759	0.836008028221906	637143479	hypothetical protein	113072	114073	+	NA	NA	NA	NA
PP_0109	0.682204692585937	0.698809746580224	637143481	hypothetical protein	114633	115712	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li> <li>Two-component system</li></ul>
PP_0110	1.11119935794962	NA	637143482	protoheme IX farnesyltransferase	115697	116590	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0006783 - heme biosynthetic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0111	0.187071860506535	0.922511679638006	637143483	Sco1/SenC family protein	116587	117219	+	NA	NA	NA	NA
PP_0112	1.62793533876809	0.126576238524446	637143484	ABC transporter, periplasmic binding protein, putative	117313	118083	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0113	-1.37806955166696	NA	637143485	ABC transporter, permease protein	118148	118819	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0114	0.924271514803269	0.486115936931933	637143486	ABC transporter, ATP-binding protein	118819	119826	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0115	-0.812864771116674	0.576031669273867	637143487	catalase	120054	122189	+	GO:0004096 - catalase activity [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]	GO:0006979 - response to oxidative stress [Evidence IEA]	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0116	-0.284728222786395	0.839535086212163	637143488	lipoprotein, putative	122250	122957	-	NA	NA	NA	NA
PP_0117	-1.06019481296929	NA	637143489	zinc ABC transporter, permease protein ZnuB	123084	123866	-	GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]	GO:0055085 - transmembrane transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0118	-1.44947939448759	NA	637143490	zinc ABC transporter, ATP-binding protein ZnuC	123859	124632	-	GO:0015633 - ABC-type zinc transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]	GO:0006829 - zinc ion transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0119	-1.00591379440484	0.545731793505541	637143491	transcriptional regulator, Fur family	124629	125036	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0120	0.368659428332687	0.770773372233198	637143492	zinc ABC transporter, periplasmic zinc-binding protein ZnuA, putative	125181	126089	+	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0121	-0.186075249883891	0.920187745926753	637143493	homoserine kinase (EC 2.7.1.39)	126139	127089	-	GO:0004413 - homoserine kinase activity [Evidence IEA]	GO:0009088 - threonine biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0122	0.108926016242719	0.932377108379219	637143494	hypothetical protein	127159	127446	-	NA	NA	NA	NA
PP_0123	-0.86856559480634	0.453528812905947	637143495	DNA polymerase I (EC 2.7.7.7)	127522	130269	+	GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]	GO:0006261 - DNA-dependent DNA replication [Evidence IEA]	NA	<ul><li>DNA replication</li> <li>Base excision repair</li> <li>Nucleotide excision repair</li> <li>Homologous recombination</li></ul>
PP_0124	-0.666820012912898	0.603560325092825	637143496	cell division checkpoint GTPase YihA	130640	131272	-	GO:0005525 - GTP binding [Evidence IEA]; GO:0003924 - GTPase activity [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0125	-1.33477232384539	0.138718962747799	637143497	cytochrome c-type protein	131474	131776	+	GO:0020037 - heme binding [Evidence IEA]	NA	NA	NA
PP_0126	-0.700691081636969	0.543297116509855	637143498	cytochrome c4	131808	132425	+	NA	NA	NA	NA
PP_0127	-1.44121220220118	0.181749659440708	637143499	thiol:disulfide interchange protein, DsbA family	132577	133209	+	NA	NA	NA	NA
PP_0128	-0.453578341338137	NA	637143500	hypothetical protein	133222	134076	+	NA	NA	NA	NA
PP_0129	-0.297080527420124	0.836562667310203	637143501	GGDEF domain protein	134104	136041	+	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0130	-0.403846573037511	0.746673406803987	637143502	N-acetylmuramoyl-L-alanine amidase family protein	136115	136903	+	NA	NA	NA	NA
PP_0131	1.29773095155575	0.161452460281187	637143503	hypothetical protein	137099	138706	+	NA	NA	NA	NA
PP_0132	-1.74765732744784	0.179224755088379	637143504	Alginate biosynthesis sensor protein KinB (EC 2.7.13.3)	138721	140502	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0133	0.0213813661395452	0.991318428473151	637143505	Two-component response regulator AlgB	140499	141845	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0134	-1.42589830566474	0.228276224741571	637143506	hypothetical protein	142056	142877	+	NA	NA	NA	NA
PP_0135	-1.22796562941825	NA	637143507	hypothetical protein	143386	143547	+	NA	NA	NA	NA
PP_0136	0.180310995154392	0.915448449107754	637143508	hypothetical protein	143550	144020	+	NA	NA	NA	NA
PP_0137	-2.30356274260124	NA	637143509	proton/sodium-glutamate/aspartate symporter	144766	146094	+	GO:0015293 - symporter activity [Evidence IEA]	GO:0006835 - dicarboxylic acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0138	-0.723597414663511	NA	637143510	hypothetical protein	146242	147471	+	NA	NA	NA	NA
PP_0139	-0.0126836096429761	0.996220485312534	637143511	lipoprotein, putative	147453	148088	-	NA	NA	NA	NA
PP_0140	-1.8240064954907	NA	637143512	hypothetical protein	148085	149023	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0141	0.074272297159603	NA	637143513	ABC transporter, ATP-binding protein, putative	149027	149818	-	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0142	0.40106412970914	NA	637143514	ABC transporter, permease protein, putative	149815	150948	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0143	-1.4027861608266	NA	637143515	hypothetical protein	151080	152105	-	NA	NA	NA	NA
PP_0144	0.62406523461085	0.685687344528451	637143516	metalloprotease, insulinase family	152199	153605	-	NA	NA	NA	NA
PP_0145	-1.30721404871716	0.334039331302476	637143517	Na+/Pi cotransporter family protein	153636	155294	-	NA	NA	NA	NA
PP_0146	-1.92938698813289	0.186514394211351	637143518	hypothetical protein	155577	156374	-	NA	NA	NA	NA
PP_0147	-5.23013280181919	0.000424891297567114	637143519	citrate transporter	156417	157724	-	NA	NA	NA	NA
PP_0148	-0.191185227028121	0.921065126641598	637143520	hypothetical protein	157989	158393	+	NA	NA	NA	NA
PP_0149	-1.80651161940161	NA	637143521	hypothetical protein	158432	160387	-	NA	NA	NA	NA
PP_0150	-1.60706807475003	0.228169149663336	637143522	hypothetical protein	160384	160704	-	NA	NA	NA	NA
PP_0151	-0.96352828860181	NA	637143523	hypothetical protein	160741	161034	-	NA	NA	NA	NA
PP_0152	-0.812881354211217	0.37593755695187	637143524	hypothetical protein	161124	161504	-	NA	NA	NA	NA
PP_0153	-2.48737262853745	0.0010505066489338	637143525	hypothetical protein	161750	161965	-	NA	NA	NA	NA
PP_0154	0.538599788792813	0.661174246294714	637143526	acetyl-CoA hydrolase/transferase family protein	162339	163832	-	NA	NA	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li> <li>Butanoate metabolism</li></ul>
PP_0155	-1.04206319072203	0.396268319468287	637143527	pyridine nucleotide transhydrogenase, beta subunit	164019	165455	-	NA	NA	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0157	4.65563423475593	8.72852792368629e-13	637143528	transcriptional regulator, LysR family	167324	168241	-	NA	NA	NA	NA
PP_0158	-1.22085285743744	0.277828235717855	637143529	glutaryl-CoA dehydrogenase	168402	169583	+	NA	NA	NA	<ul><li>Fatty acid degradation</li> <li>Lysine degradation</li> <li>Benzoate degradation</li> <li>Tryptophan metabolism</li></ul>
PP_0159	-0.998126067115669	0.359490571660409	637143530	CAIB/BAIF family protein	169597	170817	+	NA	NA	NA	NA
PP_0160	1.84180307824232	0.0795488995022935	637143538	ferrioxamine receptor, putative	182074	184560	-	GO:0015343 - siderophore transmembrane transporter activity [Evidence IEA]	GO:0015891 - siderophore transport [Evidence IEA]	GO:0019867 - outer membrane [Evidence IEA]	NA
PP_0161	0.906445709201843	NA	637143539	FecR family protein	184654	185610	-	NA	NA	NA	NA
PP_0163	-0.942119802502545	0.439090242132283	637143541	transcriptional regulator, GntR family	186225	186914	-	NA	NA	NA	NA
PP_0164	-1.36459278218859	0.251041982594145	637143542	hypothetical protein	187239	187880	+	NA	NA	NA	NA
PP_0165	0.171266443264446	0.918362225764736	637143543	diguanylate cyclase/phosphodiesterase	187891	189837	+	NA	NA	NA	NA
PP_0166	-0.648282827997005	0.534388350788711	637143544	HlyD family secretion protein	189994	191370	-	NA	GO:0030253 - protein secretion by the type I secretion system [Evidence IEA]	NA	NA
PP_0167	-1.39241053154812	0.168812793417506	637143545	toxin secretion ATP-binding protein	191360	193516	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0168	-0.978704367185895	0.219949776524891	637143546	surface adhesion protein, putative	194494	220542	+	NA	NA	NA	NA
PP_0169	-1.55564553206229	0.311323464441506	637143547	dioxygenase, TauD/TfdA family	221228	222127	+	NA	NA	NA	<ul><li>Taurine and hypotaurine metabolism</li> <li>Sulfur metabolism</li></ul>
