id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0056	-0.420521068605334	0.416582059667975	637143428	oxidoreductase, GMC family	64943	66595	+	NA	NA	NA	NA
PP_0057	-0.53837143828804	0.585569679411021	637143429	major facilitator family transporter	66693	68312	+	NA	NA	NA	NA
PP_0058	0.446251080268581	0.311208812770864	637143430	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative	68487	69272	-	NA	NA	NA	<ul><li>Glycerolipid metabolism</li> <li>Glycerophospholipid metabolism</li></ul>
PP_0059	-0.097260069426222	0.928205532912828	637143431	D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase (EC 3.1.3.-)	69319	69846	-	GO:0016791 - phosphatase activity [Evidence IEA]	GO:0005975 - carbohydrate metabolic process [Evidence IEA]	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0060	-0.378662725060059	0.318840298123911	637143432	glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	69850	71904	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0061	-0.171239663121218	0.762834173854824	637143433	glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	71901	72848	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0062	-0.448270602758204	0.466583281444999	637143434	DNA-3-methyladenine glycosylase I (EC 3.2.2.20)	72932	73483	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0063	0.0669150651594631	0.943456567746324	637143435	lipid A biosynthesis lauroyl acyltransferase	73525	74412	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0065	-0.70504357646979	0.297951963442067	637143437	potassium uptake protein TrkA	74836	76209	-	GO:0015079 - potassium ion transmembrane transporter activity [Evidence IEA]	GO:0006813 - potassium ion transport [Evidence IEA]	GO:0005886 - plasma membrane [Evidence IEA]	NA
PP_0066	-0.76492183093465	0.305926565454519	637143438	16S rRNA m(5)C-967 methyltransferase (EC 2.1.1.176)	76233	77543	-	GO:0008649 - rRNA methyltransferase activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0001510 - RNA methylation [Evidence IEA]; GO:0006364 - rRNA processing [Evidence IEA]	NA	NA
PP_0067	-1.41105328652684	0.00284020234314667	637143439	methionyl-tRNA formyltransferase (EC 2.1.2.9)	77540	78472	-	GO:0004479 - methionyl-tRNA formyltransferase activity [Evidence IEA]	GO:0006431 - methionyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>One carbon pool by folate</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0068	-0.683717726681104	0.028734242835882	637143440	peptide deformylase (EC 3.5.1.88)	78533	79039	-	GO:0042586 - peptide deformylase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]	NA	NA
PP_0069	1.34280288914427	0.00195197611856354	637143441	DNA protecting protein DprA	79246	80343	+	NA	GO:0009294 - DNA mediated transformation [Evidence IEA]	NA	NA
PP_0070	-0.195535253780751	0.882175339677459	637143442	translation factor SUA5	80386	80943	+	NA	NA	NA	NA
PP_0071	1.06041921630825	0.00199056581445943	637143443	hypothetical protein	81562	82023	+	NA	NA	NA	NA
PP_0072	0.0202971565978299	0.967588684453609	637143444	quinone oxidoreductase	82151	83128	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0073	-0.803309578552618	0.349636698316779	637143445	coproporphyrinogen oxidase (EC 1.3.3.3)	83261	84172	+	GO:0004109 - coproporphyrinogen oxidase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0075	0.35122335643276	0.731154519180014	637143447	sulfate transporter	85152	86717	-	NA	NA	NA	NA
PP_0076	-0.193900656060394	0.847513859292273	637143448	glycine betaine-binding protein, putative	86861	87802	-	GO:0015220 - choline transmembrane transporter activity [Evidence IEA]	GO:0015871 - choline transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0077	0.0143541646569486	0.987701624930301	637143449	choline sulfatase	87799	89316	-	GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]	NA	NA	NA
PP_0081	0.243588833671142	0.670834078817649	637143453	hypothetical protein	91077	91448	+	NA	NA	NA	NA
PP_0082	-0.989167306356417	0.00675366600105589	637143454	tryptophan synthase, alpha chain (EC 4.2.1.20)	91569	92378	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0083	-1.14543255174575	0.000602439885823427	637143455	tryptophan synthase, beta chain (EC 4.2.1.20)	92375	93592	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0084	0.169299879623568	NA	637143456	transcriptional regulator TrpI	93703	94599	+	NA	NA	NA	NA
PP_0085	-1.17474457947887	0.00122261219866943	637143457	hypothetical protein	94596	95084	-	NA	NA	NA	NA
PP_0086	0.79519594619924	0.0156985840930276	637143458	hypothetical protein	95070	95285	+	NA	NA	NA	NA
PP_0087	-0.333474854355406	0.778949055126329	637143459	hypothetical protein	95344	95607	+	NA	NA	NA	NA
PP_0088	-0.830822918384143	0.138705094534316	637143460	hypothetical protein	95679	96683	-	NA	NA	NA	NA
PP_0089	-0.625351601933004	0.50000087439956	637143461	osmotically inducible protein OsmC	96836	97261	+	NA	NA	NA	NA
PP_0090	-0.851088992894329	0.0249642614430189	637143462	hypothetical protein	97274	97570	+	NA	NA	NA	NA
PP_0091	-0.0156305025992988	0.981949881424194	637143463	lipoprotein, putative	97606	98019	-	NA	NA	NA	NA
PP_0092	0.0718507979026791	0.88320708462318	637143464	lipoprotein, putative	98075	98488	-	NA	NA	NA	NA
PP_0093	-0.644681007297447	0.43564855323992	637143465	hypothetical protein	98487	99650	+	NA	NA	NA	NA
PP_0094	0.29091897256806	0.75051883652373	637143466	hydrolase, haloacid dehalogenase-like family	99757	100407	-	NA	NA	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0095	0.344336070631252	0.597076570268629	637143467	anhydrase, family 3 protein	100529	101077	-	NA	NA	NA	NA
PP_0096	-0.34251228012159	0.32532678237427	637143468	oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A	101180	103231	+	GO:0004222 - metalloendopeptidase activity [Evidence IEA]	GO:0006508 - proteolysis [Evidence IEA]	NA	NA
PP_0097	-0.743135876428967	0.274257141783747	637143469	hypothetical protein	103228	103509	+	NA	NA	NA	NA
PP_0098	-0.373428249670217	0.728042109624524	637143470	hypothetical protein	103528	103701	+	NA	NA	NA	NA
PP_0099	-0.674467440918189	0.255169363167574	637143471	hypothetical protein	103841	104899	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]	NA	NA	NA
PP_0100	-1.38096791508877	7.74345681674e-11	637143472	carbonic anhydrase	105206	105925	+	NA	NA	NA	<ul><li>Nitrogen metabolism</li></ul>
PP_0101	-0.309369959854765	0.798778404458896	637143473	sulfate transporter, putative	106133	107650	+	NA	NA	NA	NA
PP_0102	0.171405593210424	0.879274232236641	637143474	hypothetical protein	107786	108676	+	NA	NA	NA	NA
PP_0103	0.568599511257497	0.0155267592095415	637143475	cytochrome c oxidase, subunit II	108809	109936	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0104	1.03648685217306	0.000216487411418941	637143476	cytochrome c oxidase, subunit I	109980	111569	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0105	1.40316118109281	6.84984117635503e-05	637143477	cytochrome C oxidase assembly protein	111579	112145	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0106	0.62078821969849	0.178538292957575	637143478	cytochrome c oxidase, subunit III	112162	113049	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0107	1.00402632096762	0.00102929950969535	637143479	hypothetical protein	113072	114073	+	NA	NA	NA	NA
PP_0109	0.889606580688087	0.129603582348433	637143481	hypothetical protein	114633	115712	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li> <li>Two-component system</li></ul>
PP_0110	1.11521842236527	0.21279916721593	637143482	protoheme IX farnesyltransferase	115697	116590	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0006783 - heme biosynthetic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0111	0.073871614411127	0.939985756653312	637143483	Sco1/SenC family protein	116587	117219	+	NA	NA	NA	NA
PP_0112	-0.771482147711518	0.183074863657928	637143484	ABC transporter, periplasmic binding protein, putative	117313	118083	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0113	0.144378075594396	NA	637143485	ABC transporter, permease protein	118148	118819	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0114	0.298212588070786	0.668657958687425	637143486	ABC transporter, ATP-binding protein	118819	119826	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0115	-0.343817764080429	0.527316761941203	637143487	catalase	120054	122189	+	GO:0004096 - catalase activity [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]	GO:0006979 - response to oxidative stress [Evidence IEA]	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0116	0.0888083772217395	0.885085360564053	637143488	lipoprotein, putative	122250	122957	-	NA	NA	NA	NA
PP_0117	-0.244793375411429	0.826955645018613	637143489	zinc ABC transporter, permease protein ZnuB	123084	123866	-	GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]	GO:0055085 - transmembrane transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0118	0.451725238053643	0.403534141449311	637143490	zinc ABC transporter, ATP-binding protein ZnuC	123859	124632	-	GO:0015633 - ABC-type zinc transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]	GO:0006829 - zinc ion transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0119	0.152804549866516	0.84118623465527	637143491	transcriptional regulator, Fur family	124629	125036	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0120	-0.359715196874495	0.393783857767372	637143492	zinc ABC transporter, periplasmic zinc-binding protein ZnuA, putative	125181	126089	+	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0121	-0.277224724559579	0.468484836908566	637143493	homoserine kinase (EC 2.7.1.39)	126139	127089	-	GO:0004413 - homoserine kinase activity [Evidence IEA]	GO:0009088 - threonine biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0122	0.517375647049842	0.0413483427481886	637143494	hypothetical protein	127159	127446	-	NA	NA	NA	NA
PP_0123	-0.0990924348493873	0.847655513296598	637143495	DNA polymerase I (EC 2.7.7.7)	127522	130269	+	GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]	GO:0006261 - DNA-dependent DNA replication [Evidence IEA]	NA	<ul><li>DNA replication</li> <li>Base excision repair</li> <li>Nucleotide excision repair</li> <li>Homologous recombination</li></ul>
PP_0124	-0.0266607623159768	0.974844321621468	637143496	cell division checkpoint GTPase YihA	130640	131272	-	GO:0005525 - GTP binding [Evidence IEA]; GO:0003924 - GTPase activity [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0125	-0.137475734773955	0.695329944916929	637143497	cytochrome c-type protein	131474	131776	+	GO:0020037 - heme binding [Evidence IEA]	NA	NA	NA
PP_0126	-0.124662548388787	0.73099326340964	637143498	cytochrome c4	131808	132425	+	NA	NA	NA	NA
PP_0127	-0.35988369901037	0.34066919251683	637143499	thiol:disulfide interchange protein, DsbA family	132577	133209	+	NA	NA	NA	NA
PP_0128	-0.453551705797951	0.493328527863732	637143500	hypothetical protein	133222	134076	+	NA	NA	NA	NA
PP_0129	-0.0454730219412347	0.953762179069	637143501	GGDEF domain protein	134104	136041	+	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0130	-0.169143509849828	0.674547881021157	637143502	N-acetylmuramoyl-L-alanine amidase family protein	136115	136903	+	NA	NA	NA	NA
PP_0131	0.394849647677236	0.433509242587541	637143503	hypothetical protein	137099	138706	+	NA	NA	NA	NA
PP_0132	0.107715189305694	0.847513859292273	637143504	Alginate biosynthesis sensor protein KinB (EC 2.7.13.3)	138721	140502	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0133	0.0235202493197093	0.969661528604232	637143505	Two-component response regulator AlgB	140499	141845	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0134	0.854754620615739	0.0174350783600091	637143506	hypothetical protein	142056	142877	+	NA	NA	NA	NA
PP_0135	-1.2496416081315	0.0288747858794139	637143507	hypothetical protein	143386	143547	+	NA	NA	NA	NA
PP_0136	-1.57665313287229	1.44719752404032e-06	637143508	hypothetical protein	143550	144020	+	NA	NA	NA	NA
PP_0137	-0.0970510537630851	NA	637143509	proton/sodium-glutamate/aspartate symporter	144766	146094	+	GO:0015293 - symporter activity [Evidence IEA]	GO:0006835 - dicarboxylic acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0138	0.332002904028976	0.780076717317691	637143510	hypothetical protein	146242	147471	+	NA	NA	NA	NA
PP_0139	-0.185821011267934	0.789589747883916	637143511	lipoprotein, putative	147453	148088	-	NA	NA	NA	NA
PP_0140	-0.441879196064411	0.416483733941076	637143512	hypothetical protein	148085	149023	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0141	-0.252484043514972	0.743533967957689	637143513	ABC transporter, ATP-binding protein, putative	149027	149818	-	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0142	-0.274427750723122	0.629408397642072	637143514	ABC transporter, permease protein, putative	149815	150948	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0143	-0.748403847336056	0.138879035148087	637143515	hypothetical protein	151080	152105	-	NA	NA	NA	NA
PP_0144	-0.0846923347424876	0.923994219021353	637143516	metalloprotease, insulinase family	152199	153605	-	NA	NA	NA	NA
PP_0145	0.441909446975581	0.34956753976991	637143517	Na+/Pi cotransporter family protein	153636	155294	-	NA	NA	NA	NA
PP_0146	0.187897124393288	0.816706050791674	637143518	hypothetical protein	155577	156374	-	NA	NA	NA	NA
PP_0147	3.36094241676414	1.52474408307193e-28	637143519	citrate transporter	156417	157724	-	NA	NA	NA	NA
PP_0148	-0.843275926735809	0.0685712222068608	637143520	hypothetical protein	157989	158393	+	NA	NA	NA	NA
PP_0149	-1.01632648568588	0.204523808933698	637143521	hypothetical protein	158432	160387	-	NA	NA	NA	NA
PP_0150	-0.697575557823971	0.0362215161825374	637143522	hypothetical protein	160384	160704	-	NA	NA	NA	NA
PP_0151	-0.914204176324962	0.200449531198521	637143523	hypothetical protein	160741	161034	-	NA	NA	NA	NA
PP_0152	-0.367208256679688	0.175828981906626	637143524	hypothetical protein	161124	161504	-	NA	NA	NA	NA
PP_0153	0.43621669646112	0.0981937950140425	637143525	hypothetical protein	161750	161965	-	NA	NA	NA	NA
PP_0154	-1.1966929981549	4.5046212483528e-05	637143526	acetyl-CoA hydrolase/transferase family protein	162339	163832	-	NA	NA	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li> <li>Butanoate metabolism</li></ul>
PP_0155	-0.314394599275653	0.423244867449095	637143527	pyridine nucleotide transhydrogenase, beta subunit	164019	165455	-	NA	NA	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0157	0.372407852765239	0.394921154215692	637143528	transcriptional regulator, LysR family	167324	168241	-	NA	NA	NA	NA
PP_0158	0.626416430149302	0.0660751371281279	637143529	glutaryl-CoA dehydrogenase	168402	169583	+	NA	NA	NA	<ul><li>Fatty acid degradation</li> <li>Lysine degradation</li> <li>Benzoate degradation</li> <li>Tryptophan metabolism</li></ul>
PP_0159	0.450959813369292	0.151181997176306	637143530	CAIB/BAIF family protein	169597	170817	+	NA	NA	NA	NA
PP_0160	0.621514165300817	0.247210441158401	637143538	ferrioxamine receptor, putative	182074	184560	-	GO:0015343 - siderophore transmembrane transporter activity [Evidence IEA]	GO:0015891 - siderophore transport [Evidence IEA]	GO:0019867 - outer membrane [Evidence IEA]	NA
PP_0161	-0.234987682785103	NA	637143539	FecR family protein	184654	185610	-	NA	NA	NA	NA
PP_0163	0.747627957496315	0.101096669033442	637143541	transcriptional regulator, GntR family	186225	186914	-	NA	NA	NA	NA
PP_0164	0.499039368947742	0.317419738692527	637143542	hypothetical protein	187239	187880	+	NA	NA	NA	NA
PP_0165	-0.215828352095409	0.711072734524914	637143543	diguanylate cyclase/phosphodiesterase	187891	189837	+	NA	NA	NA	NA
PP_0166	-0.0986830561430499	0.835666336935464	637143544	HlyD family secretion protein	189994	191370	-	NA	GO:0030253 - protein secretion by the type I secretion system [Evidence IEA]	NA	NA
PP_0167	0.102081843254106	0.810557981183993	637143545	toxin secretion ATP-binding protein	191360	193516	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
