id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0061	-0.34368513950673	0.534398890218558	637143433	glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	71901	72848	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0062	-1.29786260303785	0.033698045300831	637143434	DNA-3-methyladenine glycosylase I (EC 3.2.2.20)	72932	73483	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0063	0.446329528838107	0.496106072338145	637143435	lipid A biosynthesis lauroyl acyltransferase	73525	74412	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0065	1.48774257482791	0.0209267876564071	637143437	potassium uptake protein TrkA	74836	76209	-	GO:0015079 - potassium ion transmembrane transporter activity [Evidence IEA]	GO:0006813 - potassium ion transport [Evidence IEA]	GO:0005886 - plasma membrane [Evidence IEA]	NA
PP_0066	6.67509864429413	7.239979080312e-06	637143438	16S rRNA m(5)C-967 methyltransferase (EC 2.1.1.176)	76233	77543	-	GO:0008649 - rRNA methyltransferase activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0001510 - RNA methylation [Evidence IEA]; GO:0006364 - rRNA processing [Evidence IEA]	NA	NA
PP_0067	2.6995165671041	0.000883357885408682	637143439	methionyl-tRNA formyltransferase (EC 2.1.2.9)	77540	78472	-	GO:0004479 - methionyl-tRNA formyltransferase activity [Evidence IEA]	GO:0006431 - methionyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>One carbon pool by folate</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0068	1.6562867531405	0.000823037512653268	637143440	peptide deformylase (EC 3.5.1.88)	78533	79039	-	GO:0042586 - peptide deformylase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]	NA	NA
PP_0069	-2.0256360734105	0.0174906519830394	637143441	DNA protecting protein DprA	79246	80343	+	NA	GO:0009294 - DNA mediated transformation [Evidence IEA]	NA	NA
PP_0070	1.04967473206711	0.323093939911551	637143442	translation factor SUA5	80386	80943	+	NA	NA	NA	NA
PP_0071	-1.15749577007678	0.025858226630758	637143443	hypothetical protein	81562	82023	+	NA	NA	NA	NA
PP_0072	1.08704788737323	0.0526864984427837	637143444	quinone oxidoreductase	82151	83128	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0073	2.48678760121166	0.00714820993252412	637143445	coproporphyrinogen oxidase (EC 1.3.3.3)	83261	84172	+	GO:0004109 - coproporphyrinogen oxidase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0074	2.04706714071091	0.247114082544924	637143446	shikimate dehydrogenase (EC 1.1.1.25)	84198	85022	+	GO:0004764 - shikimate 3-dehydrogenase (NADP+) activity [Evidence IEA]	GO:0019632 - shikimate metabolic process [Evidence IEA]	NA	<ul><li>Phenylalanine, tyrosine and tryptophan biosynthesis</li> <li>Biosynthesis of various plant secondary metabolites</li></ul>
PP_0075	-0.914139100273739	0.37804412893657	637143447	sulfate transporter	85152	86717	-	NA	NA	NA	NA
PP_0076	-2.12214473248722	0.000521071545442008	637143448	glycine betaine-binding protein, putative	86861	87802	-	GO:0015220 - choline transmembrane transporter activity [Evidence IEA]	GO:0015871 - choline transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0077	1.57912750181829	0.0264230412464638	637143449	choline sulfatase	87799	89316	-	GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]	NA	NA	NA
PP_0079	-0.556464269952187	0.688298774269661	637143451	transcriptional regulator, LysR family	89425	90324	+	NA	NA	NA	NA
PP_0080	3.20998746896912	7.99190275679276e-05	637143452	hypothetical protein	90446	91063	-	NA	NA	NA	NA
PP_0081	-0.558344629554475	0.387278756915567	637143453	hypothetical protein	91077	91448	+	NA	NA	NA	NA
PP_0082	2.20824564279687	0.000301474546626775	637143454	tryptophan synthase, alpha chain (EC 4.2.1.20)	91569	92378	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0083	2.36340662217584	3.9895704908118e-05	637143455	tryptophan synthase, beta chain (EC 4.2.1.20)	92375	93592	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0084	-0.0936417407158711	0.95244281221949	637143456	transcriptional regulator TrpI	93703	94599	+	NA	NA	NA	NA
PP_0085	-0.0608360203391031	0.926191777146511	637143457	hypothetical protein	94596	95084	-	NA	NA	NA	NA
PP_0086	-4.40777682903403	4.26864370995054e-23	637143458	hypothetical protein	95070	95285	+	NA	NA	NA	NA
PP_0087	-0.489589438045336	0.643432963213214	637143459	hypothetical protein	95344	95607	+	NA	NA	NA	NA
PP_0088	1.47101443134316	0.0169334306274685	637143460	hypothetical protein	95679	96683	-	NA	NA	NA	NA
PP_0089	-0.567238883125738	0.432790123516797	637143461	osmotically inducible protein OsmC	96836	97261	+	NA	NA	NA	NA
PP_0090	1.85775163654398	0.000336475200723966	637143462	hypothetical protein	97274	97570	+	NA	NA	NA	NA
PP_0091	0.00583518412733941	0.992489208508448	637143463	lipoprotein, putative	97606	98019	-	NA	NA	NA	NA
PP_0092	-1.36287491738176	0.00460903507073661	637143464	lipoprotein, putative	98075	98488	-	NA	NA	NA	NA
PP_0093	-0.947894073739284	0.167389828192147	637143465	hypothetical protein	98487	99650	+	NA	NA	NA	NA
PP_0094	1.18273321591541	0.154113890238085	637143466	hydrolase, haloacid dehalogenase-like family	99757	100407	-	NA	NA	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0095	-0.669704563162272	0.371749180954711	637143467	anhydrase, family 3 protein	100529	101077	-	NA	NA	NA	NA
PP_0096	2.32419765275878	5.28335375169193e-07	637143468	oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A	101180	103231	+	GO:0004222 - metalloendopeptidase activity [Evidence IEA]	GO:0006508 - proteolysis [Evidence IEA]	NA	NA
PP_0097	6.56052241719946	1.045206577048e-05	637143469	hypothetical protein	103228	103509	+	NA	NA	NA	NA
PP_0098	-0.928142864727937	0.432321407814024	637143470	hypothetical protein	103528	103701	+	NA	NA	NA	NA
PP_0099	-0.7721452185238	0.195651101911523	637143471	hypothetical protein	103841	104899	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]	NA	NA	NA
PP_0100	2.05996882106699	2.27156139218132e-05	637143472	carbonic anhydrase	105206	105925	+	NA	NA	NA	<ul><li>Nitrogen metabolism</li></ul>
PP_0101	-0.148747304779044	0.917101271390794	637143473	sulfate transporter, putative	106133	107650	+	NA	NA	NA	NA
PP_0102	-3.72100582993335	4.35861251762647e-09	637143474	hypothetical protein	107786	108676	+	NA	NA	NA	NA
PP_0103	-1.01753940010905	0.0477542426912077	637143475	cytochrome c oxidase, subunit II	108809	109936	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0104	-1.71372154182738	0.000855405188164304	637143476	cytochrome c oxidase, subunit I	109980	111569	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0105	-2.24590293776251	9.91651666777546e-05	637143477	cytochrome C oxidase assembly protein	111579	112145	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0106	-3.65298481489815	3.04535911768002e-12	637143478	cytochrome c oxidase, subunit III	112162	113049	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0107	-2.5000771013211	1.78265457202552e-06	637143479	hypothetical protein	113072	114073	+	NA	NA	NA	NA
PP_0108	0.337561352778693	0.881986022344272	637143480	hypothetical protein	114042	114623	+	NA	NA	NA	NA
PP_0109	1.8016754350126	0.225627748852077	637143481	hypothetical protein	114633	115712	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li> <li>Two-component system</li></ul>
PP_0110	0.375512241813594	0.799514827089705	637143482	protoheme IX farnesyltransferase	115697	116590	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0006783 - heme biosynthetic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0111	-0.461656620292762	0.525773806039833	637143483	Sco1/SenC family protein	116587	117219	+	NA	NA	NA	NA
PP_0112	0.178143950743818	0.824285036575781	637143484	ABC transporter, periplasmic binding protein, putative	117313	118083	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0113	-0.823215828507981	0.438876886516041	637143485	ABC transporter, permease protein	118148	118819	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0114	-0.597840848009923	0.330322453326624	637143486	ABC transporter, ATP-binding protein	118819	119826	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0115	-0.418188986139509	0.46835749405375	637143487	catalase	120054	122189	+	GO:0004096 - catalase activity [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]	GO:0006979 - response to oxidative stress [Evidence IEA]	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0116	-0.591509441662584	0.275737551395763	637143488	lipoprotein, putative	122250	122957	-	NA	NA	NA	NA
PP_0117	0.246085507483332	0.867639703819804	637143489	zinc ABC transporter, permease protein ZnuB	123084	123866	-	GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]	GO:0055085 - transmembrane transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0118	3.51750046950876	0.00115275704649773	637143490	zinc ABC transporter, ATP-binding protein ZnuC	123859	124632	-	GO:0015633 - ABC-type zinc transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]	GO:0006829 - zinc ion transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0119	2.46803017716369	0.00846860391594406	637143491	transcriptional regulator, Fur family	124629	125036	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0120	-0.795468058007509	0.171241191039122	637143492	zinc ABC transporter, periplasmic zinc-binding protein ZnuA, putative	125181	126089	+	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0121	1.96720234469351	0.000202910151885788	637143493	homoserine kinase (EC 2.7.1.39)	126139	127089	-	GO:0004413 - homoserine kinase activity [Evidence IEA]	GO:0009088 - threonine biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0122	-1.31774168078279	0.00971560140231274	637143494	hypothetical protein	127159	127446	-	NA	NA	NA	NA
PP_0123	1.72493008611793	0.000397350412714219	637143495	DNA polymerase I (EC 2.7.7.7)	127522	130269	+	GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]	GO:0006261 - DNA-dependent DNA replication [Evidence IEA]	NA	<ul><li>DNA replication</li> <li>Base excision repair</li> <li>Nucleotide excision repair</li> <li>Homologous recombination</li></ul>
PP_0124	0.209573087140054	0.732674962167865	637143496	cell division checkpoint GTPase YihA	130640	131272	-	GO:0005525 - GTP binding [Evidence IEA]; GO:0003924 - GTPase activity [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0125	-0.4298517249856	0.449886468037332	637143497	cytochrome c-type protein	131474	131776	+	GO:0020037 - heme binding [Evidence IEA]	NA	NA	NA
PP_0126	1.65537035443295	0.000428323755901176	637143498	cytochrome c4	131808	132425	+	NA	NA	NA	NA
PP_0127	2.07758018534572	4.01831991724267e-06	637143499	thiol:disulfide interchange protein, DsbA family	132577	133209	+	NA	NA	NA	NA
PP_0128	4.03409153060418	4.15884632880732e-12	637143500	hypothetical protein	133222	134076	+	NA	NA	NA	NA
PP_0129	2.9761331173272	1.83631515254398e-07	637143501	GGDEF domain protein	134104	136041	+	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0130	-0.190892632172501	0.806172480832824	637143502	N-acetylmuramoyl-L-alanine amidase family protein	136115	136903	+	NA	NA	NA	NA
PP_0131	-0.631733073453583	0.245702969148169	637143503	hypothetical protein	137099	138706	+	NA	NA	NA	NA
PP_0132	2.23405719972861	2.69226590314582e-06	637143504	Alginate biosynthesis sensor protein KinB (EC 2.7.13.3)	138721	140502	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0133	2.33994854997624	4.06443179889106e-07	637143505	Two-component response regulator AlgB	140499	141845	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0134	0.44525796302786	0.454849946793233	637143506	hypothetical protein	142056	142877	+	NA	NA	NA	NA
PP_0135	2.4334385516355	1.52579371953783e-05	637143507	hypothetical protein	143386	143547	+	NA	NA	NA	NA
PP_0136	3.44083784425141	7.17248223542547e-14	637143508	hypothetical protein	143550	144020	+	NA	NA	NA	NA
PP_0137	-1.04203263515497	0.0962033478883856	637143509	proton/sodium-glutamate/aspartate symporter	144766	146094	+	GO:0015293 - symporter activity [Evidence IEA]	GO:0006835 - dicarboxylic acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0138	1.18749365322114	0.263444830105367	637143510	hypothetical protein	146242	147471	+	NA	NA	NA	NA
PP_0139	2.20951555298276	0.0264021978695683	637143511	lipoprotein, putative	147453	148088	-	NA	NA	NA	NA
PP_0140	0.174736232655619	0.845157032640365	637143512	hypothetical protein	148085	149023	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0141	2.83940953081077	0.0179246421056032	637143513	ABC transporter, ATP-binding protein, putative	149027	149818	-	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0142	1.92728164835676	0.0219045202716852	637143514	ABC transporter, permease protein, putative	149815	150948	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0143	1.32269309265338	0.0378525125864354	637143515	hypothetical protein	151080	152105	-	NA	NA	NA	NA
PP_0144	0.945735270303192	0.205724654536027	637143516	metalloprotease, insulinase family	152199	153605	-	NA	NA	NA	NA
PP_0145	-0.846034895257003	0.166369451406892	637143517	Na+/Pi cotransporter family protein	153636	155294	-	NA	NA	NA	NA
PP_0146	0.0898614337384276	0.887290661057674	637143518	hypothetical protein	155577	156374	-	NA	NA	NA	NA
PP_0147	-1.79543443407833	0.00393826262675997	637143519	citrate transporter	156417	157724	-	NA	NA	NA	NA
PP_0148	0.279913995902047	0.753540021005544	637143520	hypothetical protein	157989	158393	+	NA	NA	NA	NA
PP_0149	3.43702976001942	7.52618030479871e-08	637143521	hypothetical protein	158432	160387	-	NA	NA	NA	NA
PP_0150	10.4536690338392	1.00009171113168e-13	637143522	hypothetical protein	160384	160704	-	NA	NA	NA	NA
PP_0151	-0.632178171509933	0.413949292618781	637143523	hypothetical protein	160741	161034	-	NA	NA	NA	NA
PP_0152	1.27476996845827	0.00737175393000401	637143524	hypothetical protein	161124	161504	-	NA	NA	NA	NA
PP_0153	4.20393183985061	3.16334813621055e-18	637143525	hypothetical protein	161750	161965	-	NA	NA	NA	NA
PP_0154	0.539692886135017	0.475736442618386	637143526	acetyl-CoA hydrolase/transferase family protein	162339	163832	-	NA	NA	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li> <li>Butanoate metabolism</li></ul>
PP_0155	0.809433065393542	0.19523272562135	637143527	pyridine nucleotide transhydrogenase, beta subunit	164019	165455	-	NA	NA	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0157	-1.25810366981121	0.0218919450747622	637143528	transcriptional regulator, LysR family	167324	168241	-	NA	NA	NA	NA
