id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0039	-1.53910957156458	9.15159609155591e-06	637143411	hypothetical protein	42057	43082	+	NA	NA	NA	NA
PP_0040	0.180649633499033	0.904900161837016	637143412	hypothetical protein	43210	43434	+	NA	NA	NA	NA
PP_0041	0.43773351678064	0.805563498648691	637143413	cadmium translocating P-type ATPase	43527	45524	-	NA	NA	NA	NA
PP_0042	-2.21625580066035	0.0828616690418868	637143414	hypothetical protein	45727	45939	-	NA	NA	NA	NA
PP_0043	0.129961334655985	0.943312411859443	637143415	cobalt/zinc/cadmium efflux RND transporter, permease protein, CzcA family	46213	49374	-	GO:0051139 - metal ion:proton antiporter activity [Evidence IEA]	NA	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0044	-1.80376750175435	NA	637143416	cobalt/zinc/cadmium efflux RND transporter, membrane fusion protein, CzcB family	49399	50649	-	GO:0005215 - transporter activity [Evidence IEA]	GO:0006810 - transport [Evidence IEA]	NA	NA
PP_0045	-2.73204523491259	0.115852093218421	637143417	cobalt/zinc/cadmium efflux RND transporter, outer membrane protein, CzcC family	50718	51989	-	NA	NA	NA	NA
PP_0046	-1.09304432380643	0.243565628874172	637143418	porin, putative	52394	53737	+	NA	NA	NA	NA
PP_0047	-3.11462222048065	0.00863105544955121	637143419	two component transcriptional regulator, winged helix family	54227	54901	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0048	-3.15759938106436	0.0240068322657958	637143420	hypothetical protein	55019	55342	+	NA	NA	NA	NA
PP_0049	-1.66583220218906	5.15206814966768e-05	637143421	hypothetical protein	56161	57627	-	NA	NA	NA	NA
PP_0050	0.72776912110599	0.382350949890874	637143422	hypothetical protein	58777	59184	-	NA	NA	NA	NA
PP_0051	-0.164054110725476	0.854762192698116	637143423	sigma54 specific transcriptional regulator, Fis family	59316	60608	-	NA	NA	NA	NA
PP_0052	-0.485258034484019	0.30520078388375	637143424	metallo-beta-lactamase family protein	60831	61715	+	NA	NA	NA	NA
PP_0053	0.91257448961311	0.233080261842113	637143425	hypothetical protein	61756	63024	+	NA	NA	NA	<ul><li>Sulfur metabolism</li></ul>
PP_0054	0.932940860341791	0.317654576930947	637143426	hypothetical protein	62982	63839	+	NA	NA	NA	NA
PP_0055	-0.346682970134136	0.65350739794083	637143427	transcriptional regulator, LysR family	63828	64715	-	NA	NA	NA	NA
PP_0056	0.727026465016233	0.164764904071066	637143428	oxidoreductase, GMC family	64943	66595	+	NA	NA	NA	NA
PP_0057	4.17186841551088	1.75406958948612e-12	637143429	major facilitator family transporter	66693	68312	+	NA	NA	NA	NA
PP_0058	-0.483503887278248	0.441202406815177	637143430	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative	68487	69272	-	NA	NA	NA	<ul><li>Glycerolipid metabolism</li> <li>Glycerophospholipid metabolism</li></ul>
PP_0059	0.44089159989814	0.629716132533279	637143431	D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase (EC 3.1.3.-)	69319	69846	-	GO:0016791 - phosphatase activity [Evidence IEA]	GO:0005975 - carbohydrate metabolic process [Evidence IEA]	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0060	0.833178642500302	0.109871136856199	637143432	glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	69850	71904	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0061	0.853331265131614	0.0946812497389388	637143433	glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	71901	72848	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0062	-0.959153611638699	0.201058389069968	637143434	DNA-3-methyladenine glycosylase I (EC 3.2.2.20)	72932	73483	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0063	0.449527614792961	0.531338768030605	637143435	lipid A biosynthesis lauroyl acyltransferase	73525	74412	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0065	2.44583890431688	2.23885350191371e-05	637143437	potassium uptake protein TrkA	74836	76209	-	GO:0015079 - potassium ion transmembrane transporter activity [Evidence IEA]	GO:0006813 - potassium ion transport [Evidence IEA]	GO:0005886 - plasma membrane [Evidence IEA]	NA
PP_0066	1.6273477304829	0.0338425393834713	637143438	16S rRNA m(5)C-967 methyltransferase (EC 2.1.1.176)	76233	77543	-	GO:0008649 - rRNA methyltransferase activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0001510 - RNA methylation [Evidence IEA]; GO:0006364 - rRNA processing [Evidence IEA]	NA	NA
PP_0067	1.49047413815666	0.0248788630661668	637143439	methionyl-tRNA formyltransferase (EC 2.1.2.9)	77540	78472	-	GO:0004479 - methionyl-tRNA formyltransferase activity [Evidence IEA]	GO:0006431 - methionyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>One carbon pool by folate</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0068	0.746277861797851	0.1084463082114	637143440	peptide deformylase (EC 3.5.1.88)	78533	79039	-	GO:0042586 - peptide deformylase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]	NA	NA
PP_0069	-1.68896806992372	0.00356062454644952	637143441	DNA protecting protein DprA	79246	80343	+	NA	GO:0009294 - DNA mediated transformation [Evidence IEA]	NA	NA
PP_0070	0.499409716411603	0.687679010211486	637143442	translation factor SUA5	80386	80943	+	NA	NA	NA	NA
PP_0071	-2.0722774593247	1.89315877011393e-05	637143443	hypothetical protein	81562	82023	+	NA	NA	NA	NA
PP_0072	-0.966993994895308	0.0127945591169942	637143444	quinone oxidoreductase	82151	83128	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0073	2.11507072597575	0.00725340948070875	637143445	coproporphyrinogen oxidase (EC 1.3.3.3)	83261	84172	+	GO:0004109 - coproporphyrinogen oxidase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0074	0.645269783306095	0.628552995641321	637143446	shikimate dehydrogenase (EC 1.1.1.25)	84198	85022	+	GO:0004764 - shikimate 3-dehydrogenase (NADP+) activity [Evidence IEA]	GO:0019632 - shikimate metabolic process [Evidence IEA]	NA	<ul><li>Phenylalanine, tyrosine and tryptophan biosynthesis</li> <li>Biosynthesis of various plant secondary metabolites</li></ul>
PP_0075	-0.256525587712478	0.81889891248817	637143447	sulfate transporter	85152	86717	-	NA	NA	NA	NA
PP_0076	0.967922931286811	0.235730836684308	637143448	glycine betaine-binding protein, putative	86861	87802	-	GO:0015220 - choline transmembrane transporter activity [Evidence IEA]	GO:0015871 - choline transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0077	0.0909478771254457	0.920562958764513	637143449	choline sulfatase	87799	89316	-	GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]	NA	NA	NA
PP_0079	0.262592503722615	0.863505110270128	637143451	transcriptional regulator, LysR family	89425	90324	+	NA	NA	NA	NA
PP_0080	3.28732355099011	0.00311002593085027	637143452	hypothetical protein	90446	91063	-	NA	NA	NA	NA
PP_0081	-0.967927829756561	0.0877150351648311	637143453	hypothetical protein	91077	91448	+	NA	NA	NA	NA
PP_0082	1.14806127951438	0.0134633256442553	637143454	tryptophan synthase, alpha chain (EC 4.2.1.20)	91569	92378	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0083	0.861633890537571	0.06259759805292	637143455	tryptophan synthase, beta chain (EC 4.2.1.20)	92375	93592	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0084	-0.0486255336770341	0.978452514973663	637143456	transcriptional regulator TrpI	93703	94599	+	NA	NA	NA	NA
PP_0085	0.810011899764148	0.223172664136568	637143457	hypothetical protein	94596	95084	-	NA	NA	NA	NA
PP_0086	-0.224678104137313	0.700733454595675	637143458	hypothetical protein	95070	95285	+	NA	NA	NA	NA
PP_0087	0.950598176561411	0.386020170287953	637143459	hypothetical protein	95344	95607	+	NA	NA	NA	NA
PP_0088	0.639139489436084	0.405791577884799	637143460	hypothetical protein	95679	96683	-	NA	NA	NA	NA
PP_0089	0.694755016588943	0.592680934946781	637143461	osmotically inducible protein OsmC	96836	97261	+	NA	NA	NA	NA
PP_0090	0.308514127014221	0.633831480389715	637143462	hypothetical protein	97274	97570	+	NA	NA	NA	NA
PP_0091	1.29381420153272	0.00440859181446311	637143463	lipoprotein, putative	97606	98019	-	NA	NA	NA	NA
PP_0092	-2.33933715231215	5.11568914130817e-09	637143464	lipoprotein, putative	98075	98488	-	NA	NA	NA	NA
PP_0093	-0.552353143135887	0.648284004280727	637143465	hypothetical protein	98487	99650	+	NA	NA	NA	NA
PP_0094	-0.0144990472963015	0.989901434283225	637143466	hydrolase, haloacid dehalogenase-like family	99757	100407	-	NA	NA	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0095	-1.45973864626272	0.0235031942993597	637143467	anhydrase, family 3 protein	100529	101077	-	NA	NA	NA	NA
PP_0096	1.28537085865723	0.000638222291429195	637143468	oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A	101180	103231	+	GO:0004222 - metalloendopeptidase activity [Evidence IEA]	GO:0006508 - proteolysis [Evidence IEA]	NA	NA
PP_0097	0.835350019941137	0.326838095894417	637143469	hypothetical protein	103228	103509	+	NA	NA	NA	NA
PP_0098	-0.449952438452449	0.734796665811755	637143470	hypothetical protein	103528	103701	+	NA	NA	NA	NA
PP_0099	0.7129823929236	0.330508051057295	637143471	hypothetical protein	103841	104899	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]	NA	NA	NA
PP_0100	-0.251502369165845	0.544654171539989	637143472	carbonic anhydrase	105206	105925	+	NA	NA	NA	<ul><li>Nitrogen metabolism</li></ul>
PP_0101	-1.17437898717673	0.392077433367469	637143473	sulfate transporter, putative	106133	107650	+	NA	NA	NA	NA
PP_0102	-2.15885118121343	0.0349967520424994	637143474	hypothetical protein	107786	108676	+	NA	NA	NA	NA
PP_0103	-0.115105556366561	0.807904634461021	637143475	cytochrome c oxidase, subunit II	108809	109936	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0104	-0.984880002936712	0.0506144808898033	637143476	cytochrome c oxidase, subunit I	109980	111569	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0105	-0.969921529900126	0.0708370641126469	637143477	cytochrome C oxidase assembly protein	111579	112145	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0106	-0.886317188728299	0.128898372035547	637143478	cytochrome c oxidase, subunit III	112162	113049	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0107	-1.71237450077554	5.21906751028132e-05	637143479	hypothetical protein	113072	114073	+	NA	NA	NA	NA
PP_0108	-0.9739629635433	0.460787113708573	637143480	hypothetical protein	114042	114623	+	NA	NA	NA	NA
PP_0109	-1.07449767269411	0.149514230164535	637143481	hypothetical protein	114633	115712	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li> <li>Two-component system</li></ul>
PP_0110	-0.792691905573645	0.528363511650471	637143482	protoheme IX farnesyltransferase	115697	116590	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0006783 - heme biosynthetic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0111	0.0390644981013642	0.965203536382651	637143483	Sco1/SenC family protein	116587	117219	+	NA	NA	NA	NA
PP_0112	1.42574747959733	0.0235533743483747	637143484	ABC transporter, periplasmic binding protein, putative	117313	118083	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0113	0.222543816347073	0.879538454899044	637143485	ABC transporter, permease protein	118148	118819	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0114	0.228624187481269	0.772352581659308	637143486	ABC transporter, ATP-binding protein	118819	119826	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0115	0.190385958892317	0.813122551270299	637143487	catalase	120054	122189	+	GO:0004096 - catalase activity [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]	GO:0006979 - response to oxidative stress [Evidence IEA]	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0116	-0.416455143957665	0.4637689691991	637143488	lipoprotein, putative	122250	122957	-	NA	NA	NA	NA
PP_0117	-1.01820895958486	0.380792969029157	637143489	zinc ABC transporter, permease protein ZnuB	123084	123866	-	GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]	GO:0055085 - transmembrane transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0118	-0.512645185459016	0.424474366412165	637143490	zinc ABC transporter, ATP-binding protein ZnuC	123859	124632	-	GO:0015633 - ABC-type zinc transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]	GO:0006829 - zinc ion transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0119	0.258001139423308	0.705360225180147	637143491	transcriptional regulator, Fur family	124629	125036	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0120	-0.775335700676947	0.166665350981325	637143492	zinc ABC transporter, periplasmic zinc-binding protein ZnuA, putative	125181	126089	+	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0121	1.34087634748649	0.000431244821095939	637143493	homoserine kinase (EC 2.7.1.39)	126139	127089	-	GO:0004413 - homoserine kinase activity [Evidence IEA]	GO:0009088 - threonine biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0122	-0.259275268932662	0.600691725610717	637143494	hypothetical protein	127159	127446	-	NA	NA	NA	NA
PP_0123	0.994736875302219	0.0181885216637034	637143495	DNA polymerase I (EC 2.7.7.7)	127522	130269	+	GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]	GO:0006261 - DNA-dependent DNA replication [Evidence IEA]	NA	<ul><li>DNA replication</li> <li>Base excision repair</li> <li>Nucleotide excision repair</li> <li>Homologous recombination</li></ul>
PP_0124	1.10064334910089	0.0240068322657958	637143496	cell division checkpoint GTPase YihA	130640	131272	-	GO:0005525 - GTP binding [Evidence IEA]; GO:0003924 - GTPase activity [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0125	-0.652294474743958	0.0959258892477709	637143497	cytochrome c-type protein	131474	131776	+	GO:0020037 - heme binding [Evidence IEA]	NA	NA	NA
PP_0126	-0.717267435369303	0.108050870628218	637143498	cytochrome c4	131808	132425	+	NA	NA	NA	NA
PP_0127	1.59414211356367	8.82682400983999e-05	637143499	thiol:disulfide interchange protein, DsbA family	132577	133209	+	NA	NA	NA	NA
PP_0128	1.34480600855944	0.0252469209857344	637143500	hypothetical protein	133222	134076	+	NA	NA	NA	NA
PP_0129	-0.553812470952717	0.370347686242806	637143501	GGDEF domain protein	134104	136041	+	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0130	-1.84329706793643	6.81732037780162e-06	637143502	N-acetylmuramoyl-L-alanine amidase family protein	136115	136903	+	NA	NA	NA	NA
PP_0131	-1.08316148947605	0.0504258393404471	637143503	hypothetical protein	137099	138706	+	NA	NA	NA	NA
PP_0132	0.162449921497969	0.781087695292011	637143504	Alginate biosynthesis sensor protein KinB (EC 2.7.13.3)	138721	140502	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0133	0.354258760482984	0.500481521397117	637143505	Two-component response regulator AlgB	140499	141845	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0134	-1.99038579933953	5.24936991815901e-05	637143506	hypothetical protein	142056	142877	+	NA	NA	NA	NA
PP_0135	1.51634654321045	0.0629284236136314	637143507	hypothetical protein	143386	143547	+	NA	NA	NA	NA
PP_0136	1.88095109623294	7.22379282126114e-05	637143508	hypothetical protein	143550	144020	+	NA	NA	NA	NA
PP_0137	1.76158658759094	0.14642941585154	637143509	proton/sodium-glutamate/aspartate symporter	144766	146094	+	GO:0015293 - symporter activity [Evidence IEA]	GO:0006835 - dicarboxylic acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0138	-0.00409995743383031	0.997431094629135	637143510	hypothetical protein	146242	147471	+	NA	NA	NA	NA
PP_0139	-0.174671556693892	0.825156566957162	637143511	lipoprotein, putative	147453	148088	-	NA	NA	NA	NA
PP_0140	-0.608499070536662	0.395922478415427	637143512	hypothetical protein	148085	149023	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0141	-0.928045631192892	0.235784412424189	637143513	ABC transporter, ATP-binding protein, putative	149027	149818	-	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0142	-0.798159383508766	0.193938530266574	637143514	ABC transporter, permease protein, putative	149815	150948	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0143	1.73544938231736	0.000997836667494096	637143515	hypothetical protein	151080	152105	-	NA	NA	NA	NA
PP_0144	-0.645116413267672	0.37798399600624	637143516	metalloprotease, insulinase family	152199	153605	-	NA	NA	NA	NA
PP_0145	-0.511702777822695	0.383714842678967	637143517	Na+/Pi cotransporter family protein	153636	155294	-	NA	NA	NA	NA
PP_0146	0.792123115469259	0.235307445816788	637143518	hypothetical protein	155577	156374	-	NA	NA	NA	NA
PP_0147	-5.68550629672456	6.40356943999227e-23	637143519	citrate transporter	156417	157724	-	NA	NA	NA	NA
PP_0148	1.49246112163684	0.00763504193261015	637143520	hypothetical protein	157989	158393	+	NA	NA	NA	NA
PP_0149	1.31999610553095	0.195367710502656	637143521	hypothetical protein	158432	160387	-	NA	NA	NA	NA
PP_0150	0.51183240118319	0.32544360332671	637143522	hypothetical protein	160384	160704	-	NA	NA	NA	NA
PP_0151	0.514393109687571	0.643941733270925	637143523	hypothetical protein	160741	161034	-	NA	NA	NA	NA
PP_0152	-0.581646039083491	0.196990961383958	637143524	hypothetical protein	161124	161504	-	NA	NA	NA	NA
PP_0153	-3.24686374003124	7.74874744519574e-20	637143525	hypothetical protein	161750	161965	-	NA	NA	NA	NA
PP_0154	0.921337143568291	0.0684077039581003	637143526	acetyl-CoA hydrolase/transferase family protein	162339	163832	-	NA	NA	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li> <li>Butanoate metabolism</li></ul>
PP_0155	0.67679892766966	0.214369140907497	637143527	pyridine nucleotide transhydrogenase, beta subunit	164019	165455	-	NA	NA	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0157	-2.7531444198069	3.9234243658396e-08	637143528	transcriptional regulator, LysR family	167324	168241	-	NA	NA	NA	NA
PP_0158	-0.96354139619087	0.0284689550683466	637143529	glutaryl-CoA dehydrogenase	168402	169583	+	NA	NA	NA	<ul><li>Fatty acid degradation</li> <li>Lysine degradation</li> <li>Benzoate degradation</li> <li>Tryptophan metabolism</li></ul>
PP_0159	-1.18535226972213	0.00680756223665514	637143530	CAIB/BAIF family protein	169597	170817	+	NA	NA	NA	NA
