id	log2FoldChange	padj	prot_ID	product	start	end	strand	GO_function	GO_process	GO_component	KEGG_definitions
PP_0011	0.0406714647681883	0.943280941962435	637143383	DNA polymerase III, beta subunit (EC 2.7.7.7)	11103	12206	+	GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]	GO:0006260 - DNA replication [Evidence IEA]	GO:0009360 - DNA polymerase III complex [Evidence IEA]	<ul><li>DNA replication</li> <li>Mismatch repair</li> <li>Homologous recombination</li></ul>
PP_0012	-0.223021204360412	0.584913182138571	637143384	DNA replication and repair protein RecF	12222	13325	+	GO:0005524 - ATP binding [Evidence IEA]; GO:0003697 - single-stranded DNA binding [Evidence IEA]	GO:0006281 - DNA repair [Evidence IEA]	NA	<ul><li>Homologous recombination</li></ul>
PP_0013	0.071985046736946	0.857794175555614	637143385	DNA gyrase subunit B (EC 5.99.1.3)	13330	15750	+	GO:0003918 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [Evidence IEA]	GO:0006265 - DNA topological change [Evidence IEA]	GO:0009330 - DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex [Evidence IEA]	NA
PP_0014	-0.422346007957835	0.482743930798518	637143386	transposase, putative	17133	19166	+	NA	GO:0015074 - DNA integration [Evidence IEA]	NA	NA
PP_0015	0.295555124920713	0.767277206359005	637143387	GTP-binding protein, putative	19163	20122	+	NA	NA	NA	NA
PP_0016	-0.283315294996386	0.636128772824038	637143388	hypothetical protein	20198	22114	+	NA	NA	NA	NA
PP_0017	-0.453224291022781	0.323463580578527	637143389	H-NS family protein MvaT	22171	22530	+	NA	NA	NA	NA
PP_0018	0.733884876157953	0.0264627367692386	637143390	hypothetical protein	23176	24018	+	NA	NA	NA	NA
PP_0019	1.18346805990141	1.36863203215628e-05	637143391	hypothetical protein	24000	24698	+	NA	NA	NA	NA
PP_0020	0.745998892542314	0.0273120602868187	637143392	hypothetical protein	24695	25570	+	NA	NA	NA	NA
PP_0021	-0.332787649303468	0.600081196185363	637143393	hypothetical protein	25881	26804	+	NA	NA	NA	NA
PP_0023	0.600867478464616	0.200444214658141	637143395	hypothetical protein	27599	27727	-	NA	NA	NA	NA
PP_0024	1.19295700620023	NA	637143396	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase	27850	29547	-	GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0026	0.029592629099617	0.978197706359728	637143398	cobalt/cadmium/zinc transporter, CDF family	30431	31336	+	NA	NA	NA	NA
PP_0027	0.697304043109226	NA	637143399	hypothetical protein	31404	31844	+	NA	NA	NA	NA
PP_0029	0.695646031436295	0.0566456330113971	637143401	DNA-binding response regulator CzrR	32893	33567	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0030	0.57894320357008	0.222249525972988	637143402	sensor histidine kinase	33564	34982	+	GO:0000155 - phosphorelay sensor kinase activity [Evidence IEA]; GO:0004673 - protein histidine kinase activity [Evidence IEA]; GO:0016772 - transferase activity, transferring phosphorus-containing groups [Evidence IEA]	GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0016310 - phosphorylation [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	<ul><li>Two-component system</li></ul>
PP_0033	0.547496605666149	NA	637143405	sugar transferase, putative	36198	37652	-	NA	NA	GO:0016020 - membrane [Evidence IEA]	NA
PP_0036	0.537734142342588	NA	637143408	transcriptional regulator, LysR family	39272	40240	+	NA	NA	NA	NA
PP_0037	-0.604985728421463	NA	637143409	porin P	40469	41758	+	NA	NA	NA	NA
PP_0039	-0.683215493676136	0.00870609479498212	637143411	hypothetical protein	42057	43082	+	NA	NA	NA	NA
PP_0040	-0.775468231703632	0.473374692549579	637143412	hypothetical protein	43210	43434	+	NA	NA	NA	NA
PP_0041	1.25639486343232	NA	637143413	cadmium translocating P-type ATPase	43527	45524	-	NA	NA	NA	NA
PP_0043	0.310999801124887	0.809125356454405	637143415	cobalt/zinc/cadmium efflux RND transporter, permease protein, CzcA family	46213	49374	-	GO:0051139 - metal ion:proton antiporter activity [Evidence IEA]	NA	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0046	0.321001480507374	0.770562067730235	637143418	porin, putative	52394	53737	+	NA	NA	NA	NA
PP_0047	0.19619448810051	NA	637143419	two component transcriptional regulator, winged helix family	54227	54901	+	GO:0003677 - DNA binding [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA
PP_0049	0.413412128967385	0.364105931008487	637143421	hypothetical protein	56161	57627	-	NA	NA	NA	NA
PP_0050	-2.78051130605354	6.82268855575316e-09	637143422	hypothetical protein	58777	59184	-	NA	NA	NA	NA
PP_0051	-0.275667641427992	0.692529664321397	637143423	sigma54 specific transcriptional regulator, Fis family	59316	60608	-	NA	NA	NA	NA
PP_0052	0.74667187308964	0.0174265305949501	637143424	metallo-beta-lactamase family protein	60831	61715	+	NA	NA	NA	NA
PP_0053	1.29954484343344	0.0184752941177469	637143425	hypothetical protein	61756	63024	+	NA	NA	NA	<ul><li>Sulfur metabolism</li></ul>
PP_0054	0.228122995446637	0.848941615158524	637143426	hypothetical protein	62982	63839	+	NA	NA	NA	NA
PP_0055	1.38345056148677	0.0279836474349359	637143427	transcriptional regulator, LysR family	63828	64715	-	NA	NA	NA	NA
PP_0056	1.48946514493199	0.000212312809032513	637143428	oxidoreductase, GMC family	64943	66595	+	NA	NA	NA	NA
PP_0057	0.693927838631585	0.528221222305146	637143429	major facilitator family transporter	66693	68312	+	NA	NA	NA	NA
PP_0058	0.50806369915069	0.441161748282712	637143430	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative	68487	69272	-	NA	NA	NA	<ul><li>Glycerolipid metabolism</li> <li>Glycerophospholipid metabolism</li></ul>
PP_0059	0.199304191438561	0.818740015544739	637143431	D-alpha,beta-D-heptose 1,7-bisphosphate phosphatase (EC 3.1.3.-)	69319	69846	-	GO:0016791 - phosphatase activity [Evidence IEA]	GO:0005975 - carbohydrate metabolic process [Evidence IEA]	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0060	-0.111658890769495	0.783594641478203	637143432	glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	69850	71904	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0061	-0.464591049446975	0.244284496176599	637143433	glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	71901	72848	-	GO:0004820 - glycine-tRNA ligase activity [Evidence IEA]	GO:0006426 - glycyl-tRNA aminoacylation [Evidence IEA]	GO:0009345 - glycine-tRNA ligase complex [Evidence IEA]	<ul><li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0062	0.547717698280887	0.419095985481345	637143434	DNA-3-methyladenine glycosylase I (EC 3.2.2.20)	72932	73483	+	NA	NA	NA	<ul><li>Base excision repair</li></ul>
PP_0063	-0.474897569568314	0.305030625004799	637143435	lipid A biosynthesis lauroyl acyltransferase	73525	74412	+	NA	NA	NA	<ul><li>Lipopolysaccharide biosynthesis</li></ul>
PP_0064	0.603920851088744	NA	637143436	TPR domain protein	74510	74824	-	NA	NA	NA	NA
PP_0065	-0.12824244298357	0.831534843320264	637143437	potassium uptake protein TrkA	74836	76209	-	GO:0015079 - potassium ion transmembrane transporter activity [Evidence IEA]	GO:0006813 - potassium ion transport [Evidence IEA]	GO:0005886 - plasma membrane [Evidence IEA]	NA
PP_0066	-0.259351711607152	0.734641523089559	637143438	16S rRNA m(5)C-967 methyltransferase (EC 2.1.1.176)	76233	77543	-	GO:0008649 - rRNA methyltransferase activity [Evidence IEA]	GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]; GO:0001510 - RNA methylation [Evidence IEA]; GO:0006364 - rRNA processing [Evidence IEA]	NA	NA
PP_0067	-0.43953018225787	0.487962116531957	637143439	methionyl-tRNA formyltransferase (EC 2.1.2.9)	77540	78472	-	GO:0004479 - methionyl-tRNA formyltransferase activity [Evidence IEA]	GO:0006431 - methionyl-tRNA aminoacylation [Evidence IEA]	NA	<ul><li>One carbon pool by folate</li> <li>Aminoacyl-tRNA biosynthesis</li></ul>
PP_0068	-1.39663604189589	1.00208374323914e-06	637143440	peptide deformylase (EC 3.5.1.88)	78533	79039	-	GO:0042586 - peptide deformylase activity [Evidence IEA]	GO:0006464 - cellular protein modification process [Evidence IEA]	NA	NA
PP_0069	2.49509323986124	0.000302598951990032	637143441	DNA protecting protein DprA	79246	80343	+	NA	GO:0009294 - DNA mediated transformation [Evidence IEA]	NA	NA
PP_0070	0.777559155654551	0.30920118479257	637143442	translation factor SUA5	80386	80943	+	NA	NA	NA	NA
PP_0071	0.558995914470188	0.227387711259732	637143443	hypothetical protein	81562	82023	+	NA	NA	NA	NA
PP_0072	-0.0278244187591404	0.953030461121831	637143444	quinone oxidoreductase	82151	83128	-	GO:0016491 - oxidoreductase activity [Evidence IEA]	NA	NA	NA
PP_0073	0.578295418041583	0.347828173122415	637143445	coproporphyrinogen oxidase (EC 1.3.3.3)	83261	84172	+	GO:0004109 - coproporphyrinogen oxidase activity [Evidence IEA]	GO:0006779 - porphyrin-containing compound biosynthetic process [Evidence IEA]	NA	<ul><li>Porphyrin metabolism</li></ul>
PP_0074	0.613735794171566	0.569373550130099	637143446	shikimate dehydrogenase (EC 1.1.1.25)	84198	85022	+	GO:0004764 - shikimate 3-dehydrogenase (NADP+) activity [Evidence IEA]	GO:0019632 - shikimate metabolic process [Evidence IEA]	NA	<ul><li>Phenylalanine, tyrosine and tryptophan biosynthesis</li> <li>Biosynthesis of various plant secondary metabolites</li></ul>
PP_0075	-0.0491775385649205	0.970993533822973	637143447	sulfate transporter	85152	86717	-	NA	NA	NA	NA
PP_0076	0.697854802510033	0.358981876478462	637143448	glycine betaine-binding protein, putative	86861	87802	-	GO:0015220 - choline transmembrane transporter activity [Evidence IEA]	GO:0015871 - choline transport [Evidence IEA]	GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]	<ul><li>ABC transporters</li></ul>
PP_0077	-0.361747247774958	0.546812148315348	637143449	choline sulfatase	87799	89316	-	GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]	NA	NA	NA
PP_0079	-0.00190269955583049	NA	637143451	transcriptional regulator, LysR family	89425	90324	+	NA	NA	NA	NA
PP_0080	-2.94461622581351	2.09153801951947e-06	637143452	hypothetical protein	90446	91063	-	NA	NA	NA	NA
PP_0081	0.0861682164894571	0.912234145310207	637143453	hypothetical protein	91077	91448	+	NA	NA	NA	NA
PP_0082	-0.236614179767274	0.628424451820833	637143454	tryptophan synthase, alpha chain (EC 4.2.1.20)	91569	92378	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0083	-0.583087122916391	0.0740024805226756	637143455	tryptophan synthase, beta chain (EC 4.2.1.20)	92375	93592	-	GO:0004834 - tryptophan synthase activity [Evidence IEA]	GO:0000162 - tryptophan biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li> <li>Phenylalanine, tyrosine and tryptophan biosynthesis</li></ul>
PP_0084	0.633997645731699	0.561227259267049	637143456	transcriptional regulator TrpI	93703	94599	+	NA	NA	NA	NA
PP_0085	-1.81395569199131	2.89148869120076e-08	637143457	hypothetical protein	94596	95084	-	NA	NA	NA	NA
PP_0086	1.27432005869037	0.000483582536462195	637143458	hypothetical protein	95070	95285	+	NA	NA	NA	NA
PP_0087	0.472649757303181	0.573869333414453	637143459	hypothetical protein	95344	95607	+	NA	NA	NA	NA
PP_0088	0.0340150936633719	0.961025602164703	637143460	hypothetical protein	95679	96683	-	NA	NA	NA	NA
PP_0089	-1.04092506829626	0.135269372985945	637143461	osmotically inducible protein OsmC	96836	97261	+	NA	NA	NA	NA
PP_0090	-1.59478546055189	2.89144354687099e-05	637143462	hypothetical protein	97274	97570	+	NA	NA	NA	NA
PP_0091	0.288303381694416	0.505562073671305	637143463	lipoprotein, putative	97606	98019	-	NA	NA	NA	NA
PP_0092	-0.858871658968898	0.00829071420637812	637143464	lipoprotein, putative	98075	98488	-	NA	NA	NA	NA
PP_0093	-0.00453825549271728	0.997160730246446	637143465	hypothetical protein	98487	99650	+	NA	NA	NA	NA
PP_0094	-0.414646646868125	0.524210754253753	637143466	hydrolase, haloacid dehalogenase-like family	99757	100407	-	NA	NA	NA	<ul><li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0095	-0.0902127065493641	0.913771050554209	637143467	anhydrase, family 3 protein	100529	101077	-	NA	NA	NA	NA
PP_0096	-0.285420265351227	0.365917161138528	637143468	oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A	101180	103231	+	GO:0004222 - metalloendopeptidase activity [Evidence IEA]	GO:0006508 - proteolysis [Evidence IEA]	NA	NA
PP_0097	-0.281525932170306	0.655468444456251	637143469	hypothetical protein	103228	103509	+	NA	NA	NA	NA
PP_0098	0.0213979906644162	0.990621117445582	637143470	hypothetical protein	103528	103701	+	NA	NA	NA	NA
PP_0099	-0.360665512335296	0.56421286831344	637143471	hypothetical protein	103841	104899	+	GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]	NA	NA	NA
PP_0100	-0.00579256910867303	0.990621117445582	637143472	carbonic anhydrase	105206	105925	+	NA	NA	NA	<ul><li>Nitrogen metabolism</li></ul>
PP_0101	2.16228810888313	0.00111430790127657	637143473	sulfate transporter, putative	106133	107650	+	NA	NA	NA	NA
PP_0102	1.50160767884007	NA	637143474	hypothetical protein	107786	108676	+	NA	NA	NA	NA
PP_0103	1.51118865595252	5.61681790295369e-11	637143475	cytochrome c oxidase, subunit II	108809	109936	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0104	2.35472262698567	1.12720102264673e-13	637143476	cytochrome c oxidase, subunit I	109980	111569	+	GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0105	3.40362450994096	6.05159911017002e-21	637143477	cytochrome C oxidase assembly protein	111579	112145	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0106	3.03770961881049	2.3687617315255e-16	637143478	cytochrome c oxidase, subunit III	112162	113049	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li></ul>
PP_0107	2.81129989916423	1.5200392531138e-17	637143479	hypothetical protein	113072	114073	+	NA	NA	NA	NA
PP_0108	2.37492604429536	0.00536041202847485	637143480	hypothetical protein	114042	114623	+	NA	NA	NA	NA
PP_0109	3.08462867142241	1.32386372190828e-06	637143481	hypothetical protein	114633	115712	+	NA	NA	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li> <li>Two-component system</li></ul>
PP_0110	2.22506953393826	0.00544155637530995	637143482	protoheme IX farnesyltransferase	115697	116590	+	GO:0008495 - protoheme IX farnesyltransferase activity [Evidence IEA]	GO:0006783 - heme biosynthetic process [Evidence IEA]	NA	<ul><li>Oxidative phosphorylation</li> <li>Porphyrin metabolism</li></ul>
PP_0111	-0.0718024006251988	0.922959251843439	637143483	Sco1/SenC family protein	116587	117219	+	NA	NA	NA	NA
PP_0112	1.40626080745889	0.000443526158622258	637143484	ABC transporter, periplasmic binding protein, putative	117313	118083	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0113	0.274183995048208	0.818616401286184	637143485	ABC transporter, permease protein	118148	118819	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0114	0.0118735945337063	0.990621117445582	637143486	ABC transporter, ATP-binding protein	118819	119826	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0115	-1.04270977076807	0.00577682041833926	637143487	catalase	120054	122189	+	GO:0004096 - catalase activity [Evidence IEA]; GO:0020037 - heme binding [Evidence IEA]	GO:0006979 - response to oxidative stress [Evidence IEA]	NA	<ul><li>Tryptophan metabolism</li> <li>Glyoxylate and dicarboxylate metabolism</li></ul>
PP_0116	0.0885621800376845	0.870797011786311	637143488	lipoprotein, putative	122250	122957	-	NA	NA	NA	NA
PP_0117	-0.14833480759451	0.913459358669292	637143489	zinc ABC transporter, permease protein ZnuB	123084	123866	-	GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]	GO:0055085 - transmembrane transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0118	-0.185689440003755	0.845024903892742	637143490	zinc ABC transporter, ATP-binding protein ZnuC	123859	124632	-	GO:0015633 - ABC-type zinc transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]	GO:0006829 - zinc ion transport [Evidence IEA]	NA	<ul><li>ABC transporters</li></ul>
PP_0119	-0.441389210591239	0.471210089871396	637143491	transcriptional regulator, Fur family	124629	125036	-	NA	NA	NA	<ul><li>Quorum sensing</li></ul>
PP_0120	0.10046329421673	0.890838306104174	637143492	zinc ABC transporter, periplasmic zinc-binding protein ZnuA, putative	125181	126089	+	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0121	-0.805120393684756	0.0134259029876304	637143493	homoserine kinase (EC 2.7.1.39)	126139	127089	-	GO:0004413 - homoserine kinase activity [Evidence IEA]	GO:0009088 - threonine biosynthetic process [Evidence IEA]	NA	<ul><li>Glycine, serine and threonine metabolism</li></ul>
PP_0122	-0.297830554954298	0.447029946004677	637143494	hypothetical protein	127159	127446	-	NA	NA	NA	NA
PP_0123	-0.299143904442498	0.368086362288744	637143495	DNA polymerase I (EC 2.7.7.7)	127522	130269	+	GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003887 - DNA-directed DNA polymerase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]	GO:0006261 - DNA-dependent DNA replication [Evidence IEA]	NA	<ul><li>DNA replication</li> <li>Base excision repair</li> <li>Nucleotide excision repair</li> <li>Homologous recombination</li></ul>
PP_0124	0.0229059039749065	0.969713157645211	637143496	cell division checkpoint GTPase YihA	130640	131272	-	GO:0005525 - GTP binding [Evidence IEA]; GO:0003924 - GTPase activity [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]	GO:0042254 - ribosome biogenesis [Evidence IEA]	NA	NA
PP_0125	0.461382077955824	0.106977462512105	637143497	cytochrome c-type protein	131474	131776	+	GO:0020037 - heme binding [Evidence IEA]	NA	NA	NA
PP_0126	0.233871219142283	0.490368725119861	637143498	cytochrome c4	131808	132425	+	NA	NA	NA	NA
PP_0127	-1.57445974663507	1.92735490753847e-12	637143499	thiol:disulfide interchange protein, DsbA family	132577	133209	+	NA	NA	NA	NA
PP_0128	-1.78734012528818	1.07150597975291e-09	637143500	hypothetical protein	133222	134076	+	NA	NA	NA	NA
PP_0129	-1.38340985594904	2.50965140123231e-06	637143501	GGDEF domain protein	134104	136041	+	GO:0009975 - cyclase activity [Evidence IEA]	GO:0009966 - regulation of signal transduction [Evidence IEA]	NA	NA
PP_0130	-1.16971404874735	0.00208269927355825	637143502	N-acetylmuramoyl-L-alanine amidase family protein	136115	136903	+	NA	NA	NA	NA
PP_0131	-0.940540188444647	0.0167583232237975	637143503	hypothetical protein	137099	138706	+	NA	NA	NA	NA
PP_0132	-1.17029619794836	0.000195808505683069	637143504	Alginate biosynthesis sensor protein KinB (EC 2.7.13.3)	138721	140502	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0133	-1.06154427035575	1.17278373461206e-05	637143505	Two-component response regulator AlgB	140499	141845	-	NA	NA	NA	<ul><li>Two-component system</li></ul>
PP_0134	-0.901097795635444	0.0130198293989374	637143506	hypothetical protein	142056	142877	+	NA	NA	NA	NA
PP_0135	-3.30179702438561	3.68987112567232e-05	637143507	hypothetical protein	143386	143547	+	NA	NA	NA	NA
PP_0136	-2.84737335369619	0.000184442285860116	637143508	hypothetical protein	143550	144020	+	NA	NA	NA	NA
PP_0137	-0.768077927423458	0.3074376238045	637143509	proton/sodium-glutamate/aspartate symporter	144766	146094	+	GO:0015293 - symporter activity [Evidence IEA]	GO:0006835 - dicarboxylic acid transport [Evidence IEA]	GO:0016021 - integral component of membrane [Evidence IEA]	NA
PP_0138	0.045843738916964	0.968953923636138	637143510	hypothetical protein	146242	147471	+	NA	NA	NA	NA
PP_0139	0.462609442985442	0.495285670318859	637143511	lipoprotein, putative	147453	148088	-	NA	NA	NA	NA
PP_0140	0.857533329802185	0.105463733250349	637143512	hypothetical protein	148085	149023	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0141	0.663939491686294	0.328311368017439	637143513	ABC transporter, ATP-binding protein, putative	149027	149818	-	GO:0005524 - ATP binding [Evidence IEA]	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0142	0.354771847977997	0.610179909737156	637143514	ABC transporter, permease protein, putative	149815	150948	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0143	-1.09236554106311	0.0121783223782675	637143515	hypothetical protein	151080	152105	-	NA	NA	NA	NA
PP_0144	-0.35084261435002	0.570188160027719	637143516	metalloprotease, insulinase family	152199	153605	-	NA	NA	NA	NA
PP_0145	0.741090528116301	0.112207208484605	637143517	Na+/Pi cotransporter family protein	153636	155294	-	NA	NA	NA	NA
PP_0146	-0.698199935923595	0.083193400729813	637143518	hypothetical protein	155577	156374	-	NA	NA	NA	NA
PP_0147	-0.441184412819331	0.675214401464476	637143519	citrate transporter	156417	157724	-	NA	NA	NA	NA
PP_0148	0.551822935886189	0.339189467844662	637143520	hypothetical protein	157989	158393	+	NA	NA	NA	NA
PP_0149	-2.59811584019974	4.69019438291899e-08	637143521	hypothetical protein	158432	160387	-	NA	NA	NA	NA
PP_0150	-3.55840507137231	2.16091337228519e-47	637143522	hypothetical protein	160384	160704	-	NA	NA	NA	NA
PP_0151	-0.668193630248781	0.454532655827293	637143523	hypothetical protein	160741	161034	-	NA	NA	NA	NA
PP_0152	-0.876691418422653	0.00108893176414278	637143524	hypothetical protein	161124	161504	-	NA	NA	NA	NA
PP_0153	-1.70107616826917	3.75577508014238e-11	637143525	hypothetical protein	161750	161965	-	NA	NA	NA	NA
PP_0154	4.26217582151079	9.38733797976509e-60	637143526	acetyl-CoA hydrolase/transferase family protein	162339	163832	-	NA	NA	NA	<ul><li>Citrate cycle (TCA cycle)</li> <li>Pyruvate metabolism</li> <li>Butanoate metabolism</li></ul>
PP_0155	-0.130959454877641	0.84573611042367	637143527	pyridine nucleotide transhydrogenase, beta subunit	164019	165455	-	NA	NA	NA	<ul><li>Nicotinate and nicotinamide metabolism</li></ul>
PP_0157	-1.2047441683214	0.00553808779728314	637143528	transcriptional regulator, LysR family	167324	168241	-	NA	NA	NA	NA
PP_0158	0.340625787743592	0.336940059723546	637143529	glutaryl-CoA dehydrogenase	168402	169583	+	NA	NA	NA	<ul><li>Fatty acid degradation</li> <li>Lysine degradation</li> <li>Benzoate degradation</li> <li>Tryptophan metabolism</li></ul>
PP_0159	0.340858149840651	0.444960706605943	637143530	CAIB/BAIF family protein	169597	170817	+	NA	NA	NA	NA
PP_0160	1.19123233317131	0.0302940710412489	637143538	ferrioxamine receptor, putative	182074	184560	-	GO:0015343 - siderophore transmembrane transporter activity [Evidence IEA]	GO:0015891 - siderophore transport [Evidence IEA]	GO:0019867 - outer membrane [Evidence IEA]	NA
PP_0161	-0.499874071330621	0.698305762298548	637143539	FecR family protein	184654	185610	-	NA	NA	NA	NA
PP_0163	-0.77425366239351	0.218935032663721	637143541	transcriptional regulator, GntR family	186225	186914	-	NA	NA	NA	NA
PP_0164	1.26727153789258	0.00869604591458564	637143542	hypothetical protein	187239	187880	+	NA	NA	NA	NA
PP_0165	1.2345648945156	0.00159711432197322	637143543	diguanylate cyclase/phosphodiesterase	187891	189837	+	NA	NA	NA	NA
PP_0166	0.546084240166681	0.113874949170923	637143544	HlyD family secretion protein	189994	191370	-	NA	GO:0030253 - protein secretion by the type I secretion system [Evidence IEA]	NA	NA
PP_0167	0.635676543747658	0.0155197711201122	637143545	toxin secretion ATP-binding protein	191360	193516	-	NA	NA	NA	<ul><li>ABC transporters</li></ul>
PP_0168	1.60062796806614	6.23133457408817e-18	637143546	surface adhesion protein, putative	194494	220542	+	NA	NA	NA	NA
PP_0169	1.16717369349683	0.0528424938770904	637143547	dioxygenase, TauD/TfdA family	221228	222127	+	NA	NA	NA	<ul><li>Taurine and hypotaurine metabolism</li> <li>Sulfur metabolism</li></ul>
